date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-08-31_FY,1996-08-31_FY,1995-08-31_FY,1994-08-31_FY,1993-08-31_FY,1992-08-31_FY,1991-08-31_FY,1990-08-31_FY,1989-08-31_FY
,otherInvestingActivites,0.0,14977000.0,700000.0,1457000.0,-473000.0,-1996000.0,-2369000.0,-2682000.0,-1404000.0,32736000.0,11394000.0,4063000.0,1069000.0,-3067000.0,48436000.0,1308000.0,-5572000.0,13046000.0,3958000.0,12943000.0,-758000.0,3154000.0,12006000.0,0.0,12327000.0,-1083014.0,-1041000.0,19091000.0,-900000.0,-11600000.0,16000000.0,12200000.0,3300000.0
,netCashUsedForInvestingActivites,-77348000.0,-131350000.0,-41567000.0,-98279000.0,1971000.0,-379099000.0,31650000.0,30741000.0,-88178000.0,-21772000.0,81029000.0,-103405000.0,-353239000.0,-242377000.0,-182093000.0,-326738000.0,-103930000.0,-305081000.0,-24047000.0,-25428000.0,-36350000.0,-64873000.0,-159734000.0,-57300000.0,7749000.0,-1595762.0,-40082000.0,-18524000.0,-38700000.0,-15700000.0,9800000.0,4200000.0,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-877127000.0,-89298000.0,-6655000.0,-167945000.0,-298195000.0,-293411000.0,-94703000.0,-602664000.0,-630942000.0,-91481000.0,-994998000.0,-104650000.0,-533504000.0,-87135000.0,-129169000.0,-513246000.0,-155813000.0,-60489000.0,-22207000.0,-25654000.0,-20976000.0,-22110000.0,-36516000.0,0.0,-6736000.0,-622629.0,-821000.0,-17040000.0,-400000.0,-5200000.0,-6100000.0,-4200000.0,-400000.0
,commonStockIssued,572000.0,1256000.0,1410000.0,2085000.0,1288000.0,1393000.0,3270000.0,223494000.0,1788000.0,533000.0,162113000.0,659000.0,3217000.0,174117000.0,8055000.0,30747000.0,19060000.0,205293000.0,10784000.0,48348000.0,644000.0,293000.0,206000.0,0.0,175000.0,0.0,100000.0,330000.0,100000.0,9200000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,-115000000.0,-2177000.0,-5776000.0,-4632000.0,-2417000.0,-6510000.0,-1883000.0,-1035000.0,-114000.0,-624000.0,-284915000.0,-2545000.0,-24202000.0,-1148000.0,0.0,0.0,0.0,0.0,0.0,0.0,96800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1300000.0,0.0,0.0
,dividendsPaid,-31769000.0,-91162000.0,-86520000.0,-86054000.0,-74220000.0,-73933000.0,-70836000.0,-64164000.0,-43059000.0,-34779000.0,-32949000.0,-32474000.0,-94702000.0,-95134000.0,-8768000.0,-106041000.0,-101236000.0,-5649000.0,-1707000.0,-33954000.0,-25658000.0,-25431000.0,-25061000.0,-4100000.0,-16316000.0,-6100000.0,-16300000.0,-16100000.0,-15400000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-15498000.0,-3099000.0,-12478000.0,-7041000.0,-10328000.0,-9457000.0,-3621000.0,-5661000.0,-3212000.0,-4109000.0,-17367000.0,6691000.0,0.0,248075000.0,-97774000.0,-24202000.0,52187000.0,-41644000.0,-33169000.0,-22454000.0,16167000.0,-2521000.0,-54000.0,0.0,1300000.0,-61117.0,798000.0,-21000.0,100000.0,0.0,-14000000.0,-14200000.0,-13600000.0
,netCashUsedProvidedByFinancingActivities,103078000.0,7141000.0,-94805000.0,-32585000.0,-162632000.0,225860000.0,-170522000.0,-166720000.0,-19954000.0,-104019000.0,-229736000.0,31714000.0,210137000.0,105008000.0,16299000.0,178956000.0,-31137000.0,270961000.0,-1199000.0,-8060000.0,-8847000.0,29662000.0,133407000.0,53000000.0,-22599000.0,-5899378.0,22356000.0,3305000.0,25900000.0,0.0,-21400000.0,-18400000.0,-14000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,31603000.0,-12817000.0,-1508000.0,5545000.0,-13052000.0,-17578000.0,6203000.0,240000.0,12192000.0,-20529000.0,-31916000.0,64457000.0,-18139000.0,12117000.0,-7040000.0,-18698000.0,-2637000.0,35076000.0,3295000.0,4167000.0,-1074000.0,-2900000.0,4811000.0,-100000.0,369000.0,59851.0,-1054000.0,690000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,51231000.0,19628000.0,32445000.0,15348000.0,9803000.0,22855000.0,40433000.0,34230000.0,33990000.0,21798000.0,42327000.0,74243000.0,9786000.0,27925000.0,15808000.0,21642000.0,40340000.0,48629000.0,13553000.0,10258000.0,6091000.0,3235000.0,6135000.0,1300000.0,1399000.0,1767561.0,1098000.0,2152000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,19628000.0,32445000.0,33953000.0,9803000.0,22855000.0,40433000.0,34230000.0,33990000.0,21798000.0,42327000.0,74243000.0,9786000.0,27925000.0,15808000.0,22848000.0,40340000.0,42977000.0,13553000.0,10258000.0,6091000.0,7165000.0,6135000.0,1324000.0,1400000.0,1030000.0,1707710.0,2152000.0,1462000.0,1200000.0,3900000.0,1900000.0,2400000.0,900000.0
,operatingCashFlow,5873000.0,111392000.0,134864000.0,136409000.0,147609000.0,135661000.0,145075000.0,136219000.0,120324000.0,105262000.0,116791000.0,136148000.0,124963000.0,149486000.0,158754000.0,129084000.0,132430000.0,69196000.0,28541000.0,37655000.0,44123000.0,32311000.0,31138000.0,4300000.0,15219000.0,7554991.0,16672000.0,15909000.0,13000000.0,13100000.0,13600000.0,13700000.0,14400000.0
,capitalExpenditure,-150000.0,-98699000.0,-114860000.0,-61139000.0,16133000.0,-350990000.0,55928000.0,37462000.0,-82528000.0,-61807000.0,-55964000.0,-167794000.0,-313487000.0,-213761000.0,-148504000.0,-64674000.0,-204710000.0,-520705000.0,-35249000.0,-43697000.0,-50543000.0,-63773000.0,-156710000.0,-49200000.0,-3901000.0,-512748.0,-38058000.0,-37144000.0,-48300000.0,0.0,0.0,0.0,0.0
,freeCashFlow,5723000.0,110824000.0,122842000.0,130343000.0,141508000.0,129406000.0,139629000.0,130958000.0,114988000.0,43455000.0,60827000.0,-31646000.0,-188524000.0,-64275000.0,10250000.0,64410000.0,-72280000.0,-451509000.0,-6708000.0,-6042000.0,-6420000.0,-31462000.0,-125572000.0,-44900000.0,11318000.0,7042243.0,-21386000.0,-21235000.0,-35300000.0,13100000.0,13600000.0,13700000.0,14400000.0
