date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,14360000.0,27978000.0,46991000.0,26893000.0,149406000.0,104266000.0,25777000.0,7339000.0,6111000.0,-3024000.0,3861000.0,-2694000.0,-1992000.0,3585000.0,7245000.0,7432000.0,8961000.0,7061000.0,4593000.0,3608000.0,2043000.0
,incomeBeforeTaxRatio,0.0590674257132515,0.108197786388844,0.152774526633375,0.0784006763454026,0.258497728287236,0.240891427198418,0.0860880484660651,0.0404731704626923,0.0868965517241379,-0.088802748656506,0.110204081632653,-0.0883191817198308,-0.0794353391554014,0.186185406387951,0.348551909939382,0.352361084771477,0.409983071784783,0.355843370458096,0.311791460186002,3.28298453139217,1.33442194644024
,incomeTaxExpense,1786000.0,4219000.0,4844000.0,-26581000.0,33990000.0,42194000.0,-4541000.0,7260000.0,115000.0,-296000.0,1036000.0,-1695000.0,-1463000.0,624000.0,2531000.0,2625000.0,3886000.0,2960000.0,1957000.0,1512000.0,0.0
,netIncome,12574000.0,23759000.0,45472000.0,57709000.0,115416000.0,62072000.0,30318000.0,79000.0,5996000.0,-2728000.0,2825000.0,-999000.0,-529000.0,2961000.0,4714000.0,4807000.0,5075000.0,4101000.0,2636000.0,2096000.0,1743000.0
,netIncomeRatio,0.0517210174734279,0.0918818788624112,0.147836038285476,0.16823800361495,0.199689261528986,0.143408327441929,0.101253732140829,0.000435669773341422,0.085261286882332,-0.0801104161160544,0.0806336520622235,-0.0327508769629217,-0.0210950273158671,0.153778239418333,0.226787260656211,0.227906315190594,0.232191060072288,0.206672378168624,0.178942366438124,1.90718835304823,1.13847158719791
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.248391083009025,0.469343386449134,0.898243892891685,0.72,1.97,1.36,0.91,-0.14,0.4,-0.235226860700084,0.37,-0.48,-0.15,0.71,1.15,1.16,1.18,0.86,0.23,0.396219,0.32949
,EPSDiluted,0.248391083009025,0.468388821114879,0.894209923881639,0.71,1.94,1.34,0.91,-0.14,0.4,-0.235223432944594,0.37,-0.48,-0.15,0.7,1.12,1.13,1.16,0.85,0.23,0.396219,0.32949
,weightedAverageShsOut,50621785.0,50621785.0,50623222.0,50254595.0,48478173.0,38418382.0,29316484.0,15042857.0,11590000.0,11597315.0,5108075.0,4158044.0,4160263.0,4170423.0,4099130.0,4143966.0,4300847.0,4768605.0,5290000.0,5290000.0,5290000.0
,weightedAverageShsOutDil,50621785.0,50724951.0,50851594.0,50819790.0,49227835.0,38991791.0,29316484.0,15042857.0,11590000.0,11597484.0,5108075.0,4158044.0,4160263.0,4230000.0,4208929.0,4253982.0,4375000.0,4824706.0,5290000.0,5290000.0,5290000.0
