date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,otherInvestingActivites,0.0,-2541031.0,-1008373.0,-3830907.0,80793.0,-1772.0,510485.0,63380906.0,1204153.0,16906.0,0.0,0.0,0.0,0.0,0.0,-181912.0,0.0,-1103950.0,378134.0,220702.0,-11335296.0,1800000.0,-2800000.0,-400000.0,500000.0,-1200000.0,-3700000.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,11798441.0,4742920.0,18757250.0,11276730.0,22833376.0,23302360.0,18655260.0,21460000.0,-15930000.0,-20401767.0,-12200000.0,-20470000.0,17290000.0,6930000.0,1170000.0,4432381.0,-6340000.0,-14242534.0,-52725911.0,22996692.0,-69505322.0,-40300000.0,-7100000.0,1900000.0,3300000.0,5400000.0,-2400000.0,-26700000.0,-12900000.0,300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,1374000000.0,281000000.0,0.0,50000000000.0,-18000000000.0,95000000000.0,75000000000.0,0.0,221000000000.0,1304000000000.0,238000000000.0,93000000000.0,834000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,8038529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281446.0,0.0,1477328.0,1115307.0,42910842.0,6657772.0,77800000.0,18900000.0,1800000.0,1900000.0,30500000.0,200000.0,31000000.0,16600000.0,0.0
,commonStockRepurchased,0.0,8038530.0,0.0,24664250.0,-510596.0,86050.0,-160810.0,-7990000.0,-3460000.0,-4414626.0,-6690000.0,-5180000.0,130000.0,280000.0,-6410000.0,-6727715.0,-380000.0,0.0,0.0,0.0,0.0,-500000.0,0.0,0.0,0.0,-4100000.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,-699110.0,-791740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,5983734.0,13481354.0,48741154.0,0.0,-986338.0,-838056.0,-4854746.0,-628634.0,-1029567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,100000.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,3689536.0,7993020.0,-907120.0,23101190.0,-510596.0,-986340.0,-1136680.0,-12850000.0,-4080000.0,-5371748.0,-7190000.0,-6160000.0,-220000.0,-1102000000.0,-6770000.0,-5446269.0,-380000.0,1477328.0,1115307.0,40660842.0,4198299.0,75800000.0,21100000.0,1500000.0,1300000.0,28800000.0,2600000.0,30200000.0,15900000.0,-500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-6180.0,-268220.0,560510.0,-93479.0,-264380.0,-34450.0,-90000.0,270000.0,-217970.0,460000.0,160000.0,-1540000.0,40000.0,1120000.0,276019.0,1180000.0,19805.0,311845.0,-82418.0,-196770.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,11083622.0,-8297100.0,-10521880.0,9025730.0,-3945394.0,5132090.0,-2120870.0,-10380000.0,-15960000.0,-6739384.0,-5000000.0,-3120000.0,27200000.0,2840000.0,-3600000.0,13686150.0,-11330000.0,-6153061.0,-39128214.0,61092880.0,-52648875.0,35200000.0,0.0,0.0,-8200000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,17112869.0,6029250.0,14326350.0,24848230.0,15822495.0,19767890.0,14679130.0,16720000.0,27140000.0,43095163.0,49800000.0,54780000.0,57900000.0,30740000.0,27900000.0,31502645.0,17770000.0,29144578.0,35297639.0,74425853.0,13332973.0,66000000.0,0.0,0.0,16500000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,6029247.0,14326350.0,24848230.0,15822500.0,19767889.0,14635800.0,16800000.0,27100000.0,43100000.0,49834547.0,54800000.0,57900000.0,30700000.0,27900000.0,31500000.0,17816495.0,29100000.0,35297639.0,74425853.0,13332973.0,65981848.0,30800000.0,14400000.0,16500000.0,24700000.0,1900000.0,5900000.0,4700000.0,3400000.0,5600000.0
,operatingCashFlow,-4417157.0,-21026850.0,-28103780.0,-25912700.0,-26174695.0,-16919550.0,-19605000.0,-18900000.0,3790000.0,19252101.0,13930000.0,23360000.0,11670000.0,-4130000.0,890000.0,14424019.0,-5790000.0,6592340.0,12170545.0,-2482236.0,12854918.0,-400000.0,2300000.0,-5500000.0,-12800000.0,-11400000.0,-4200000.0,-2300000.0,-1600000.0,-2000000.0
,capitalExpenditure,0.0,-170186.0,-1183131.0,-2794467.0,-394897.0,-1122808.0,-1489986.0,-741543.0,-9831967.0,-7132371.0,-15850000.0,426537000000.0,-3330000.0,-7640000.0,-7870000.0,-3107423.0,-1260000.0,-5436023.0,-5191683.0,-6997226.0,-33431439.0,-15000000.0,-2900000.0,-3600000.0,-3800000.0,-3800000.0,-4500000.0,-5100000.0,-1200000.0,-300000.0
,freeCashFlow,-4417157.0,-21197040.0,-29286910.0,-28707170.0,-26569592.0,-18042360.0,-21094990.0,-19640000.0,-6040000.0,12119730.0,-1920000.0,19680000.0,8340000.0,-11770000.0,-6980000.0,11316596.0,-7050000.0,1156317.0,6978862.0,-9479462.0,-20576521.0,-15400000.0,-600000.0,-9100000.0,-16600000.0,-15200000.0,-8700000.0,-7400000.0,-2800000.0,-2300000.0
