date,,2021-01-31_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-31_FY,1994-01-31_FY,1993-01-31_FY
,netCashUsedForInvestingActivites,-325000000.0,-1002000000.0,-456000000.0,-351000000.0,-243000000.0,-1092000000.0,-970000000.0,-788000000.0,-863000000.0,-617000000.0,-465000000.0,-377000000.0,-791000000.0,-796000000.0,1176000000.0,-4762000000.0,-727000000.0,-562000000.0,-637000000.0,-771000000.0,-804000000.0,-2432000000.0,-445000000.0,-318000000.0,-649800000.0,-633200000.0,-953500000.0,-405100000.0,-188100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2049000000.0,597000000.0,1149000000.0,-954000000.0,-751000000.0,-152000000.0,-870000000.0,-9000000.0,-11000000.0,-20000000.0,108000000.0,0.0,0.0,432000000.0,-360000000.0,-360000000.0,322000000.0,0.0,123000000.0,221000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,258000000.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,193000000.0,0.0,0.0,0.0,0.0,0.0,56000000.0,0.0,0.0,5400000.0,7100000.0,502000000.0
,commonStockRepurchased,-1000000.0,5000000.0,45000000.0,5000000.0,-280000000.0,-1838000000.0,-1901000000.0,-1256000000.0,-1163000000.0,-340000000.0,42000000.0,7000000.0,-1000000.0,-3065000000.0,-2118000000.0,329000000.0,-603000000.0,-645000000.0,-363000000.0,24000000.0,-550000000.0,23000000.0,-548000000.0,-2000000.0,127900000.0,14600000.0,-400000.0,-200000.0,0.0
,dividendsPaid,-117000000.0,-466000000.0,-463000000.0,-461000000.0,-459000000.0,-456000000.0,-421000000.0,-359000000.0,-324000000.0,-148000000.0,-84000000.0,-84000000.0,-221000000.0,-230000000.0,-274000000.0,-157000000.0,-93000000.0,-69000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,86000000.0,-1253000000.0,-2230000000.0,3000000.0,100000000.0,580000000.0,124000000.0,615000000.0,-657000000.0,557000000.0,-1178000000.0,-987000000.0,-134000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,0.0,0.0,-66700000.0,0.0,952600000.0
,netCashUsedProvidedByFinancingActivities,699000000.0,-1123000000.0,-1544000000.0,-1446000000.0,-1426000000.0,-2029000000.0,-1766000000.0,-1324000000.0,-2389000000.0,-113000000.0,-1263000000.0,-1072000000.0,-365000000.0,-2070000000.0,-3959000000.0,-66000000.0,-837000000.0,-819000000.0,-1375000000.0,-95000000.0,-377000000.0,1080000000.0,-1080000000.0,-1262000000.0,-594400000.0,304800000.0,776100000.0,-349900000.0,-689000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1023000000.0,-517000000.0,-265000000.0,179000000.0,132000000.0,-1137000000.0,-27000000.0,437000000.0,-991000000.0,1363000000.0,-222000000.0,301000000.0,723000000.0,-628000000.0,963000000.0,-620000000.0,-57000000.0,209000000.0,80000000.0,414000000.0,104000000.0,-89000000.0,165000000.0,0.0,-23700000.0,-34000000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1754000000.0,645000000.0,1190000000.0,1476000000.0,1241000000.0,1109000000.0,2246000000.0,2273000000.0,1836000000.0,2827000000.0,1464000000.0,1607000000.0,1306000000.0,583000000.0,1211000000.0,248000000.0,868000000.0,925000000.0,716000000.0,736000000.0,322000000.0,218000000.0,307000000.0,0.0,149300000.0,172000000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,731000000.0,1162000000.0,1455000000.0,1297000000.0,1109000000.0,2246000000.0,2273000000.0,1836000000.0,2827000000.0,1464000000.0,1686000000.0,1306000000.0,583000000.0,1211000000.0,248000000.0,868000000.0,925000000.0,716000000.0,636000000.0,322000000.0,218000000.0,307000000.0,142000000.0,149000000.0,173000000.0,206000000.0,222400000.0,567000000.0,1002500000.0
,operatingCashFlow,649000000.0,1608000000.0,1735000000.0,1976000000.0,1801000000.0,1984000000.0,2709000000.0,2549000000.0,2261000000.0,2093000000.0,1506000000.0,1750000000.0,1879000000.0,2238000000.0,3746000000.0,4208000000.0,1507000000.0,1590000000.0,2092000000.0,1280000000.0,1285000000.0,1263000000.0,1690000000.0,1573000000.0,1220500000.0,294500000.0,161500000.0,410500000.0,441600000.0
,capitalExpenditure,-466000000.0,-902000000.0,-657000000.0,-487000000.0,-596000000.0,-777000000.0,-1068000000.0,-607000000.0,-698000000.0,-555000000.0,-339000000.0,-355000000.0,-897000000.0,-994000000.0,-1000000.0,-1000000.0,-467000000.0,-508000000.0,-568000000.0,-615000000.0,-842000000.0,-822000000.0,-695000000.0,-696000000.0,-846000000.0,-696500000.0,-386800000.0,-309500000.0,-198500000.0
,freeCashFlow,183000000.0,451000000.0,803000000.0,1216000000.0,889000000.0,871000000.0,1641000000.0,1686000000.0,1319000000.0,1329000000.0,1001000000.0,1290000000.0,982000000.0,1133000000.0,2354000000.0,3552000000.0,959000000.0,1082000000.0,1465000000.0,629000000.0,443000000.0,441000000.0,995000000.0,877000000.0,374500000.0,-402000000.0,-225300000.0,101000000.0,243100000.0
