date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2010-03-22_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,429000000.0,-269000000.0,4716000000.0,4106000000.0,1887000000.0,-2918000000.0,1048000000.0,1977000000.0,1820000000.0,4456000000.0,2915000000.0,1750000000.0,2640000000.0,1395000000.0,2508000000.0,3610000000.0,1920000000.0,899000000.0,200000000.0,17000000.0,86000000.0,132000000.0,-31000000.0,-58000000.0,53900000.0,85900000.0,116000000.0,93000000.0,89200000.0
,operatingIncomeRatio,0.0479436745641484,-0.022540640187699,0.375358166189112,0.344752308984047,0.202903225806452,-0.353311538927231,0.121874636585649,0.210722660413558,0.175964420380934,0.387007121764808,0.312131919905771,0.228042741725306,0.344018764659891,0.202056778679027,0.393658766284728,0.55207218229087,0.434881087202718,0.262252042007001,0.0829875518672199,0.0077732053040695,0.0361496427070198,0.109452736318408,-0.0479134466769706,-0.0811188811188811,0.078343023255814,0.122312402107362,0.165998855180309,0.17152342309111,0.190191897654584
,totalOtherIncomeExpensesNet,-1401000000.0,-108000000.0,-118000000.0,-99000000.0,-82000000.0,-76000000.0,-92000000.0,-111000000.0,-78000000.0,-53000000.0,0.0,824000000.0,0.0,0.0,-1000000.0,7000000.0,26000000.0,7000000.0,17000000.0,0.0,0.0,0.0,0.0,0.0,-266400000.0,330200000.0,41600000.0,23300000.0,-15800000.0
,incomeBeforeTax,-1136000000.0,-468000000.0,4510000000.0,3914000000.0,1628000000.0,-3320000000.0,724000000.0,1643000000.0,1485000000.0,4166000000.0,2915000000.0,-695000000.0,2640000000.0,1395000000.0,2508000000.0,3610000000.0,1920000000.0,899000000.0,200000000.0,17000000.0,86000000.0,132000000.0,-31000000.0,-58000000.0,-254700000.0,382200000.0,126600000.0,103900000.0,68200000.0
,incomeBeforeTaxRatio,-0.126955744300402,-0.0392156862745098,0.358962113976441,0.328631402183039,0.17505376344086,-0.401985712556,0.0841958367252006,0.175122575143893,0.143575364981147,0.361820392565572,0.312131919905771,-0.0905655459994788,0.344018764659891,0.202056778679027,0.393658766284728,0.55207218229087,0.434881087202718,0.262252042007001,0.0829875518672199,0.0077732053040695,0.0361496427070198,0.109452736318408,-0.0479134466769706,-0.0811188811188811,-0.370203488372093,0.54421187526698,0.181167716084717,0.191626706012542,0.145415778251599
,incomeTaxExpense,-192000000.0,120000000.0,-1365000000.0,-1438000000.0,-587000000.0,836000000.0,-342000000.0,-633000000.0,-615000000.0,-1398000000.0,932000000.0,-695000000.0,695000000.0,658000000.0,795000000.0,1215000000.0,575000000.0,305000000.0,61000000.0,5000000.0,56000000.0,41000000.0,-16000000.0,-21000000.0,-79100000.0,127400000.0,37000000.0,34800000.0,39000000.0
,netIncome,-864000000.0,-605000000.0,3107000000.0,2460000000.0,1040000000.0,-2474000000.0,362000000.0,961000000.0,811000000.0,2668000000.0,1860000000.0,0.0,1831000000.0,659000000.0,1615000000.0,2431000000.0,1345000000.0,617000000.0,187000000.0,50000000.0,-38000000.0,83000000.0,52000000.0,-73000000.0,-175600000.0,254800000.0,89600000.0,69100000.0,29200000.0
,netIncomeRatio,-0.0965578900312919,-0.0506954918719625,0.247293855460045,0.206549118387909,0.111827956989247,-0.299552003874561,0.0420979183626003,0.102430185461522,0.0784105191917239,0.231717908632969,0.199164792804369,0.0,0.238597862913735,0.0954519119351101,0.253492387380317,0.371769383697813,0.304643261608154,0.179988331388565,0.0775933609958506,0.0228623685413809,-0.0159730979403111,0.0688225538971808,0.080370942812983,-0.102097902097902,-0.255232558139535,0.362807916844653,0.128219805380653,0.127443747694578,0.0622601279317697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.62,-1.08074,5.33757,4.19509,1.8043,-4.29365,0.62825,1.66263,1.3816,4.49916,3.14189,3.43,3.41604,1.45475,3.7212,5.60138,3.11343,1.49395,0.50134,0.1355,-0.1338,0.35931,0.2549,-0.37629,-0.905,1.325,0.485,0.385,0.175
,EPSDiluted,-1.62,-1.08074,5.33757,4.19509,1.8043,-4.29365,0.62825,1.66263,1.3816,4.49916,3.14189,3.43,3.41604,1.45475,3.7212,5.60138,3.11343,1.49395,0.50134,0.1355,-0.1338,0.35931,0.2549,-0.37629,-0.905,1.26,0.485,0.385,0.175
,weightedAverageShsOut,534400000.0,559800000.0,582100000.0,586400000.0,576400000.0,576200000.0,576200000.0,578000000.0,587000000.0,593000000.0,592000000.0,534000.0,536000000.0,453000000.0,434000000.0,434000000.0,432000000.0,413000000.0,373000000.0,369000000.0,284000000.0,231000000.0,204000000.0,194000000.0,194033149.0,192301887.0,184742268.0,179480519.0,166857143.0
,weightedAverageShsOutDil,534400000.0,559800000.0,582100000.0,586400000.0,576400000.0,576200000.0,576200000.0,578000000.0,587000000.0,593000000.0,592000000.0,534000.0,536000000.0,453000000.0,434000000.0,434000000.0,432000000.0,413000000.0,373000000.0,369000000.0,284000000.0,231000000.0,204000000.0,194000000.0,194033149.0,202222222.0,184742268.0,179480519.0,166857143.0
