date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4200000.0,-2200000.0,-5500000.0,6400000.0,4200000.0,-7300000.0,-9400000.0,2000000.0,1600000.0,-3800000.0,-8300000.0,1800000.0,0.0,0.0,-1100000.0,-300000.0,1500000.0,4300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,86800000.0,-19100000.0,-136400000.0,176900000.0,-111900000.0,43700000.0,-64300000.0,24400000.0,-33600000.0,15400000.0,6300000.0,105200000.0,0.0,0.0,23800000.0,36100000.0,6400000.0,-4700000.0
,cashAtEndOfPeriod,151400000.0,64600000.0,83700000.0,220100000.0,43200000.0,155100000.0,111400000.0,175700000.0,151300000.0,184900000.0,169500000.0,105200000.0,0.0,121200000.0,121200000.0,97400000.0,61300000.0,54900000.0
,cashAtBeginningOfPeriod,64600000.0,83700000.0,220100000.0,43200000.0,155100000.0,111400000.0,175700000.0,151300000.0,184900000.0,169500000.0,163200000.0,0.0,0.0,121200000.0,97400000.0,61300000.0,54900000.0,59600000.0
,operatingCashFlow,166900000.0,76700000.0,67600000.0,164700000.0,-48900000.0,89400000.0,100000000.0,152900000.0,128700000.0,54600000.0,47500000.0,115900000.0,-27300000.0,34600000.0,11900000.0,80000000.0,50100000.0,72100000.0
,capitalExpenditure,-51700000.0,-49700000.0,-38800000.0,-41000000.0,-42700000.0,-46600000.0,-48500000.0,-36500000.0,-19800000.0,-16500000.0,-12100000.0,-5800000.0,0.0,0.0,-43000000.0,-33000000.0,-27600000.0,-16100000.0
,freeCashFlow,115200000.0,27000000.0,28800000.0,123700000.0,-91600000.0,42800000.0,51500000.0,116400000.0,108900000.0,38100000.0,35400000.0,110100000.0,-27300000.0,34600000.0,-31700000.0,46600000.0,22500000.0,56000000.0
