date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-12123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,18549000.0,0.0,49300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229728.365142,-2775045.470144,0.0,197939.507878,470080.276379,9696211.038487,5145686.503599,-38526.842281,0.0,0.0
,netCashUsedProvidedByFinancingActivities,86746000.0,37457000.0,55646000.0,49322000.0,12638000.0,143870000.0,60676000.0,32716461.0,4568051.827951,4462593.535749,34907.414814,7531.27686,8150722.267872,20291651.014844,-2874595.058339,-1195342.689857,829099.772073,20603939.78886,9788406.984647,35563321.147251,13071769.923308,19888744.968343,48904.919737
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,56000.0,68000.0,-1003000.0,2372000.0,1004000.0,-2175000.0,-1827000.0,-3560395.0,-29425.127911,19681.684623,-7185.850264,-356915.289848,1437335.250616,-805059.073008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20452000.0,-5143000.0,-17350000.0,30879000.0,-143366000.0,94592000.0,3470000.0,21692407.0,37796793.421991,-3096842.311459,-12049802.031675,-1738708.814822,4349076.41742,15404188.629709,-5578478.037062,-15388973.652488,-13361154.274876,10662949.482175,-5417509.893223,23705011.997638,-8486718.906302,10059777.813067,-524392.019237
,cashAtEndOfPeriod,52251000.0,31799000.0,36942000.0,54292000.0,23413000.0,166779000.0,72187000.0,68716531.0,47028656.152307,8995234.084231,12344034.954407,23300296.055773,21543419.884963,21130481.672221,4865089.224434,10481334.596177,24993574.791622,35555845.678108,20504450.203581,25634242.26435,2048213.404468,10907135.114235,797590.823422
,cashAtBeginningOfPeriod,31799000.0,36942000.0,54292000.0,23413000.0,166779000.0,72187000.0,68717000.0,47024124.0,9231862.730316,12092076.39569,24393836.986082,25039004.870595,17194343.467543,5726293.042512,10443567.261496,25870308.248665,38354729.066498,24892896.195933,25921960.096804,1929230.266712,10534932.31077,847357.301168,1321982.842659
,operatingCashFlow,-51441000.0,-71006000.0,-67866000.0,-48640000.0,-57885000.0,-54785000.0,-12421000.0,-6738559.0,33270564.82012,-7520669.93144,-11246708.526636,-5239003.915576,-8484328.677075,-2719688.983136,-2623160.603981,-14573488.892716,-9982650.939159,-26964107.744627,-18156697.854933,-10003984.974686,-8353538.512838,-6836511.706586,-7708894.521349
,capitalExpenditure,-229000.0,-589000.0,-1138000.0,-7264000.0,-3996000.0,-2287000.0,-1056000.0,-725100.0,-14901.038368,-58447.600392,-830815.069589,-1623061.789705,-966442.070666,-1363943.24952,-94871.310913,-45014.637506,-7148961.019515,-787727.199118,-1950763.826692,-941639.970351,-203639.213071,-300631.071648,-3223183.856502
,freeCashFlow,-51670000.0,-71595000.0,-69004000.0,-55904000.0,-61881000.0,-57072000.0,-13477000.0,-7463659.0,33255663.781752,-7579117.531832,-12077523.596225,-6862065.705281,-9450770.74774,-4083632.232657,-2718031.914894,-14618503.530222,-17131611.958674,-27751834.943745,-20107461.681626,-10945624.945037,-8557177.725909,-7137142.778234,-10932078.377851
