date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,interestExpense,7911000.0,12176000.0,17534000.0,18755000.0,15987000.0,11867000.0,6690000.0,2397000.0,4679000.0,8095000.0,4940000.0,2414000.0,1902000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,37315000.0,36298000.0,36246000.0,34283000.0,31825000.0,24997000.0,15255000.0,9705000.0,8024000.0,9475000.0,5928000.0,5772000.0,1082000.0,0.0,0.0
,EBITDA,186367000.0,448158000.0,349498000.0,10348000.0,96893000.0,45292000.0,100762000.0,203015000.0,23925000.0,102207000.0,5373000.0,-14588000.0,-20720000.0,28700000.0,3300000.0
,EBITDARatio,0.0872036003121918,0.169667292977607,0.146663829890805,0.00479464082589403,0.0474679017377741,0.0326465534142938,0.0791015448674118,0.135511548335334,0.0235706390130774,0.124032955070865,0.0248227114180777,-0.110934517608231,-0.242475307775125,0.122336,0.018539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,149052000.0,411860000.0,313252000.0,-23935000.0,65068000.0,20295000.0,85507000.0,193310000.0,15901000.0,92732000.0,-555000.0,-20360000.0,-21802000.0,-7900000.0,3200000.0
,operatingIncomeRatio,0.0697434150559531,0.15592530153597,0.131453507719513,-0.0110900394441219,0.0318768273278099,0.0146286717641767,0.067125858924771,0.129033506926598,0.0156654850970509,0.112534601246798,-0.0025640433346423,-0.154827719941293,-0.255137387071104,-0.0336743393009378,0.0179775280898876
,totalOtherIncomeExpensesNet,-12399000.0,-10523000.0,13781000.0,-66879000.0,-100000.0,-168839000.0,7293000.0,388000.0,12491000.0,6772000.0,-18856000.0,157000.0,-855000.0,36600000.0,-400000.0
,incomeBeforeTax,128742000.0,389161000.0,309499000.0,-109569000.0,48981000.0,-160411000.0,86110000.0,191301000.0,23713000.0,91409000.0,-24151000.0,-22557000.0,-24280000.0,28700000.0,2800000.0
,incomeBeforeTaxRatio,0.0602400956789141,0.147331729886465,0.129878593546671,-0.0507676846397741,0.0239958025349397,-0.115624531478855,0.0675992341213238,0.127692508967799,0.023361779014299,0.11092907912445,-0.111575154189092,-0.171534817225725,-0.28413612320367,0.12233589087809,0.0157303370786517
,incomeTaxExpense,5929000.0,-570000.0,5871000.0,-30490000.0,4268000.0,-8701000.0,3572000.0,4935000.0,1454000.0,2982000.0,-3252000.0,45212000.0,-9414000.0,-3200000.0,-700000.0
,netIncome,122813000.0,380064000.0,292316000.0,-79079000.0,44327000.0,-151392000.0,82611000.0,186366000.0,22259000.0,88869000.0,-21588000.0,-60905000.0,-13091000.0,31900000.0,4000000.0
,netIncomeRatio,0.0574658376490538,0.143887713793442,0.122667895376685,-0.0366404524421022,0.0217158069244456,-0.109123620385427,0.0648524019277282,0.124398419905242,0.021929314683055,0.107846670816996,-0.0997343558707353,-0.463152371464856,-0.153197116509853,0.135976129582268,0.0224719101123595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.20755963718714,9.71,7.55,-2.04,1.08385468283197,-3.44,2.0,5.63973596862766,1.53,3.14,-0.41,-5.368346,-2.923535,1.1115,0.13937
,EPSDiluted,3.20755963718714,8.78,6.48,-2.04,1.08371395056483,-3.44,1.99,5.63841957609805,0.27,3.14,-0.41,-5.368346,-2.923535,1.1115,0.13937
,weightedAverageShsOut,38288610.0,38288610.0,37687552.0,38731015.0,40897549.0,43958803.0,40740411.0,33045164.0,28381676.0,13607840.0,19631460.0,19575117.0,13607840.0,28700000.0,28700000.0
,weightedAverageShsOutDil,38288610.0,42320980.0,43653720.0,38731015.0,40902860.0,43958803.0,40749913.0,33052879.0,34340466.0,13607840.0,19631460.0,19575117.0,13607840.0,28700000.0,28700000.0
