date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2015-01-03_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2011-01-01_FY,2010-01-02_FY,2009-01-03_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY
,dividendsPaid,-167270000.0,-159987000.0,-150214000.0,-140982000.0,-131073000.0,-120442000.0,-102300000.0,-92800000.0,-86500000.0,-79081000.0,-70900000.0,-62200000.0,-53200000.0,-42100000.0,-29000000.0,-23652000.0,-20800000.0,-15100000.0,-1500000.0,0.0,-52400000.0
,otherFinancingActivites,0.0,0.0,206442000.0,616278000.0,-529000.0,1095030000.0,-139673000.0,331771000.0,279822000.0,885000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-84040000.0,-284121000.0,26089000.0,-263275000.0,-283965000.0,140996000.0,-281700000.0,227700000.0,174000000.0,104677000.0,-213900000.0,-147400000.0,165900000.0,-105700000.0,-76600000.0,-79983000.0,-64200000.0,-288500000.0,-18300000.0,53100000.0,-52200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,296432000.0,-14262000.0,20177000.0,-1281000.0,-7968000.0,6855000.0,-1000000.0,-4700000.0,5500000.0,1028000.0,-12200000.0,-1000000.0,-14000.0,6100000.0,2900000.0,-36457000.0,5000000.0,-27400000.0,57500000.0,400000.0,-6800000.0
,cashAtEndOfPeriod,307476000.0,11044000.0,25306000.0,5129000.0,6410000.0,14355000.0,7500000.0,8600000.0,13300000.0,7783000.0,6700000.0,19000000.0,20000000.0,20000000.0,13900000.0,11001000.0,47400000.0,42400000.0,69800000.0,12200000.0,11900000.0
,cashAtBeginningOfPeriod,11044000.0,25306000.0,5129000.0,6410000.0,14378000.0,7500000.0,8500000.0,13300000.0,7800000.0,6755000.0,18900000.0,20000000.0,20000000.0,13900000.0,11000000.0,47458000.0,42400000.0,69800000.0,12300000.0,11800000.0,18700000.0
,operatingCashFlow,454464000.0,366952000.0,295893000.0,297389000.0,346044000.0,335674000.0,314000000.0,270500000.0,216900000.0,134290000.0,306100000.0,236000000.0,94900000.0,214600000.0,151300000.0,113979000.0,123100000.0,88000000.0,122800000.0,79900000.0,70000000.0
,capitalExpenditure,-97929000.0,-103685000.0,-99422000.0,-75232000.0,-101727000.0,-90773000.0,-83778000.0,-99181000.0,-67259000.0,-79162000.0,-98404000.0,-72093000.0,-86861000.0,-88125000.0,-61792000.0,-58846000.0,-46029000.0,-43618000.0,-48811000.0,-49500000.0,-39900000.0
,freeCashFlow,356535000.0,263267000.0,196471000.0,222157000.0,244317000.0,239901000.0,230200000.0,171300000.0,149600000.0,55128000.0,207700000.0,163900000.0,8000000.0,126500000.0,89500000.0,55133000.0,77100000.0,44400000.0,74000000.0,30400000.0,30100000.0
