date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,EBITDARatio,-0.836083622837492,-0.687734882131876,-0.43232652527451,-0.220851316111325,-0.216109774157719,-0.0435233974736677,-0.0644353196170477,-0.00189253861213835,0.0135061824434982,0.0593898090476589,0.0147596321732045,-0.00477799790234239,-0.109048840601579,-0.0955288313290163,-0.050023357209592,-0.0949200290803344
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-196668000.0,-141105000.0,-92641000.0,-53417000.0,-46697000.0,-9771000.0,-7181000.0,-1050000.0,-1410000.0,5586989.5,-2594364.9,-5098085.7,-14135790.8,-9903984.1,-5389258.5,-5912671.1
,operatingIncomeRatio,-0.862669754711022,-0.688686612328567,-0.432681484664353,-0.22146076126748,-0.216109774157719,-0.0548307267554418,-0.0782133249104157,-0.0228409832499456,-0.00721626269243367,0.0334701933729948,-0.0192876265859621,-0.0459299615429437,-0.16253374243415,-0.152112241751465,-0.106859233883525,-0.15617048346056
,totalOtherIncomeExpensesNet,0.0,1855000.0,1798000.0,808000.0,609000.0,184000.0,0.0,0.0,0.0,0.0,-225460.8,-282957.5,-1220513.4,-937595.9,-557577.2,-182351.8
,incomeBeforeTax,-189734000.0,-141105000.0,-86655000.0,-53536000.0,-47356000.0,-10540000.0,6584000.0,10070000.0,10903000.0,4827034.6,-2610021.9,-5014006.9,-14755525.8,-10022438.4,-5770138.7,-6230926.6
,incomeBeforeTaxRatio,-0.832254272379549,-0.688686612328567,-0.404723762195891,-0.221954121631986,-0.219159570529434,-0.0591460300892802,0.0717109777482492,0.219055906025669,0.0558006469046839,0.0289175022577251,-0.0194040274706088,-0.0451724740706211,-0.169659473869524,-0.153931544865865,-0.114411398318281,-0.164576517629953
,incomeTaxExpense,4829000.0,-3274000.0,-3964000.0,-3080000.0,-4331000.0,1605000.0,1343000.0,1050000.0,4162000.0,3142390.2,2583405.0,2066398.2,1503404.2,837210.9,1963.3,141064.6
,netIncome,-125730000.0,-137831000.0,-82691000.0,-50456000.0,-43025000.0,7993000.0,5374000.0,5915000.0,3638000.0,710223.7,-6864028.8,-8749045.9,-17755043.2,-17189927.4,-9606426.9,-6776261.7
,netIncomeRatio,-0.551505421623329,-0.67270730635951,-0.38620982770458,-0.209184794550648,-0.199116068122917,0.0448533414140054,0.0585320161632884,0.128670872308027,0.0186189813298395,0.00425476449831951,-0.0510301478291235,-0.0788223983218739,-0.204148014016733,-0.264014801110083,-0.190478044222984,-0.178980370774264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.188873641978722,0.665683145,66.426382,61.717171,59.715173,-0.32,0.0511,0.0568,0.03505,0.007,-0.0665,-0.0855,-0.1735,-0.168,-0.105,-0.0925
,EPSDiluted,-0.188873641978722,0.665683145,66.426382,61.717171,59.715173,-0.32,0.0508,0.05595,0.03455,0.007,-0.0665,-0.0855,-0.1735,-0.168,-0.105,-0.0925
,weightedAverageShsOut,665683145.0,665683145.0,66426382.0,61717171.0,59715173.0,109318630.0,105126774.0,104101976.0,103837796.0,103486000.0,103056000.0,102464000.0,102458000.0,102432000.0,91426000.0,73334000.0
,weightedAverageShsOutDil,665683145.0,665683145.0,66426382.0,61717171.0,59715173.0,109318630.0,105787402.0,105756852.0,105300724.0,105308000.0,103056000.0,102464000.0,102458000.0,102432000.0,91426000.0,73334000.0
