date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,1494000.0,-184000.0,-482000.0,674000.0,-252000.0,-303000.0,-371000.0,147000.0,118000.0,-218000.0,-23000.0,235000.0,-663000.0,116000.0,149000.0,-5000.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-7790000.0,-9867000.0,22754000.0,2295000.0,-20523000.0,-4699000.0,26389000.0,15523000.0,-24342000.0,9488000.0,-14267000.0,8617000.0,13810000.0,139000.0,5429000.0,-7865000.0,-6878000.0,18297000.0,824000.0
,cashAtEndOfPeriod,32310000.0,40100000.0,49967000.0,26584000.0,24289000.0,44812000.0,49511000.0,23122000.0,7599000.0,31941000.0,22453000.0,36720000.0,28103000.0,14293000.0,14154000.0,8725000.0,16590000.0,23468000.0,5171000.0
,cashAtBeginningOfPeriod,40100000.0,49967000.0,27213000.0,24289000.0,44812000.0,49511000.0,23122000.0,7599000.0,31941000.0,22453000.0,36720000.0,28103000.0,14293000.0,14154000.0,8725000.0,16590000.0,23468000.0,5171000.0,4347000.0
,operatingCashFlow,-92251000.0,-121252000.0,-131301000.0,-77518000.0,-107051000.0,-92559000.0,-73738000.0,-58673000.0,-43809000.0,-47116000.0,-51370000.0,-33552000.0,-17035000.0,-32032000.0,-37240000.0,-22858000.0,-7332000.0,-14406000.0,-14283000.0
,capitalExpenditure,-11072000.0,-29401000.0,-15187000.0,-669000.0,-7757000.0,-6970000.0,-1667000.0,-1629000.0,-2931000.0,-1142000.0,-420000.0,-377000.0,-4098000.0,-3647000.0,-1125000.0,-562000.0,-1863000.0,-138000.0,-468000.0
,freeCashFlow,-103323000.0,-150653000.0,-146488000.0,-78187000.0,-114808000.0,-99529000.0,-75405000.0,-60302000.0,-46740000.0,-48258000.0,-51790000.0,-33929000.0,-21133000.0,-35679000.0,-38365000.0,-23420000.0,-9195000.0,-14544000.0,-14751000.0
