date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,498300000.0,450000000.0,537800000.0,538600000.0,268243000.0,232961000.0,216321000.0,197537000.0,214029000.0,212413000.0,188342000.0
,EBITDA,-1042300000.0,685800000.0,847900000.0,747000000.0,534540000.0,475118000.0,395703000.0,389434000.0,307396000.0,182372000.0,298963000.0
,EBITDARatio,-0.838940759819704,0.125351855236703,0.155270290067389,0.147070404788156,0.165193275576155,0.161226373477213,0.146807326583537,0.141641825135992,0.118202226106805,0.0752680183972714,0.123653959339697
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-1540600000.0,235800000.0,310100000.0,208400000.0,266297000.0,242157000.0,179382000.0,191897000.0,93367000.0,-30041000.0,110621000.0
,operatingIncomeRatio,-1.2400193174501,0.0430999817218059,0.0567865514210372,0.041030083477713,0.082295943626489,0.0821734704265499,0.066551408145018,0.0697952446836215,0.0359021823475714,-0.0123984303548375,0.0457539047845942
,totalOtherIncomeExpensesNet,-2632000000.0,-66600000.0,155900000.0,-266500000.0,4879000.0,27462000.0,38794000.0,48051000.0,-7298000.0,40775000.0,114615000.0
,incomeBeforeTax,-4529500000.0,-171600000.0,123700000.0,-333100000.0,149639000.0,163531000.0,97237000.0,99721000.0,-92058000.0,-172923000.0,51145000.0
,incomeBeforeTaxRatio,-3.64576625885383,-0.0313653811003473,0.0226523586287723,-0.0655811938888014,0.0462441661315155,0.0554925514947911,0.036075298936332,0.0362697259211734,-0.0353988358044354,-0.0713682557920699,0.0211540617080669
,incomeTaxExpense,59900000.0,-22500000.0,13600000.0,154100000.0,37972000.0,59675000.0,33470000.0,-263383000.0,2015000.0,1950000.0,-36300000.0
,netIncome,-4589400000.0,-149100000.0,110100000.0,-487200000.0,111667000.0,103856000.0,64080000.0,364400000.0,-94098000.0,-174304000.0,79911000.0
,netIncomeRatio,-3.6939793947199,-0.0272527874246025,0.0201618810430706,-0.0959206174200661,0.0345093678747382,0.0352424581763887,0.0237739251091679,0.132536658534066,-0.0361832719755564,-0.0719382179211612,0.0330519547395314
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-44.1926446102802,-1.435727,1e-06,-3.81694845923258,1.053365,1.067686,0.658915118468064,3.747439,-0.993133,-1.839647,0.8434
,EPSDiluted,-44.1926446102802,-1.44,1e-06,-3.79894889509224,1.053365,1.06,0.655885363357216,3.747439,-0.993133,-1.839647,0.8434
,weightedAverageShsOut,103849861.0,103849861.0,103475253.0,127641231.0,110063488.0,97272017.0,97250766.0,97239731.0,94748620.0,94748620.0,94748620.0
,weightedAverageShsOutDil,103849861.0,103849861.0,103475253.0,128246000.0,110063488.0,98029000.0,97700000.0,97239731.0,94748620.0,94748620.0,94748620.0
