date,,2020-09-26_FY,2019-09-28_FY,2018-09-29_FY,2017-09-30_FY,2016-09-24_FY,2015-09-26_FY,2014-09-27_FY,2013-09-28_FY,2012-09-29_FY,2011-09-24_FY,2010-09-25_FY,2009-09-26_FY,2008-09-27_FY,2007-09-29_FY,2006-09-30_FY,2005-09-24_FY,2004-09-25_FY,2003-09-27_FY,2002-09-28_FY,2001-09-29_FY,2000-09-30_FY,1999-09-25_FY,1998-09-26_FY,1997-09-27_FY,1996-09-28_FY,1995-09-30_FY,1994-10-01_FY,1993-09-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-511900000.0,0.0,0.0,-673131000.0,0.0,-260852000.0,0.0,0.0,-225000000.0,0.0,0.0,0.0,-15000000.0,0.0,0.0,-340440000.0,-42911000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143444000.0,259842000.0,0.0,0.0,95880000.0,0.0,0.0,0.0,0.0,87566000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143400000.0,259800000.0,0.0,0.0,95900000.0,0.0,0.0,0.0,0.0,87600000.0,72200000.0,0.0,47100000.0,0.0,0.0,0.0,0.0,413600000.0,0.0,0.0,0.0
,dividendsPaid,-130206000.0,-147882000.0,-147185000.0,-216576000.0,-215522000.0,-213118000.0,-211000000.0,-201300000.0,-121100000.0,-120600000.0,-118300000.0,-106700000.0,-101000000.0,-90300000.0,-77844000.0,-76600000.0,-72500000.0,-60100000.0,-57100000.0,-54500000.0,-47433000.0,-44600000.0,-44200000.0,-47400000.0,-19300000.0,0.0,0.0,0.0
,otherFinancingActivites,-6306000.0,-178548000.0,-161913000.0,-7064000.0,-180859000.0,184652000.0,-130973000.0,-119496000.0,472866000.0,28917000.0,24957000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-155412000.0,-180989000.0,-168947000.0,-171926000.0,-218513000.0,-228538000.0,-223600000.0,-226700000.0,113500000.0,-120600000.0,-132000000.0,-204200000.0,-116000000.0,-90300000.0,-105069000.0,-53400000.0,141200000.0,-77600000.0,-57500000.0,-59100000.0,42853000.0,-120900000.0,-32500000.0,-37700000.0,12000000.0,-31600000.0,-68100000.0,-48400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,699000.0,-2723000.0,2375000.0,-34552000.0,-114997000.0,59699000.0,-14600000.0,-27100000.0,-15200000.0,-7400000.0,-6300000.0,25500000.0,41100000.0,36000000.0,46160000.0,-39100000.0,37700000.0,-25200000.0,4500000.0,24800000.0,3253000.0,-51400000.0,40500000.0,400000.0,18800000.0,-200000.0,-7200000.0,-10400000.0
,cashAtEndOfPeriod,3140000.0,2441000.0,5164000.0,2789000.0,37341000.0,152299000.0,92600000.0,107200000.0,134400000.0,149500000.0,156900000.0,163200000.0,137700000.0,96600000.0,60571000.0,14400000.0,53500000.0,15800000.0,41000000.0,36400000.0,11645000.0,8400000.0,59800000.0,19300000.0,18900000.0,100000.0,-7200000.0,-5236000.0
,cashAtBeginningOfPeriod,2441000.0,5164000.0,2789000.0,37341000.0,152338000.0,92600000.0,107200000.0,134300000.0,149600000.0,156900000.0,163200000.0,137700000.0,96600000.0,60600000.0,14411000.0,53500000.0,15800000.0,41000000.0,36500000.0,11600000.0,8392000.0,59800000.0,19300000.0,18900000.0,100000.0,300000.0,0.0,5164000.0
,operatingCashFlow,209354000.0,226781000.0,210412000.0,160362000.0,157421000.0,324209000.0,225600000.0,214300000.0,111000000.0,132800000.0,155800000.0,246600000.0,120500000.0,146000000.0,170321000.0,39000000.0,93100000.0,57300000.0,68800000.0,101800000.0,59467000.0,81800000.0,70100000.0,58800000.0,59200000.0,53700000.0,77100000.0,52400000.0
,capitalExpenditure,-32498000.0,-34978000.0,-32902000.0,-28168000.0,-38375000.0,-41213000.0,-30052000.0,-27823000.0,-17476000.0,-22284000.0,-19131000.0,-650000.0,-2252000.0,-2782000.0,-23057000.0,-2043000.0,1799000.0,-14100000.0,-17500000.0,-23200000.0,-21250000.0,-11000000.0,-12600000.0,-24900000.0,-25900000.0,-21400000.0,-17800000.0,-23100000.0
,freeCashFlow,176856000.0,191803000.0,177510000.0,132194000.0,119046000.0,282996000.0,195500000.0,186500000.0,93500000.0,110500000.0,136700000.0,224800000.0,98700000.0,119200000.0,147264000.0,9700000.0,66600000.0,43200000.0,51300000.0,78600000.0,38217000.0,70800000.0,57500000.0,33900000.0,33300000.0,32300000.0,59300000.0,29300000.0
