date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,operatingExpenses,38946000.0,40187000.0,26504446.0,10751320.0,9420610.0,7193841.0,6522040.0,5740019.0,5173310.0,6508884.0,8227809.0,12005809.0,27833761.0,31125962.0,29064839.0,23245503.0,17093916.0,21275182.0,45240560.0,68674191.0,55467116.0,44400000.0,21600000.0,14200000.0,3600000.0,8400000.0,5220000.0,6330000.0,1460000.0,20000.0
,costAndExpenses,48454000.0,44122000.0,26504446.0,10751320.0,9420610.0,7200115.0,6529507.0,5740019.0,5173310.0,6508884.0,8227809.0,12005809.0,27833761.0,31125962.0,29064839.0,23245503.0,17093916.0,21275182.0,45240560.0,68674191.0,54389449.0,43500000.0,20900000.0,13900000.0,11000000.0,8400000.0,5220000.0,6330000.0,1460000.0,20000.0
,interestExpense,0.0,-1062000.0,8208.0,14976.0,33808.0,82455.0,28064.0,0.0,10041224.0,0.0,540218.0,1493400.0,2216163.0,793393.0,156787.0,0.0,0.0,0.0,390941.0,344969.0,241451.0,0.0,0.0,0.0,0.0,-20000.0,20000.0,90000.0,60000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3231000.0,2153000.0,1670934.0,117779.0,66451.0,68381.0,48179.0,17389.0,20457.0,38116.0,70364.0,95106.0,319230.0,-779149.0,-469135.0,155021.0,773775.0,930772.0,1508559.0,1376187.0,1077667.0,900000.0,700000.0,300000.0,200000.0,200000.0,150000.0,80000.0,0.0,0.0
,EBITDA,-30082000.0,-37838000.0,-24833512.0,-10633541.0,-9354159.0,-7084022.0,-6457601.0,-5722630.0,-4483543.0,-4529881.0,-4464278.0,-6626645.0,-20037312.0,-24509460.0,-22639616.0,-17172427.0,-15806146.0,-18768864.0,-42555511.0,-65436063.0,-49640007.0,-37600000.0,-15000000.0,-8800000.0,-6400000.0,-7490000.0,-4980000.0,-6250000.0,-1340000.0,-20000.0
,EBITDARatio,-1.98679083283799,-9.15952553861051,0.0,0.0,0.0,-148.474639503689,-272.162557424032,0.0,-6.69875394062542,-2.33392309804744,-1.20879397005334,-1.25408256306044,-2.67978134651399,-3.31403685760726,-3.2837888603986,-2.90170115012449,-30.7515559489878,-11.9126093430468,-36.1715875188059,-35.1440045629802,-13.5193488163082,-7.52,-2.88461538461538,-1.83333333333333,-1.45454545454545,-10.4027777777778,-55.3333333333333,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-33313000.0,-39991000.0,-26504446.0,-10751320.0,-9420610.0,-7152403.0,-6505780.0,-5740019.0,-4504000.0,-4567997.0,-4534642.0,-6721751.0,-20356542.0,-23730311.0,-22170481.0,-17327448.0,-16579921.0,-19699636.0,-44064070.0,-66812250.0,-50717674.0,-38500000.0,-15700000.0,-9100000.0,-6600000.0,-7690000.0,-5130000.0,-6330000.0,-1460000.0,-20000.0
,operatingIncomeRatio,-2.20018492834027,-9.68070685064149,0.0,0.0,0.0,-149.907842890677,-274.193113330805,0.0,-6.72931825312635,-2.35356154170748,-1.22784645265161,-1.27208122999407,-2.72247502714579,-3.20868453635792,-3.21574264057654,-2.92789573601462,-32.2569694257726,-12.5033708949152,-37.4538415116151,-35.8831187454382,-13.8128490988691,-7.7,-3.01923076923077,-1.89583333333333,-1.5,-10.6805555555556,-57.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-15064000.0,-6433000.0,-1007110.0,-19891.0,-6788.0,27513.0,-19669947.0,0.0,0.0,9502.0,-3026255.0,-1227.0,-1289323.0,2112583.0,-27561789.0,1014191.0,3958023.0,205580.0,5432859.0,23848148.0,2164748.0,1700000.0,2200000.0,2600000.0,1800000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-47511000.0,-45362000.0,-27471568.0,-10770202.0,-9453488.0,-7206423.0,-26202308.0,-5738361.0,-14545224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7710000.0,-5120000.0,-6240000.0,-1400000.0,-20000.0
,incomeBeforeTaxRatio,-3.13790370517139,-10.9808763011377,0.0,0.0,0.0,-151.040052816901,-1104.32452480297,0.0,-21.7316699287326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7083333333333,-56.8888888888889,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-48287000.0,-46032000.0,-27471568.0,-10770202.0,-9453488.0,-7206423.0,-26202308.0,-5738361.0,-14545224.0,-4558495.0,-8101115.0,-8216378.0,-23862028.0,-22411121.0,-49889057.0,-16313257.0,-12621898.0,-19494056.0,-39022152.0,-43309071.0,-48794378.0,-36900000.0,-13500000.0,-6500000.0,-4800000.0,-7710000.0,-5120000.0,-6240000.0,-1400000.0,-20000.0
,netIncomeRatio,-3.18915527375999,-11.1430646332607,0.0,0.0,0.0,-151.040052816901,-1104.32452480297,0.0,-21.7316699287326,-2.34866584195783,-2.19354147808642,-1.55493713354395,-3.191297192178,-3.03031078670424,-7.23621503263973,-2.7565233847945,-24.5564606659598,-12.3728891444617,-33.1682819233483,-23.2601736574897,-13.2890435824635,-7.38,-2.59615384615385,-1.35416666666667,-1.09090909090909,-10.7083333333333,-56.8888888888889,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.503262183682828,-0.48,-0.32,-0.18,-0.17,-0.22,-0.92,-0.22,-0.78,-0.47,-0.94,-1.210001,-3.190003,-3.080003,-7.810008,-3.960004,-4.070004,-7.480007,-19.58002,-26.290026,-33.440033,-29.370029,-11.770012,-5.940006,-5.390005,-15.42,-11.90698,-7.42857,-1.66667,-0.02381
,EPSDiluted,-0.503262183682828,-0.48,-0.32,-0.18,-0.17,-0.22,-0.92,-0.22,-0.78,-0.47,-0.94,-1.210001,-3.190003,-3.080003,-7.810008,-3.960004,-4.070004,-7.480007,-19.58002,-26.290026,-33.440033,-29.370029,-11.770012,-5.940006,-5.390005,-15.42,-11.90698,-7.42857,-1.66667,-0.02381
,weightedAverageShsOut,110452000.0,95948000.0,84752152.0,61513988.0,55869205.0,32445811.0,28595402.0,26125852.0,19055064.0,11781119.0,9678924.0,7977970.0,7861789.0,7651497.0,6533969.0,4379715.0,3379136.0,2722102.0,1990227.0,1644832.0,1459730.0,1254655.0,1152891.0,1105305.0,885953.0,500000.0,430000.0,840000.0,840000.0,840000.0
,weightedAverageShsOutDil,110452000.0,95948000.0,84752152.0,61513988.0,55869205.0,32445811.0,28595402.0,26125852.0,19055064.0,11781119.0,9678924.0,7977970.0,7861789.0,7651497.0,6533969.0,4379715.0,3379136.0,2722102.0,1990227.0,1644832.0,1459730.0,1254655.0,1152891.0,1105305.0,885953.0,500000.0,430000.0,840000.0,840000.0,840000.0
