date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-03-16_FY,2006-12-31_FY,2006-03-09_FY,2005-12-31_FY,2005-03-15_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-731986000.0,-620857000.0,-644778000.0,-310797000.0,-374407000.0,-506587000.0,-416296000.0,-66885000.0,-52261000.0,-8272000.0,-113977000.0,-95619000.0,-47837000.0,-23418000.0,11298000.0,-69945000.0,11298000.0,-35296000.0,2263000.0,-57085000.0,-5091000.0,-25330000.0,-28448000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,3004000.0,661000.0,489000.0,963000.0,54196000.0,3508000.0,1673000.0,4265000.0,9557000.0,1428000.0,1360000.0,970000.0,0.0,0.0,0.0,0.0,0.0,0.0,1814000.0,0.0,0.0,0.0,0.0,0.0,0.0,669000.0,948000.0,1296000.0
,commonStockRepurchased,0.0,0.0,-97000.0,-625000.0,-85417000.0,-2987000.0,-899000.0,-2102000.0,-2937000.0,-82087000.0,-212000.0,-236000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4431000.0,-865000.0,-759000.0
,dividendsPaid,-31906000.0,-24607000.0,-19357000.0,-14557000.0,-12870000.0,-10176000.0,-8203000.0,-8001000.0,-11695000.0,-11172000.0,-10606000.0,-10182000.0,-6461000.0,-6050000.0,-5414000.0,-5906000.0,-5414000.0,-5414000.0,-5036000.0,-5036000.0,-4096000.0,-3926000.0,-3560000.0,-3465000.0,-3200000.0,-2930000.0,-2465000.0,-1886000.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,374000.0,676000.0,124000.0,-2700000.0,222000.0,0.0,0.0,0.0,479000.0,-31629000.0,0.0,-40071000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,94345000.0,32319000.0,23756000.0
,netCashUsedProvidedByFinancingActivities,2070227000.0,517900000.0,-40903000.0,-145949000.0,-255081000.0,152430000.0,61872000.0,145585000.0,339235000.0,208750000.0,-41158000.0,311013000.0,365293000.0,170031000.0,158832000.0,159589000.0,173967000.0,173967000.0,224965000.0,224965000.0,206862000.0,116548000.0,162676000.0,148645000.0,131100000.0,59924000.0,65306000.0,51946000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-40831000.0,105104000.0,77627000.0,37279000.0,-100075000.0,184928000.0,-51399000.0,-42784000.0,38220000.0,67262000.0,-119838000.0,131107000.0,4471000.0,-2311000.0,7272000.0,-31878000.0,7272000.0,7272000.0,1880000.0,1880000.0,-29123000.0,7442000.0,8863000.0,48734000.0,-6800000.0,-14354000.0,17105000.0,-14725000.0
,cashAtEndOfPeriod,337903000.0,378734000.0,273630000.0,196003000.0,158724000.0,258799000.0,73871000.0,125270000.0,168054000.0,129834000.0,62572000.0,182410000.0,51303000.0,46832000.0,81021000.0,49143000.0,81021000.0,81021000.0,73749000.0,73749000.0,71869000.0,100992000.0,93550000.0,84687000.0,36000000.0,42831000.0,57185000.0,40080000.0
,cashAtBeginningOfPeriod,378734000.0,273630000.0,196003000.0,158724000.0,258799000.0,73871000.0,125270000.0,168054000.0,129834000.0,62572000.0,182410000.0,51303000.0,46832000.0,49143000.0,73749000.0,81021000.0,73749000.0,73749000.0,71869000.0,71869000.0,100992000.0,93550000.0,84687000.0,35953000.0,42800000.0,57185000.0,40080000.0,54805000.0
,operatingCashFlow,190368000.0,161174000.0,242750000.0,155930000.0,148151000.0,101486000.0,80401000.0,135588000.0,48698000.0,51405000.0,80438000.0,39881000.0,41348000.0,34104000.0,22208000.0,30052000.0,34948000.0,34948000.0,39923000.0,39923000.0,40125000.0,48854000.0,17297000.0,15991000.0,12900000.0,18353000.0,13790000.0,10297000.0
,capitalExpenditure,-18542000.0,8304000.0,11562000.0,10844000.0,4484000.0,9465000.0,16174000.0,19839000.0,30660000.0,-6719000.0,-9605000.0,-6596000.0,-9503000.0,-19193000.0,0.0,-22624000.0,0.0,-19726000.0,0.0,-18883000.0,-18677000.0,-7398000.0,-4602000.0,-3647000.0,-7800000.0,0.0,0.0,0.0
,freeCashFlow,171826000.0,143246000.0,230008000.0,147817000.0,137824000.0,93375000.0,73786000.0,125107000.0,28911000.0,44686000.0,70833000.0,33285000.0,31845000.0,14911000.0,22208000.0,7428000.0,34948000.0,15222000.0,39923000.0,21040000.0,21448000.0,41456000.0,12695000.0,12344000.0,5100000.0,18353000.0,13790000.0,10297000.0
