date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,70000.0,78000.0,27000.0,29000.0,30000.0,27000.0,14638.16761,94759.511845,24357.992901,410667.367315,30721.619847
,EBITDA,-22338000.0,-28033000.0,-25578000.0,-25211000.0,-16483000.0,-16169000.0,-15835415.634076,-17531371.141421,-21806024.722025,-15000000.0,3733945.135133
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117073170731714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-22927000.0,-28111000.0,-25605000.0,-25240000.0,-16513000.0,-16196000.0,-15850053.801686,-17626130.653266,-21830382.714926,-15410667.367315,3703223.515286
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116109932838457
,totalOtherIncomeExpensesNet,7094000.0,-2665000.0,-2643000.0,-888000.0,-672000.0,-1796000.0,-5675243.263233,15793.2519739978,-1415172.620545,0.0,1606261.573454
,incomeBeforeTax,-30021000.0,-25446000.0,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-10174810.538453,-17641923.90524,-20415210.094381,0.0,2096961.941832
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657476139978846
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-30021000.0,-25446000.0,-22962000.0,-24352000.0,-15841000.0,-14400000.0,-10174810.538453,-17641923.90524,-20415210.094381,-13186022.070415,2096961.941832
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657476139978846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.8,-2.55,-3.15,-4.05,-4.2,-4.2,-4.622579,-11.629576,-18.067742,-16.158697,2.536648
,EPSDiluted,-1.8,-2.55,-3.15,-4.05,-4.2,-4.2,-4.622579,-11.629576,-18.067742,-16.158697,2.536648
,weightedAverageShsOut,16856293.0,9760470.0,7239713.0,5998048.0,3742982.0,3427096.0,2162259.0,1499233.0,1129367.0,824020.0,823413.0
,weightedAverageShsOutDil,16856293.0,9760470.0,7239713.0,5998048.0,3742982.0,3427096.0,2162259.0,1499233.0,1129367.0,824020.0,830313.0
