date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,2130000000.0,2047000000.0,1987000000.0,1156000000.0,250436000.0,3042000.0,-874000.0,-32686000.0,63540000.0,144626000.0,280797000.0,327920000.0,-17141000.0,-12516000.0,13484000.0
,operatingIncomeRatio,0.345386735852116,0.299356536999123,0.309212573918456,0.268587360594796,0.22761942848833,0.0112654983927593,-0.00325272238721539,-0.121875827302184,0.240384069731809,0.509623313013144,0.703254842442184,0.786775114566088,-1.14273333333333,0.0,0.0
,totalOtherIncomeExpensesNet,-38000000.0,13000000.0,20000000.0,-52000000.0,-64731000.0,-137333000.0,-232130000.0,-47031000.0,-42030000.0,-2055000.0,461000.0,5276000.0,4906000.0,0.0,-68099000.0
,incomeBeforeTax,1183000000.0,1175000000.0,1274000000.0,490000000.0,-171195000.0,-318891000.0,-410036000.0,-258117000.0,-150136000.0,-31019000.0,107568000.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.191827468785471,0.171833869552501,0.198257080610022,0.113847583643123,-0.155597869555733,-1.18095530833839,-1.52601061414674,-0.962437218251172,-0.56799343237732,-0.10930265337045,0.269403579425068,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,1183000000.0,1175000000.0,1274000000.0,490000000.0,-171195000.0,-318891000.0,-410036000.0,-239967000.0,-150136000.0,-81155000.0,107568000.0,186912000.0,-78344000.0,-48952000.0,-60772000.0
,netIncomeRatio,0.191827468785471,0.171833869552501,0.198257080610022,0.113847583643123,-0.155597869555733,-1.18095530833839,-1.52601061414674,-0.894761569180174,-0.56799343237732,-0.285968497832905,0.269403579425068,0.448456057007126,-5.22293333333333,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.26531914990014,2.25,2.51,-1.32,-0.2,-0.43,-2.13046663514546,-1.26552191499797,-0.889146836912362,-0.49,0.65,1.13,-0.48,-0.23,-0.3755
,EPSDiluted,2.26531914990014,2.25,2.51,-1.32,-0.2,-0.43,-1.21385688403652,-0.726910598905243,-0.707664606871326,-0.49,0.65,1.13,-0.48,-0.23,-0.3755
,weightedAverageShsOut,522222222.0,522222222.0,348600000.0,484000000.0,337800000.0,337800000.0,192463000.0,189619000.0,168854000.0,163294000.0,161800000.0,161800000.0,161800000.0,161800000.0,161800000.0
,weightedAverageShsOutDil,522222222.0,522222222.0,348600000.0,484000000.0,337800000.0,337800000.0,337796000.0,330119000.0,212157000.0,163294000.0,161800000.0,161800000.0,161800000.0,161800000.0,161800000.0
