date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-09-30_FY,1991-09-30_FY,1990-09-30_FY,1989-09-30_FY,1988-09-30_FY
,operatingIncomeRatio,0.151307866943046,0.0714032391535643,0.00681256785034377,0.112910332672395,0.115270453301058,0.128502277087183,-0.282387915204661,-0.493105909302626,-0.866758909334022,0.0249755137724376,-0.0749545654428558,-0.364687318214289,-0.144240845305279,-0.0695587385142389,-0.0529153613970589,-0.0313120796743023,-0.66253001729668,-0.215616389181256,0.0296154995309628,-0.0321464261884706,-0.156096102456798,0.206185567010309,-0.0769230769230769,-0.479166666666667,0.182926829268293,-0.0303030303030303,-0.117647058823529,-0.0534351145038168,0.0216216216216216,0.0740740740740741,0.0562770562770563,0.0552486187845304,-0.0285714285714286
,totalOtherIncomeExpensesNet,-5920000.0,-10028000.0,-9174000.0,-1954000.0,-2042000.0,-1368100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81993.0,1222355.0,18334.0,9341.0,-43292.0,0.0,0.0,-900000.0,-300000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,9409000.0,-3988000.0,-8741000.0,3171000.0,1958000.0,1983119.0,-5289643.0,-7274630.0,-7844004.0,-122565.0,-680015.0,-1320164.0,-745964.0,-382998.0,-716526.0,-1028070.0,-38844158.0,-2481536.0,396806.0,-341424.0,0.0,0.0,0.0,0.0,1300000.0,0.0,-1300000.0,0.0,0.0,1300000.0,700000.0,0.0,0.0
,incomeBeforeTaxRatio,0.0928733589971375,-0.0471450526066911,-0.137525763463868,0.0698612029081295,0.0564248868908677,0.078175591315753,-0.276216590353855,-0.49142329843206,-0.862672106791802,-0.0119389536795093,-0.132843944432604,-0.364825768975147,-0.142646795608255,-0.0687616024589134,-0.119002389262039,-0.155913583046007,-7.41256589302316,-0.214035062600574,0.0303294695182357,-0.0368144359376799,0.0,0.0,0.0,0.0,0.158536585365854,0.0,-0.127450980392157,0.0,0.0,0.0481481481481481,0.0303030303030303,0.0,0.0
,incomeTaxExpense,1595000.0,-3264000.0,3066000.0,-10921000.0,-1000.0,-543020.0,2226.0,1076.0,-4008.0,2492.0,2338.0,1800.0,2800.0,800.0,800.0,-714.0,2168.0,10654.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-200000.0,0.0,0.0,400000.0,100000.0,0.0,0.0
,netIncome,7814000.0,-724000.0,-11807000.0,14092000.0,1959000.0,2526139.0,-5291869.0,-7275706.0,-7839996.0,-125057.0,-682353.0,-1321964.0,-748764.0,-383798.0,-717326.0,-1027356.0,-3846326.0,-2492190.0,396806.0,-341424.0,-1433615.0,2000000.0,-1500000.0,-2600000.0,1200000.0,-100000.0,-1100000.0,-900000.0,0.0,900000.0,600000.0,400000.0,-700000.0
,netIncomeRatio,0.0771296022110354,-0.00855893131575836,-0.185764407873,0.310464860101344,0.056453704504193,0.0995817245817246,-0.276332828468626,-0.491495985492311,-0.862231312803933,-0.0121816973059062,-0.133300683095844,-0.365323196858467,-0.14318222496906,-0.0689052305769901,-0.119135255217231,-0.155805300245911,-0.733987976288435,-0.214953981188476,0.0303294695182357,-0.0368144359376799,-0.153361596244734,0.206185567010309,-0.230769230769231,-0.541666666666667,0.146341463414634,-0.0151515151515152,-0.107843137254902,-0.0687022900763359,0.0,0.0333333333333333,0.025974025974026,0.0220994475138122,-0.0666666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.19,-0.02,-0.33,0.43,0.062020098120924,0.0820434502367599,-0.17,-0.26,-0.31,-0.01,-0.04,-0.08,-0.04,-0.02,-0.05,-0.08,-0.34,-0.22,0.0356427504253846,-0.03,-0.13,0.2,-0.13,-0.25,0.15,-0.01,-0.15,-0.13,0.01,0.13,0.09,0.06,-0.21
,EPSDiluted,0.18,-0.02,-0.33,0.4,0.0579268726310489,0.080245224297997,-0.17,-0.26,-0.31,-0.01,-0.04,-0.08,-0.04,-0.02,-0.05,-0.08,-0.34,-0.22,0.0350313666361118,-0.03,-0.13,0.19,-0.13,-0.25,0.15,-0.01,-0.15,-0.13,0.01,0.13,0.09,0.06,-0.21
,weightedAverageShsOut,41410000.0,39341000.0,35811000.0,33082999.0,31586535.0,30790258.0,30466063.0,27492670.0,25124179.0,21506508.0,16946263.0,16751137.0,16751137.0,16750592.0,15905157.0,12569617.0,11353171.0,11154489.0,11132867.0,11120120.0,10856762.0,10359458.0,11564239.0,10400000.0,8000000.0,10000000.0,7333333.0,6923077.0,7500000.0,3595000.0,3468000.0,10000000.0,3333333.0
,weightedAverageShsOutDil,41410000.0,39341000.0,35811000.0,35537218.0,33818501.0,31480241.0,30466063.0,27492670.0,25124179.0,21506508.0,16946263.0,16751137.0,16751137.0,16750592.0,15905157.0,12569617.0,11353171.0,11154489.0,11327163.0,11120120.0,10856762.0,10755277.0,11564239.0,10400000.0,8000000.0,10000000.0,7333333.0,6923077.0,7500000.0,3595000.0,3468000.0,10000000.0,3333333.0
