date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,operatingIncome,4478237000.0,5707922000.0,5170145000.0,3955908000.0,3424867000.0,3041394000.0,1913162000.0,3136380000.0,2845260000.0,2444525000.0,2672163000.0,2120318000.0,1169334000.0,2076404000.0,1803977000.0,1689573000.0,1327615000.0,1512010000.0
,operatingIncomeRatio,0.251621108781264,0.317395007710891,0.321424605911535,0.270799897564613,0.242929243205945,0.259691421362928,0.170616707998847,0.277173914484356,0.264566199897996,0.245887573646071,0.28947624137596,0.247137164682542,0.170985185565369,0.347757317979608,0.32637385878506,0.341096140137519,0.301931603576198,0.367896028209069
,totalOtherIncomeExpensesNet,-2164207000.0,-77775000.0,-709067000.0,105734000.0,1304744000.0,-1818816000.0,-145860000.0,-112875000.0,112846000.0,-90138000.0,66146000.0,528449000.0,-301005000.0,152862000.0,-50907000.0,-25421000.0,-33922000.0,-54455000.0
,incomeBeforeTax,1326002000.0,4677942000.0,3912319000.0,3503614000.0,4129054000.0,587529000.0,1274843000.0,2655599000.0,2543904000.0,1720746000.0,2292756000.0,2110352000.0,461804000.0,1480271000.0,1189805000.0,1217148000.0,789987000.0,1111078000.0
,incomeBeforeTaxRatio,0.0745047869253398,0.260121886241806,0.243226368462628,0.239838315831901,0.292877931720117,0.050166548991002,0.113691112344576,0.234685455885684,0.236544644139836,0.173084774670409,0.248374964129127,0.245975561100803,0.0675270219071963,0.247916625494361,0.215258425718154,0.24572154312131,0.179662056932431,0.270342909921545
,incomeTaxExpense,352684000.0,1310425000.0,1077251000.0,984304000.0,1181956000.0,51250000.0,371860000.0,732040000.0,632004000.0,497327000.0,662309000.0,602605000.0,398233000.0,431568000.0,375778000.0,316379000.0,241837000.0,175671000.0
,netIncome,973318000.0,3367517000.0,2835068000.0,2519310000.0,2947098000.0,536279000.0,902983000.0,1923559000.0,1911900000.0,1223419000.0,1630447000.0,1507747000.0,63571000.0,1048703000.0,778905000.0,865647000.0,513028000.0,833320000.0
,netIncomeRatio,0.0546883414961651,0.187254325511378,0.17625436320111,0.17245822954768,0.209040609983907,0.0457905341291163,0.0805284585617543,0.169992277010953,0.177777819104397,0.123060115753573,0.176626826029216,0.175737940553544,0.00929563258365536,0.175637372417492,0.140918775836375,0.174759451306113,0.11667491457952,0.202759980573661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.42399992179191,4.93,4.15,3.69,4.31,0.78,1.32,2.81,2.796667,1.79,2.386667,2.01,0.093333,1.533333,1.139583,1.266667,0.750417,1.219167
,EPSDiluted,1.42399992179191,4.93,4.15,3.69,4.31,0.78,1.32,2.81,2.796667,1.79,2.386667,2.01,0.093333,1.533333,1.139583,1.266667,0.750417,1.219167
,weightedAverageShsOut,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509000.0,683509869.0,683509869.0,683148184.0,683521891.0,683508000.0,683509869.0,683509869.0,683509869.0,683657524.0,683516063.0
,weightedAverageShsOutDil,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509869.0,683509000.0,683509869.0,683509869.0,683148184.0,683521891.0,683508000.0,683509869.0,683509869.0,683509869.0,683657524.0,683516063.0
