date,,2021-02-28_FY,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY,2002-02-28_FY,2001-02-28_FY,2000-02-29_FY,1999-02-28_FY,1998-02-28_FY,1997-02-28_FY,1996-02-29_FY,1995-02-28_FY,1994-02-28_FY,1993-02-28_FY,1992-02-29_FY
,netCashUsedForInvestingActivites,-98668000.0,-273617000.0,-25247000.0,35634000.0,-229854000.0,-63746000.0,-202464000.0,-40500000.0,-13900000.0,-152000000.0,-340400000.0,-66400000.0,32400000.0,-47300000.0,-62500000.0,-35300000.0,-264100000.0,-66600000.0,-58000000.0,-600000.0,-13300000.0,-14700000.0,-36400000.0,-5400000.0,-23200000.0,-4300000.0,-2400000.0,-700000.0,-11800000.0,-1500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-930300000.0,-1900000.0,-1900000.0,-25700000.0,-23800000.0,-21900000.0,-96900000.0,-20000000.0,-3000000.0,-53000000.0,-3000000.0,-78000000.0,-3000000.0,-35000000.0,-22634000.0,-10000000.0,-10000000.0,2319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,1000000.0,700000.0,1300000.0,100000.0
,commonStockRepurchased,-203294000.0,-1980000.0,-208823000.0,-58137000.0,-65266000.0,-87975000.0,-265978000.0,9000000.0,8600000.0,8700000.0,5800000.0,6900000.0,-6400000.0,-900000.0,4000000.0,2200000.0,-8100000.0,100000.0,600000.0,900000.0,-4400000.0,-3300000.0,1100000.0,6700000.0,1400000.0,0.0,-9300000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,938809000.0,18800000.0,31800000.0,-178353000.0,-112294000.0,201865000.0,329007000.0,-45522000.0,-88237000.0,87097000.0,167196000.0,-7033000.0,-81000.0,-4290000.0,7842000.0,4877000.0,220551000.0,-9565000.0,-40000.0,-9398000.0,9551000.0,-10029000.0,1700000.0,11000000.0,1500000.0,13000000.0,7500000.0,-8200000.0,-2900000.0,-14300000.0
,netCashUsedProvidedByFinancingActivities,-194785000.0,14920000.0,-178923000.0,-262190000.0,-201360000.0,91990000.0,-33871000.0,-56522000.0,-82637000.0,42797000.0,169996000.0,-78133000.0,-9481000.0,-40190000.0,-10792000.0,-2923000.0,202451000.0,-7146000.0,560000.0,-8498000.0,5151000.0,-13329000.0,2800000.0,17700000.0,2900000.0,13200000.0,-800000.0,-7500000.0,-1600000.0,-14200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,20653000.0,12596000.0,-8867000.0,-2349000.0,-202713000.0,213505000.0,-57732000.0,57200000.0,-9000000.0,-5300000.0,-83000000.0,7500000.0,44800000.0,22400000.0,17100000.0,-3400000.0,-16300000.0,5600000.0,-10100000.0,32100000.0,-8300000.0,600000.0,-22000000.0,29900000.0,-18400000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,45120000.0,24467000.0,11833000.0,21499000.0,-188877000.0,225805000.0,220116000.0,67900000.0,10200000.0,17700000.0,-62700000.0,108800000.0,102700000.0,57900000.0,35400000.0,18400000.0,36700000.0,53000000.0,54200000.0,58000000.0,26000000.0,34300000.0,33700000.0,55700000.0,25800000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,24467000.0,11871000.0,20700000.0,23848000.0,13836000.0,12300000.0,277848000.0,10700000.0,19200000.0,23000000.0,20300000.0,101300000.0,57900000.0,35500000.0,18300000.0,21800000.0,53000000.0,47400000.0,64300000.0,25900000.0,34300000.0,33700000.0,55700000.0,25800000.0,44200000.0,31900000.0,35200000.0,29700000.0,25800000.0,17100000.0
,operatingCashFlow,314106000.0,271293000.0,195303000.0,224207000.0,228501000.0,186545000.0,179264000.0,154200000.0,87600000.0,103900000.0,87400000.0,152100000.0,21900000.0,109900000.0,90400000.0,34800000.0,45400000.0,64000000.0,47300000.0,41300000.0,-200000.0,28600000.0,11700000.0,17600000.0,1900000.0,3400000.0,-100000.0,13800000.0,17300000.0,24400000.0
,capitalExpenditure,-98668000.0,-17759000.0,-26385000.0,-13605000.0,-20619000.0,-20603000.0,-6521000.0,-40463000.0,-14688000.0,-16051000.0,78000.0,45000.0,-56000.0,-3573000.0,-225000.0,-1304000.0,-180000.0,80000.0,-59600000.0,-800000.0,-3200000.0,-8300000.0,-17700000.0,-3300000.0,-13300000.0,-4600000.0,-600000.0,-1900000.0,-16200000.0,-400000.0
,freeCashFlow,215438000.0,253534000.0,168918000.0,210602000.0,212994000.0,169869000.0,172743000.0,113700000.0,72900000.0,87800000.0,82800000.0,144400000.0,16000000.0,102200000.0,83000000.0,-17600000.0,-240900000.0,-1100000.0,-12300000.0,40500000.0,-3400000.0,20300000.0,-6000000.0,14300000.0,-11400000.0,-1200000.0,-700000.0,11900000.0,1100000.0,24000000.0
