date,,2020-06-27_FY,2019-06-29_FY,2018-06-30_FY,2017-07-01_FY,2016-07-02_FY,2015-06-27_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,otherFinancingActivites,1105700000.0,48900000.0,-10300000.0,127500000.0,144400000.0,0.0,-4296000.0,-32300000.0,-22471000.0,7968000.0,9128000.0,11787000.0,12181000.0,-4527000.0,8120000.0,-1086000.0,8540000.0,8604000.0,1777000.0,2608000.0,606000.0
,netCashUsedProvidedByFinancingActivities,1928800000.0,39600000.0,-160800000.0,127500000.0,-76500000.0,-22800000.0,-35094000.0,12300000.0,286737000.0,13924000.0,-43377000.0,-564241000.0,-17294000.0,-40000.0,119540000.0,307385000.0,151826000.0,-7379000.0,28478000.0,33047000.0,695000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,406400000.0,7600000.0,-3200000.0,-2800000.0,-5600000.0,3900000.0,-8767000.0,3000000.0,-3847000.0,12624000.0,-24374000.0,47139000.0,13406000.0,5256000.0,-34614000.0,49744000.0,12924000.0,-2190000.0,3762000.0,-1904000.0,1322000.0
,cashAtEndOfPeriod,421100000.0,15100000.0,17800000.0,8100000.0,3600000.0,9200000.0,5310000.0,14100000.0,11077000.0,87711000.0,75087000.0,99461000.0,52322000.0,38916000.0,33660000.0,68274000.0,18530000.0,5606000.0,7415000.0,3653000.0,5557000.0
,cashAtBeginningOfPeriod,14700000.0,7500000.0,21000000.0,10900000.0,9200000.0,5300000.0,14077000.0,11100000.0,14924000.0,75087000.0,99461000.0,52322000.0,38916000.0,33660000.0,68274000.0,18530000.0,5606000.0,7796000.0,3653000.0,5557000.0,4235000.0
,operatingCashFlow,623600000.0,317400000.0,367000000.0,201700000.0,228500000.0,127400000.0,119750000.0,140700000.0,97614000.0,56889000.0,65673000.0,76170000.0,115974000.0,127037000.0,118033000.0,165221000.0,14586000.0,47003000.0,21904000.0,24239000.0,9921000.0
,capitalExpenditure,-158000000.0,-139100000.0,-140100000.0,-140200000.0,-119700000.0,-98600000.0,-90625000.0,-66500000.0,-68926000.0,-74931000.0,-53688000.0,-77576000.0,-83471000.0,-112819000.0,-58365000.0,-30136000.0,-30992000.0,-26372000.0,-26363000.0,-8919000.0,-9074000.0
,freeCashFlow,465600000.0,178300000.0,226900000.0,61500000.0,108800000.0,28800000.0,29125000.0,74200000.0,28688000.0,-18042000.0,11985000.0,-1406000.0,32503000.0,14218000.0,59668000.0,135085000.0,-16406000.0,20631000.0,-4459000.0,15320000.0,847000.0
