date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,depreciationAndAmortization,2676000.0,2641000.0,2645000.0,2684000.0,2767000.0,2555000.0,659000.0,138000.0,106000.0,133000.0,194000.0,1098000.0,241000.0,147000.0,129000.0
,EBITDA,2175000.0,-2633000.0,-7025000.0,-16619000.0,-25080000.0,-36444000.0,-32288000.0,-34266000.0,-21933000.0,-21274000.0,-21877000.0,5024000.0,-39386000.0,-12370000.0,-10257000.0
,EBITDARatio,0.0427981109799292,-0.0488107817511077,-0.149563551202895,-0.462770104700379,-0.73049252905368,-1.6242089312773,-3.83331354624243,-18.3044871794872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-501000.0,-5274000.0,-9670000.0,-19303000.0,-27847000.0,-38999000.0,-32947000.0,-34404000.0,-22039000.0,-21407000.0,-22071000.0,-19216000.0,-50081000.0,-12516000.0,-10380000.0
,operatingIncomeRatio,-0.00985832349468713,-0.097769868194205,-0.205876091121993,-0.53750835375362,-0.81108554451985,-1.73807826009448,-3.91155170366853,-18.3782051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,474000.0,-84000.0,-1831000.0,3044000.0,23000.0,13177000.0,-699000.0,-11292000.0,3083000.0,0.0,4987000.0,-23142000.0,-10454000.0,1000.0,6000.0
,incomeBeforeTax,-5407000.0,-10227000.0,-16276000.0,-21838000.0,-33002000.0,-30515000.0,-35736000.0,-46229000.0,-19746000.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.106395120031484,-0.189589010622324,-0.346519054715776,-0.608097571842281,-0.961232633326537,-1.35996969426865,-4.24266888282085,-24.6949786324786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,-68000.0,216000.0,106000.0,163000.0,172000.0,130000.0,174000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-5339000.0,-10443000.0,-16382000.0,-22001000.0,-33174000.0,-30645000.0,-35910000.0,-46229000.0,-19746000.0,-22516000.0,-13859000.0,-44218000.0,-61464000.0,-5705000.0,-12971000.0
,netIncomeRatio,-0.105057064147973,-0.193593237306045,-0.348775814349585,-0.612636444642459,-0.966242390702822,-1.36576343702647,-4.26332660572243,-24.6949786324786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.11923934490013,-2.19,-3.5102658455333,-4.949975,-9.449953,-10.349948,-13.649932,-24.299879,-9.449953,-10.799946,-11.549942,-14.09993,-637.009654,-98.560231,-155.298608
,EPSDiluted,-1.11923934490013,-2.19,-3.47376398507015,-4.949975,-9.449953,-10.349948,-13.649932,-24.299879,-9.449953,-10.799946,-11.549942,-14.09993,-637.009654,-98.560231,-155.298608
,weightedAverageShsOut,5387937.0,4770204.0,4666883.0,4466265.0,3520124.0,2963362.0,2693161.0,2105314.0,2097485.0,2090848.0,1477865.0,1499728.0,107934.0,107934.0,107934.0
,weightedAverageShsOutDil,5387937.0,4770204.0,4715922.0,4466265.0,3520124.0,2963362.0,2693161.0,2105314.0,2097485.0,2090848.0,1477865.0,1499728.0,107934.0,107934.0,107934.0
