date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1701000000.0,0.0,734000000.0,-523600000.0,2945400000.0,0.0,-96300000.0,-259000000.0,-249600000.0,-49700000.0
,netCashUsedForInvestingActivites,-679000000.0,-229000000.0,31000000.0,2806000000.0,-954000000.0,-138000000.0,-545000000.0,-339000000.0,177000000.0,-186000000.0,-2558000000.0,-139000000.0,1404000000.0,-463000000.0,-190000000.0,-769000000.0,-923000000.0,-607000000.0,-597000000.0,-616000000.0,-137000000.0,-493000000.0,-1355000000.0,-1376300000.0,237500000.0,-624200000.0,-361500000.0,-673800000.0,-718200000.0,-706500000.0,-976100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3882000000.0,-4941000000.0,-5417000000.0,-1999000000.0,-2945000000.0,-5098000000.0,-3918000000.0,-4679000000.0,-1077000000.0,-1688000000.0,-816000000.0,-709000000.0,-762000000.0,-924000000.0,-460000000.0,-586000000.0,-369000000.0,-507000000.0,-547000000.0,-148000000.0,-70000000.0,-100000000.0,-34000000.0,-74100000.0,-5700000.0,-12500000.0,-128000000.0,-192800000.0,-141700000.0,-15100000.0,-12200000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201000000.0,194000000.0,51000000.0,62000000.0,28000000.0,50000000.0,126000000.0,23000000.0,0.0,607000000.0,49000000.0,0.0,0.0,0.0,157600000.0,14200000.0,0.0,58300000.0,-7300000.0,0.0,106100000.0,0.0
,commonStockRepurchased,-1763000000.0,-1960000000.0,-1470000000.0,-2399000000.0,-1257000000.0,-1550000000.0,-2250000000.0,-1102000000.0,-1125000000.0,-828000000.0,-250000000.0,0.0,-1740000000.0,-523000000.0,-966000000.0,-125000000.0,0.0,-6000000.0,-10000000.0,0.0,-59000000.0,-66000000.0,-18000000.0,-272400000.0,-68500000.0,-121800000.0,-132000000.0,11400000.0,6900000.0,-33200000.0,-19000000.0
,dividendsPaid,-412000000.0,-410000000.0,-382000000.0,-364000000.0,-345000000.0,-323000000.0,-273000000.0,-212000000.0,-204000000.0,-230000000.0,-195000000.0,-165000000.0,-171000000.0,-176000000.0,-189000000.0,-193000000.0,-192000000.0,-190000000.0,-233000000.0,-241000000.0,-226000000.0,-210000000.0,-194000000.0,-182100000.0,-172900000.0,-171300000.0,-162300000.0,-151000000.0,-119500000.0,-100200000.0,-97700000.0
,otherFinancingActivites,-35000000.0,-103000000.0,-35000000.0,-36000000.0,-77000000.0,-39000000.0,4000000.0,-27000000.0,-31000000.0,-24000000.0,0.0,-478000000.0,0.0,0.0,0.0,0.0,-51000000.0,-89000000.0,-769000000.0,-285000000.0,-219000000.0,-130000000.0,298000000.0,329000000.0,70700000.0,-200100000.0,195100000.0,293400000.0,194200000.0,-106100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-2088000000.0,-1493000000.0,-1699000000.0,-3265000000.0,-1286000000.0,-1689000000.0,-1133000000.0,-1016000000.0,-1586000000.0,-896000000.0,1838000000.0,-617000000.0,-2235000000.0,-579000000.0,-964000000.0,-204000000.0,-266000000.0,-670000000.0,-596000000.0,-620000000.0,-313000000.0,152000000.0,132000000.0,1299700000.0,-301400000.0,-376800000.0,6100000.0,149500000.0,191200000.0,-2000000.0,-222700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,78000000.0,21000000.0,-118000000.0,69000000.0,-39000000.0,-172000000.0,-67000000.0,-92000000.0,9000000.0,-10000000.0,62000000.0,16000000.0,-130000000.0,56000000.0,-9000000.0,-7000000.0,35000000.0,21000000.0,18000000.0,-2000000.0,-8000000.0,-7000000.0,-3000000.0,-32900000.0,4100000.0,-2100000.0,4600000.0,-4400000.0,-2100000.0,-6800000.0,3800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,94000000.0,134000000.0,-100000000.0,325000000.0,47000000.0,10000000.0,-103000000.0,186000000.0,19000000.0,-74000000.0,129000000.0,-365000000.0,-2000000.0,303000000.0,-195000000.0,-94000000.0,30000000.0,56000000.0,67000000.0,-679000000.0,281000000.0,114000000.0,-362000000.0,674600000.0,294800000.0,-393500000.0,345000000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,884000000.0,790000000.0,656000000.0,756000000.0,431000000.0,384000000.0,374000000.0,477000000.0,291000000.0,272000000.0,346000000.0,217000000.0,582000000.0,584000000.0,281000000.0,476000000.0,570000000.0,540000000.0,506000000.0,439000000.0,1118000000.0,837000000.0,723000000.0,1084700000.0,410100000.0,115300000.0,508800000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,790000000.0,656000000.0,756000000.0,431000000.0,384000000.0,374000000.0,477000000.0,291000000.0,272000000.0,346000000.0,217000000.0,582000000.0,584000000.0,281000000.0,476000000.0,570000000.0,540000000.0,484000000.0,439000000.0,1118000000.0,837000000.0,723000000.0,1085000000.0,410100000.0,115300000.0,508800000.0,163800000.0,87700000.0,38100000.0,74100000.0,31900000.0
,operatingCashFlow,2783000000.0,1835000000.0,1686000000.0,734000000.0,2326000000.0,2009000000.0,1642000000.0,1633000000.0,1419000000.0,1018000000.0,787000000.0,375000000.0,959000000.0,1289000000.0,968000000.0,886000000.0,1184000000.0,1312000000.0,1242000000.0,559000000.0,739000000.0,462000000.0,864000000.0,784100000.0,354600000.0,609600000.0,695800000.0,604800000.0,578700000.0,679300000.0,1237200000.0
,capitalExpenditure,-141000000.0,-225000000.0,-240000000.0,-183000000.0,-222000000.0,-290000000.0,-256000000.0,-229000000.0,-269000000.0,-241000000.0,-180000000.0,-140000000.0,-103000000.0,-170000000.0,-152000000.0,-126000000.0,-80000000.0,-185000000.0,-278000000.0,-281000000.0,-179000000.0,-271000000.0,-300000000.0,-1794800000.0,-74800000.0,-97900000.0,-76900000.0,-47100000.0,-56700000.0,-20200000.0,-26000000.0
,freeCashFlow,2642000000.0,1610000000.0,1446000000.0,551000000.0,2104000000.0,1719000000.0,1386000000.0,1404000000.0,1150000000.0,777000000.0,607000000.0,235000000.0,856000000.0,1119000000.0,816000000.0,760000000.0,1104000000.0,1127000000.0,964000000.0,278000000.0,560000000.0,191000000.0,564000000.0,-1010700000.0,279800000.0,511700000.0,618900000.0,557700000.0,522000000.0,659100000.0,1211200000.0
