date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,commonStockRepurchased,0.0,0.0,-7516679000.0,-2061591000.0,-1199102000.0,-132192000.0,0.0,-106809000.0,-414942000.0,0.0,0.0,0.0,-165726730.0,-1003747328.0,-873406019.0,0.0,0.0,-38164225.1434,0.0,0.0,0.0,0.0
,dividendsPaid,-4280462000.0,-8840634000.0,-1440194000.0,-3257607000.0,-2546165000.0,-1467965000.0,-1983010000.0,-815413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-11759331000.0,6940990000.0,4334684000.0,911500000.0,4000.0,-119721000.0,130486000.0,916000.0,0.0,227000.0,16000.0,18861.0,26351.0,104906.0,222790.0,-195067.0,1298129.0,-23210599.81785,1986259.07136,45752443.19712,0.0,0.0
,netCashUsedProvidedByFinancingActivities,9913087000.0,1082525000.0,1587419000.0,-1302728000.0,-2250507000.0,-1632736000.0,-778442000.0,86848000.0,-390230000.0,73544000.0,24139000.0,40532342.0,-157293144.0,-960409501.0,-829055812.0,105497366.0,32043212.0,781506962.6748,-78107749.33728,23438390.1504,945100364.3784,142575962.87904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,161894000.0,29080000.0,81511000.0,-12578000.0,132067000.0,142374000.0,-11260000.0,-1930000.0,-3871000.0,-8778000.0,-14084000.0,20438618.0,-140660794.0,-95447070.0,-28078078.0,-29684897.0,0.0,-18071.20145,11581.03392,566013.72,-348165.0162,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5770745000.0,-3808678000.0,1515292000.0,-2675359000.0,-631988000.0,4050034000.0,563155000.0,-132471000.0,-623849000.0,929481000.0,243847000.0,247882390.0,-1689412899.0,1276344295.0,-479267555.0,-438147456.0,752031554.0,796139279.88625,80442515.5766401,-228993414.48192,725935550.463,117580391.37792
,cashAtEndOfPeriod,12168605000.0,6397860000.0,10206538000.0,2764140000.0,5439499000.0,6071487000.0,2021453000.0,1458298000.0,1590769000.0,2214618000.0,1285137000.0,1041290312.0,793407922.0,2482820821.0,1206476526.0,1685744081.0,2123891537.0,1356307112.5641,559939836.08352,479694297.42048,707704990.9794,117779893.10592
,cashAtBeginningOfPeriod,6397860000.0,10206538000.0,8691246000.0,5439499000.0,6071487000.0,2021453000.0,1458298000.0,1590769000.0,2214618000.0,1285137000.0,1041290000.0,793407922.0,2482820821.0,1206476526.0,1685744081.0,2123891537.0,1371859983.0,560167832.67785,479497320.50688,708687711.9024,-18230559.4836,199501.728
,operatingCashFlow,24888171000.0,17216458000.0,13415877000.0,11889238000.0,15488266000.0,8076920000.0,5873023000.0,5235890000.0,4224290000.0,4072948000.0,2854954000.0,2094494979.0,2017799188.0,1379902442.0,1596108793.0,1104789431.0,614153858.0,374996585.7266,115871630.10432,-185722714.83456,-156475881.027,-15684784.46496
,capitalExpenditure,-3290487000.0,-3328784000.0,-6886013000.0,-2524224000.0,-1140027000.0,-1030659000.0,-618344000.0,-219836000.0,-178686000.0,-450462000.0,-297980000.0,-612546191.0,-175302716.0,-98472351.0,-142513502.0,-92608975.0,-60142252.0,-27829774.40525,-12564312.54048,-21099104.07936,-43297093.0638,-9310787.03616
,freeCashFlow,21597684000.0,13887674000.0,6529864000.0,9365014000.0,14348239000.0,7046261000.0,5254679000.0,5016054000.0,4045604000.0,3622486000.0,2556974000.0,1481948788.0,1842496472.0,1281430091.0,1453595291.0,1012180456.0,554011606.0,347166811.32135,103307317.56384,-206821818.91392,-199772974.0908,-24995571.50112
