date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,netCashUsedProvidedByFinancingActivities,0.0,-27130214000.0,10397268000.0,10712644000.0,2663970000.0,-1529186000.0,-1285137000.0,421886000.0,-673393000.0,2396556000.0,3844636000.0,517855000.0,-1065635000.0,-2004763820.67,-1300704323.0,-41336626.53,623109057.1,-31695000.4,-1544716448.9,-2853510850.5,147853056.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,51075864000.0,44831615000.0,5148848000.0,3914365000.0,6948324000.0,1514245000.0,1029351000.0,386486000.0,245486000.0,111091000.0,176735000.0,149168000.0,47857236.12,6402506.0,5355254.32,0.0,-4941346.75,-682297748.5,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,-115339920000.0,93910237000.0,13229784000.0,30112400000.0,19921250000.0,7230134000.0,4499903000.0,1079805000.0,271285000.0,109457000.0,633347000.0,149664000.0,-3150.99,-3063.4,3028.99,163775179.1,250407511.95,-558996521.8,-102769409.3,-5780736.0
,cashAtEndOfPeriod,0.0,232118947000.0,225868453000.0,86317449000.0,73087665000.0,42975265000.0,23054015000.0,15823881000.0,11323978000.0,10269842000.0,7443517000.0,5428730000.0,4795383000.0,3767862463.29,2291793871.4,1040706442.18,996310401.35,829782617.8,572716849.9,517300151.5,620068300.8
,cashAtBeginningOfPeriod,0.0,347458867000.0,131958216000.0,73087665000.0,42975265000.0,23054015000.0,15823881000.0,11323978000.0,10244173000.0,7443517000.0,5428730000.0,4795383000.0,3766207000.0,4990389865.47,1039773101.2,988241306.39,832535222.25,579375105.85,1131713371.7,620069560.8,625849036.8
,operatingCashFlow,0.0,-10568935000.0,86265853000.0,-884195000.0,25013196000.0,0.0,7495965000.0,3485941000.0,0.0,457658000.0,872200000.0,1464760000.0,888562000.0,2450843172.99,4184708555.6,855629095.2,-217285851.75,-411650841.15,-929600184.3,1167230562.9,534886809.6
,capitalExpenditure,0.0,-7897101000.0,-3687956000.0,-929806000.0,-900533000.0,-740313000.0,-284117000.0,-258161000.0,-241678000.0,-165148000.0,-391080000.0,-282553000.0,-403085000.0,-257350806.27,-182232475.8,-108855842.62,-132826919.95,-125017539.05,-63819549.2,-192758326.5,-51626265.6
,freeCashFlow,0.0,-18466036000.0,82577897000.0,-1814001000.0,24112663000.0,14884660000.0,7211848000.0,3227780000.0,1434033000.0,292510000.0,481120000.0,1182207000.0,485477000.0,2193492366.72,4002476079.8,746773252.58,-350112771.7,-536668380.2,-993419733.5,974472236.4,483260544.0
