date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,dividendsPaid,-36564000.0,-45107000.0,-40884000.0,-33241000.0,-24916000.0,-21903000.0,-18075000.0,-18118000.0,-15634000.0,-11910000.0,-8989000.0,-9196000.0,-6837000.0,-5398000.0,-4834000.0,-3707000.0,-2614000.0,-2628000.0,-2737000.0,-2808000.0,-707000.0,0.0
,otherFinancingActivites,-97611000.0,0.0,0.0,-1700000.0,0.0,167000.0,102000.0,1451000.0,1126000.0,68000.0,-94000.0,-1040000.0,-73000.0,676000.0,1260000.0,0.0,0.0,-728000.0,0.0,0.0,0.0,160000.0
,netCashUsedProvidedByFinancingActivities,109302000.0,-917467000.0,573689000.0,340500000.0,118966000.0,400012000.0,309696000.0,365078000.0,249331000.0,25560000.0,163233000.0,71702000.0,103746000.0,-22575000.0,97040000.0,-84707000.0,87513000.0,156383000.0,29070000.0,7784000.0,167614000.0,57103000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,978046000.0,396640000.0,-65574000.0,135688000.0,9513000.0,31808000.0,-3785000.0,-22705000.0,22462000.0,31642000.0,11532000.0,-12190000.0,3656000.0,10157000.0,-102000.0,13185000.0,460000.0,-43213000.0,18532000.0,-1489000.0,18970000.0,-2033000.0
,cashAtEndOfPeriod,1557875000.0,579829000.0,183189000.0,248763000.0,113075000.0,103562000.0,71754000.0,75539000.0,98244000.0,75782000.0,44140000.0,32608000.0,44798000.0,41142000.0,30985000.0,31087000.0,17902000.0,17442000.0,60655000.0,42123000.0,43612000.0,24642000.0
,cashAtBeginningOfPeriod,579829000.0,183189000.0,248763000.0,113075000.0,103562000.0,71754000.0,75539000.0,98244000.0,75782000.0,44140000.0,32608000.0,44798000.0,41142000.0,30985000.0,31087000.0,17902000.0,17442000.0,60655000.0,42123000.0,43612000.0,24642000.0,26675000.0
,operatingCashFlow,227641000.0,111525000.0,222254000.0,78091000.0,98142000.0,86288000.0,55823000.0,127411000.0,28654000.0,40169000.0,42175000.0,13610000.0,39190000.0,23431000.0,25020000.0,19985000.0,19618000.0,15088000.0,19540000.0,19896000.0,2214000.0,7463000.0
,capitalExpenditure,-7208000.0,-10565000.0,-9726000.0,-12528000.0,-9101000.0,-7340000.0,-8451000.0,-13103000.0,-18890000.0,1230000.0,-5020000.0,0.0,-2477000.0,-5571000.0,-6095000.0,-4133000.0,-4659000.0,-1466000.0,-1468000.0,-2344000.0,-2528000.0,-3744000.0
,freeCashFlow,220433000.0,100960000.0,212528000.0,65563000.0,89041000.0,78948000.0,47372000.0,114308000.0,9764000.0,32181000.0,37155000.0,13610000.0,36713000.0,17860000.0,18925000.0,15852000.0,14959000.0,13622000.0,18072000.0,17552000.0,-314000.0,3719000.0
