date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,EBITDARatio,-0.409086380392548,-0.637938032742525,-1.25861883214824,-0.036607687614399,-2.27793226381462,-1.05830370215436,-1.05133755991959,-1.34438209578494,0.320708498209911,-0.52787648938394,-0.68323256623722,-1.15942864199564,-1.1489243939338,-0.799022004889976,-1.41646113090344,-0.504672570088551,-1.66462138165018,-1.68449514152936,-5.23716075156576,-5.13917841814837,-6.75847860538827,-105.209302325581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-12615000.0,-19151000.0,-23619000.0,-2237000.0,-32364000.0,-20664000.0,-20998000.0,-21162000.0,16056000.0,-18853000.0,-23835000.0,-30672000.0,-31185000.0,-24541000.0,-31436000.0,-15628000.0,-24309000.0,-21279000.0,-38969000.0,-35372000.0,-22823000.0,-9359000.0
,operatingIncomeRatio,-0.418949885423931,-0.647781085103504,-1.27230122818358,-0.0454952206630059,-2.3075935828877,-1.0805270863836,-1.08231534456987,-1.38079081299752,0.302543810062182,-0.562994594917431,-0.754487037447374,-1.26258593010332,-1.1506955462898,-0.800032599837001,-1.43582716726044,-0.546988204823072,-1.75478235761207,-1.7979721166033,-5.42366040361865,-5.42182709993869,-7.23391442155309,-108.825581395349
,totalOtherIncomeExpensesNet,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000.0,-11933000.0,-718000.0,-2287000.0,-403000.0,0.0,0.0,0.0,-14030000.0,0.0,0.0
,incomeBeforeTax,-14335000.0,-20578000.0,-25322000.0,-3695000.0,-34509000.0,-22663000.0,-22110000.0,-21452000.0,16200000.0,0.0,0.0,0.0,0.0,-24339000.0,-33327000.0,-18124000.0,-27619000.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.476071867423865,-0.696049249086727,-1.36403792286145,-0.0751474476306691,-2.46053475935829,-1.18505542773478,-1.13963197773311,-1.39971290617252,0.305257207461843,0.0,0.0,0.0,0.0,-0.793447432762836,-1.52219786242806,-0.634349515242729,-1.99371977189057,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,18000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-582000.0,-20578000.0,-25322000.0,-3695000.0,-34509000.0,-22663000.0,-22110000.0,-21452000.0,16200000.0,-18765000.0,-22898000.0,-30288000.0,-43907000.0,-24339000.0,-33327000.0,-18128000.0,-27637000.0,-22698000.0,-37173000.0,-44928000.0,-19851000.0,-8708000.0
,netIncomeRatio,-0.0193284846069543,-0.696049249086727,-1.36403792286145,-0.0751474476306691,-2.46053475935829,-1.18505542773478,-1.13963197773311,-1.39971290617252,0.305257207461843,-0.560366709469346,-0.724826691146213,-1.24677890750422,-1.62012471864507,-0.793447432762836,-1.52219786242806,-0.63448951734276,-1.99501912943045,-1.91787072243346,-5.17369519832985,-6.886572654813,-6.2919175911252,-101.255813953488
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.91792215866076e-09,-0.12,-0.16,-0.03,-0.26,-0.19,-0.2,-0.21,0.18318953331901,-0.21,-0.26,-0.37,-0.58,-0.35,-0.51,-0.34,-0.54,-0.45,-0.77,-0.97,-1.22,-0.37
,EPSDiluted,-2.91792215866076e-09,-0.12,-0.16,-0.03,-0.26,-0.19,-0.2,-0.21,0.182866947363668,-0.21,-0.26,-0.37,-0.58,-0.35,-0.51,-0.34,-0.54,-0.45,-0.77,-0.97,-1.22,-0.37
,weightedAverageShsOut,199457000.0,178042000.0,159834000.0,145273000.0,133163000.0,118523000.0,111666000.0,103078000.0,88433000.0,87410000.0,86868000.0,83427000.0,78332000.0,70483000.0,65961000.0,53719000.0,51507000.0,50510000.0,48318000.0,46414000.0,17120000.0,23771000.0
,weightedAverageShsOutDil,199457000.0,178042000.0,159834000.0,145273000.0,133163000.0,118523000.0,111666000.0,103078000.0,88589000.0,87410000.0,86868000.0,83427000.0,78332000.0,70483000.0,65961000.0,53719000.0,51507000.0,50510000.0,48318000.0,46414000.0,33055000.0,23771000.0
