date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,otherFinancingActivites,51438000.0,32714000.0,349000.0,1207000.0,35324000.0,6485.598369,652964.181727,364397.945096,509634.811978,8304603.330069,5892057.270837,1193784.738802,-234907.970419,13584826.820155,10392439.087166,-32421.2157739997,-142925.116875,302335.032427,40721.967084,16816.794181,-9429.143048
,netCashUsedProvidedByFinancingActivities,828000.0,-5981000.0,349000.0,1207000.0,35324000.0,6485.598369,652964.181727,364397.945096,378959.219163,29492654.260529,4662254.039354,12571400.057301,279438.783895,12113663.536302,18087304.392588,12923147.063888,3122677.891094,915682.040763,108053.051813,327233.382329,213095.031677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-1322000.0,82000.0,85000.0,-476000.0,-1284000.0,1331709.531668,350602.139793,612338.814955,304574.650945,44074.436827,-72988.321869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,26426000.0,12446000.0,-12273000.0,-4845000.0,27957000.0,-77827.1804220006,-3266543.769275,962649.210627999,-13773207.482686,24946131.243878,654895.216765001,12134320.50425,-3904464.256368,-3887782.490155,3356769.903912,2515433.959015,-619421.198862,704866.70728,-55666.927098,16550.459177,14320.106702
,cashAtEndOfPeriod,63396000.0,36970000.0,24524000.0,36797000.0,41642000.0,12870309.651291,15478179.970022,20436338.364154,20842757.053969,38625857.002938,13964765.637498,12713294.814249,498146.261298,5410458.446935,7899835.277968,2664497.158602,144011.512802,707722.263778,2352.141573,57375.092652,43342.447482
,cashAtBeginningOfPeriod,36970000.0,24524000.0,36797000.0,41642000.0,13685000.0,12948136.831713,18744723.739297,19473689.153526,34615964.536655,13679725.75906,13309870.420733,578974.309999,4402610.517666,9298240.93709,4543065.374056,149063.199587,763432.711664,2855.556498,58019.068671,40824.633475,29022.34078
,operatingCashFlow,68889000.0,13787000.0,327000.0,5703000.0,13632000.0,5520685.455685,2992608.927864,8093766.728965,13208286.842978,18706170.421156,4214325.707887,1241007.544647,-2674299.917831,-12606249.621327,-9808974.776939,-4631356.121922,-808922.421681,-210815.333482,-157232.057219,-63292.252415,-106256.085362
,capitalExpenditure,-41948000.0,-25910000.0,-2069000.0,-5265000.0,-4695000.0,-4616304.794298,-7275640.473442,-12941762.070682,-27666033.39264,-23590597.453477,-8034714.445689,-1683031.229109,-1583914.543961,-3361014.843987,-4921559.711736,-810952.29895,-1494800.106477,0.0,-8556.129352,-249862.435458,0.0
,freeCashFlow,26941000.0,-12123000.0,-1742000.0,438000.0,8937000.0,904380.661387,-4283031.545578,-4847995.341717,-14457746.549662,-4884427.032321,-3820388.737802,-442023.684462,-4258214.461791,-15967264.465314,-14730534.488675,-5442308.420871,-2303722.528158,-210815.333482,-165788.186571,-313154.687873,-106256.085362
