date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,-451978000.0,-336268000.0,-735461000.0,-224800000.0,-300502000.0,-176230000.0,-159200000.0,-157120000.0,-359459000.0,-195823000.0,-120999000.0,-151064000.0,-225541000.0,-131243000.0,-141843000.0,-193566000.0,-114971000.0,-73983000.0,-87737000.0,-90499000.0,-97743000.0,-232700000.0,-98900000.0,-69700000.0,-59200000.0,-84700000.0,-41500000.0,-37200000.0,-37000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-101049000.0,-120545000.0,-102284000.0,-335011000.0,-55314000.0,-228343000.0,-778000.0,-25326000.0,-137076000.0,-50490000.0,-84626000.0,-26993000.0,-174350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19050000.0,19535000.0,17544000.0,13320000.0,9716000.0,4075000.0,7896000.0,2114000.0,3200000.0,1200000.0,1100000.0,600000.0,200000.0,44000000.0,0.0,0.0
,commonStockRepurchased,0.0,-86497000.0,-61691000.0,-161534000.0,-131371000.0,-13887000.0,-340517000.0,-118813000.0,-79793000.0,-102595000.0,-86473000.0,-29623000.0,-57569000.0,-76391000.0,-57682000.0,-61081000.0,-55536000.0,-3156000.0,-5216000.0,-4964000.0,-18743000.0,-6200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-92658000.0,-90208000.0,-82346000.0,-79944000.0,-76659000.0,-71247000.0,-71072000.0,-66133000.0,-58442000.0,-53308000.0,-44485000.0,-40604000.0,-38063000.0,-34439000.0,-29279000.0,-24631000.0,-15933000.0,-9390000.0,-8618000.0,-7873000.0,-7170000.0,-6500000.0,-5800000.0,-5400000.0,-5000000.0,-4700000.0,-3800000.0,-1600000.0,0.0
,otherFinancingActivites,119984000.0,100115000.0,231449000.0,691281000.0,231735000.0,280411000.0,393407000.0,143138000.0,175928000.0,177847000.0,135993000.0,84034000.0,118360000.0,68877000.0,50080000.0,33606000.0,-16821000.0,-10002000.0,-24731000.0,-37047000.0,18068000.0,133600000.0,25000000.0,-8700000.0,-4200000.0,24200000.0,-51400000.0,3000000.0,-4300000.0
,netCashUsedProvidedByFinancingActivities,-73723000.0,-197135000.0,-14872000.0,114792000.0,-31609000.0,-33066000.0,-18960000.0,-67134000.0,-99383000.0,-28546000.0,-79591000.0,-13186000.0,-151622000.0,-22903000.0,-17346000.0,-34562000.0,-74970000.0,-12832000.0,-34490000.0,-41988000.0,-5731000.0,124100000.0,20400000.0,-13000000.0,-8600000.0,19700000.0,-11200000.0,1400000.0,-4300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,13545000.0,-904000.0,-9112000.0,31632000.0,-18696000.0,-25080000.0,-46490000.0,18924000.0,-2911000.0,-35484000.0,-17662000.0,11551000.0,-14715000.0,23846000.0,14669000.0,-18660000.0,12102000.0,21812000.0,9967000.0,-2937000.0,-1181000.0,-2600000.0,1000000.0,-2100000.0,-400000.0,500000.0,1400000.0,-1400000.0,-1700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,57997000.0,-19850000.0,-445817000.0,246353000.0,-23614000.0,90139000.0,89901000.0,80106000.0,-147861000.0,1189000.0,43463000.0,140892000.0,-121667000.0,143163000.0,52941000.0,-52733000.0,5386000.0,74777000.0,42192000.0,-7546000.0,23143000.0,7200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,304970000.0,246973000.0,266823000.0,712640000.0,466287000.0,489901000.0,399762000.0,309861000.0,229755000.0,377616000.0,376427000.0,332964000.0,192072000.0,313739000.0,170576000.0,117635000.0,170368000.0,164982000.0,90205000.0,48013000.0,55559000.0,32400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,246973000.0,266823000.0,712640000.0,466287000.0,489901000.0,399762000.0,309861000.0,229755000.0,377616000.0,376427000.0,332964000.0,192072000.0,313739000.0,170576000.0,117635000.0,170368000.0,164982000.0,90205000.0,48013000.0,55559000.0,32416000.0,25200000.0,17700000.0,16400000.0,17300000.0,20100000.0,16400000.0,10800000.0,8600000.0
,operatingCashFlow,570153000.0,514457000.0,313628000.0,324729000.0,327193000.0,324515000.0,314551000.0,285436000.0,313892000.0,261042000.0,261715000.0,293591000.0,270211000.0,273463000.0,197461000.0,194055000.0,183225000.0,139780000.0,154452000.0,127878000.0,127798000.0,118400000.0,85000000.0,86200000.0,67300000.0,61700000.0,55000000.0,42800000.0,45200000.0
,capitalExpenditure,-252046000.0,-247082000.0,-211863000.0,-156624000.0,-131478000.0,-149323000.0,-161949000.0,-152235000.0,-174053000.0,-179692000.0,-119263000.0,-145234000.0,-204923000.0,-139139000.0,-112359000.0,-104428000.0,-119745000.0,-77269000.0,-89778000.0,-92221000.0,-93933000.0,-232800000.0,-99800000.0,-71200000.0,-62800000.0,-55500000.0,-41900000.0,-41600000.0,-37800000.0
,freeCashFlow,318107000.0,267375000.0,101765000.0,168105000.0,195715000.0,175192000.0,152602000.0,133201000.0,139839000.0,81350000.0,142452000.0,148357000.0,65288000.0,134324000.0,85102000.0,89627000.0,63480000.0,62511000.0,64674000.0,35657000.0,33865000.0,-114400000.0,-14800000.0,15000000.0,4500000.0,6200000.0,13100000.0,1200000.0,7400000.0
