date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,4918000.0,-83000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29000.0,-121000.0,53000.0,-527000.0,243000.0,-229000.0,267000.0,76000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-50582000.0,126997000.0,-224201000.0,451744000.0,12722000.0,105716000.0,22010000.0,1764000.0,-18823000.0,-4371000.0,-62869000.0,-54324000.0,86635000.0,-22798000.0,112198000.0,-4515000.0,-2921000.0,7716000.0,0.0
,cashAtEndOfPeriod,499046000.0,549628000.0,422631000.0,645361000.0,193617000.0,180895000.0,75179000.0,53169000.0,51405000.0,70228000.0,74599000.0,137468000.0,191792000.0,105157000.0,127955000.0,15757000.0,20272000.0,23193000.0,15477000.0
,cashAtBeginningOfPeriod,549628000.0,422631000.0,646832000.0,193617000.0,180895000.0,75179000.0,53169000.0,51405000.0,70228000.0,74599000.0,137468000.0,191792000.0,105157000.0,127955000.0,15757000.0,20272000.0,23193000.0,15477000.0,0.0
,operatingCashFlow,-614961000.0,-278427000.0,-562616000.0,-382786000.0,-307701000.0,-189140000.0,-165641000.0,-68657000.0,-115609000.0,-87068000.0,-84341000.0,-72145000.0,65491000.0,196519000.0,-24630000.0,-16485000.0,-19570000.0,-12828000.0,-1278000.0
,capitalExpenditure,-70361000.0,-140156000.0,-126887000.0,-104209000.0,-64557000.0,-12950000.0,-8961000.0,-4006000.0,-8348000.0,-1291000.0,-4732000.0,-4949000.0,-10764000.0,-7788000.0,-4986000.0,-1947000.0,-9006000.0,-3119000.0,-562000.0
,freeCashFlow,-685322000.0,-418583000.0,-689503000.0,-486995000.0,-372258000.0,-202090000.0,-174602000.0,-72663000.0,-123957000.0,-88359000.0,-89073000.0,-77094000.0,54727000.0,188731000.0,-29616000.0,-18432000.0,-28576000.0,-15947000.0,-1840000.0
