date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,31543000.0,37484000.0,39169000.0,32145000.0,24507000.0,12886000.0,6227000.0,5912000.0,5229000.0,4736000.0,4342000.0,3279000.0,2911000.0,3170000.0,2627000.0,3525000.0,3184000.0,2907000.0,7292000.0,10215000.0,16632000.0,18100000.0,17700000.0,18000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,73916000.0,80964000.0,79048000.0,64339000.0,47442000.0,29834000.0,18306000.0,11699000.0,10775000.0,9725000.0,7869000.0,6130000.0,5387000.0,4558000.0,4547000.0,4778000.0,4529000.0,4285000.0,16059000.0,19409000.0,33088000.0,34100000.0,34500000.0,33100000.0,28600000.0,25400000.0,24700000.0,24000000.0,21400000.0,19100000.0,17600000.0,15100000.0,14300000.0,15800000.0,16900000.0
,interestExpense,0.0,12298000.0,1613000.0,0.0,0.0,0.0,0.0,13000.0,281000.0,13000.0,938000.0,0.0,48000.0,129000.0,4000.0,0.0,0.0,283000.0,2133000.0,2754000.0,0.0,3400000.0,0.0,2000000.0,1300000.0,1000000.0,600000.0,700000.0,600000.0,800000.0,700000.0,500000.0,0.0,800000.0,1000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6696000.0,5675000.0,4641000.0,3779000.0,1174000.0,515000.0,475000.0,457000.0,419000.0,376000.0,348000.0,349000.0,336000.0,371000.0,300000.0,271000.0,269000.0,581000.0,1026000.0,1372000.0,1150000.0,1000000.0,1000000.0,1000000.0,800000.0,800000.0,1000000.0,1100000.0,900000.0,700000.0,700000.0,600000.0,600000.0,700000.0,900000.0
,EBITDA,-1324000.0,-9424000.0,-7156000.0,6321000.0,-2018000.0,4421000.0,393000.0,-2679000.0,-2550000.0,-3255000.0,-3743000.0,-1712000.0,-470000.0,-1567000.0,-1380000.0,-949000.0,-703000.0,660000.0,865000.0,1215000.0,2656000.0,100000.0,700000.0,3000000.0,3400000.0,4300000.0,4300000.0,1500000.0,1500000.0,1700000.0,1400000.0,1500000.0,2000000.0,3300000.0,1800000.0
,EBITDARatio,-0.0200922666019182,-0.143080543536021,-0.106407339667812,0.0945111466634769,-0.0456045197740113,0.131031416716064,0.0215649692712906,-0.312857643349293,-0.326671790930054,-0.534131933048901,-0.99073583906829,-0.420742197100025,-0.102597686094739,-0.598091603053435,-0.48133937914196,-0.26672287802136,-0.197638459375879,0.151237396883593,0.0544093596678828,0.0631103261998753,0.076776319592993,0.00301204819277108,0.0204678362573099,0.0854700854700855,0.108974358974359,0.14878892733564,0.153571428571429,0.0614754098360656,0.0681818181818182,0.0845771144278607,0.0765027322404372,0.09375,0.127388535031847,0.179347826086957,0.101123595505618
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-8020000.0,-15099000.0,-11797000.0,2542000.0,-3192000.0,3906000.0,-82000.0,-3136000.0,-2969000.0,-3631000.0,-4091000.0,-2061000.0,-806000.0,-1938000.0,-1680000.0,-1220000.0,-972000.0,79000.0,-161000.0,-157000.0,1506000.0,-900000.0,-300000.0,2000000.0,2600000.0,3500000.0,3300000.0,400000.0,600000.0,1000000.0,700000.0,900000.0,1400000.0,2600000.0,900000.0
,operatingIncomeRatio,-0.121706932135486,-0.229241630608062,-0.175417465911288,0.0380078049072233,-0.072135593220339,0.115767634854772,-0.00449956101843723,-0.366226789676515,-0.380348449910325,-0.595831965868067,-1.08284806776072,-0.506512656672401,-0.175944117005021,-0.73969465648855,-0.585978374607604,-0.342889263631253,-0.273263986505482,0.018102658111824,-0.0101270600075481,-0.00815499688344068,0.0435335607330751,-0.0271084337349398,-0.0087719298245614,0.056980056980057,0.0833333333333333,0.121107266435986,0.117857142857143,0.0163934426229508,0.0272727272727273,0.0497512437810945,0.0382513661202186,0.05625,0.089171974522293,0.141304347826087,0.050561797752809
,totalOtherIncomeExpensesNet,4141000.0,-8921000.0,7719000.0,-936000.0,23253000.0,2300000.0,0.0,-13000.0,0.0,1000.0,1000.0,28000.0,64000.0,0.0,107000.0,13000.0,0.0,58000.0,-1424000.0,-11437000.0,31000.0,0.0,100000.0,0.0,800000.0,100000.0,100000.0,200000.0,0.0,-300000.0,0.0,0.0,700000.0,-200000.0,-700000.0
,incomeBeforeTax,-25033000.0,-36318000.0,-15276000.0,-11698000.0,6703000.0,5424000.0,-281000.0,-4111000.0,-3233000.0,-3640000.0,-5028000.0,-2048000.0,-790000.0,-2067000.0,-1577000.0,-1182000.0,-965000.0,-146000.0,-2294000.0,-2911000.0,-2572000.0,-4300000.0,-2100000.0,0.0,2100000.0,2600000.0,2700000.0,0.0,0.0,-100000.0,0.0,0.0,1500000.0,1600000.0,-100000.0
,incomeBeforeTaxRatio,-0.379886487798956,-0.551400592120246,-0.227149038676005,-0.17490767183505,0.151480225988701,0.160758743331357,-0.0154192273924495,-0.480088753941376,-0.414168588265437,-0.59730882835576,-1.33086289041821,-0.503317768493487,-0.172451429818817,-0.788931297709924,-0.550052319497733,-0.33220910623946,-0.271296035985381,-0.0334555453712191,-0.144294879859102,-0.151205069603158,-0.0743481528588773,-0.129518072289157,-0.0614035087719298,0.0,0.0673076923076923,0.0899653979238754,0.0964285714285714,0.0,0.0,-0.00497512437810945,0.0,0.0,0.0955414012738854,0.0869565217391304,-0.00561797752808989
,incomeTaxExpense,91000.0,-62000.0,-85000.0,287000.0,35000.0,173000.0,-197000.0,-184000.0,-226000.0,-217000.0,-108000.0,-196000.0,-453000.0,-458000.0,-279000.0,-290000.0,-208000.0,330000.0,-271000.0,5864000.0,-601000.0,-1300000.0,-600000.0,-100000.0,600000.0,600000.0,900000.0,-100000.0,0.0,-200000.0,0.0,0.0,700000.0,1000000.0,500000.0
,netIncome,-25124000.0,-36256000.0,-15191000.0,-11985000.0,6668000.0,5251000.0,-84000.0,-3927000.0,-3007000.0,-3423000.0,-4920000.0,-1852000.0,-332000.0,-1667000.0,-1298000.0,-892000.0,-322000.0,8780000.0,-1740000.0,-20212000.0,-1584000.0,-3000000.0,-1500000.0,100000.0,-2500000.0,300000.0,-4100000.0,100000.0,100000.0,0.0,0.0,300000.0,800000.0,400000.0,-1300000.0
,netIncomeRatio,-0.381267451742139,-0.550459272754877,-0.225885116949934,-0.179198875614898,0.150689265536723,0.155631298162418,-0.00460930640913082,-0.458600957608315,-0.385216500128107,-0.561700032819166,-1.30227633668608,-0.455148685180634,-0.0724732591137306,-0.636259541984733,-0.452738053714684,-0.250702641933671,-0.0905257239246556,2.01191567369386,-0.109447729274123,-1.0498649490962,-0.0457882869861826,-0.0903614457831325,-0.043859649122807,0.00284900284900285,-0.0801282051282051,0.0103806228373702,-0.146428571428571,0.00409836065573771,0.00454545454545455,0.0,0.0,0.01875,0.0509554140127389,0.0217391304347826,-0.0730337078651685
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-4.7,-6.8,-2.8,-2.3,1.3,1.1,-0.3,-1.0,-0.8,-2.0,-4.6,-1.2,-0.3,-1.3,-1.1,-0.772442172917935,-0.283103055666677,7.6,-1.5,-11.2,-1.64918228045261,-3.2,-1.5,0.1,-2.57063329093502,0.3,-4.9,0.1,0.1,0.1,0.1,0.3,1.0,0.6,-1.8
,EPSDiluted,-4.7,-6.8,-2.8,-2.3,-0.7,0.9,-0.3,-1.0,-0.8,-2.0,-4.6,-1.2,-0.3,-1.3,-1.1,-0.742203328765288,-0.280507352428741,7.6,-1.5,-11.2,-1.584,-3.2,-1.5,0.1,-2.5,0.3,-4.9,0.1,0.1,0.1,0.1,0.3,1.0,0.6,-1.8
,weightedAverageShsOut,5383913.0,5359293.0,5332395.0,5307815.0,5287281.0,4981772.0,4351764.0,3978644.0,3944870.0,2382216.0,1626643.0,1488139.0,1430858.0,1284571.0,1197133.0,1154779.0,1137395.0,1142997.0,1095655.0,1020464.0,960476.0,947041.0,945793.0,1002128.0,972523.0,1000000.0,836735.0,1000000.0,1000000.0,500000.0,666667.0,1000000.0,800000.0,666667.0,722222.0
,weightedAverageShsOutDil,5383913.0,5359293.0,5332395.0,5307815.0,6711199.0,6420719.0,4351764.0,3978644.0,3944870.0,2382216.0,1626643.0,1488139.0,1430858.0,1284571.0,1197133.0,1201827.0,1147920.0,1142997.0,1095655.0,1020464.0,1000000.0,947041.0,945793.0,1002128.0,1000000.0,1000000.0,891304.0,1000000.0,1000000.0,500000.0,666667.0,1000000.0,800000.0,666667.0,722222.0
