date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,netCashUsedProvidedByFinancingActivities,-431432000.0,-89204000.0,724931000.0,-135488000.0,-277265000.0,-33262000.0,-118284000.0,-68043000.0,-155252000.0,-149851000.0,-227967000.0,-511479000.0,190379000.0,190047000.0,-51079000.0,-7597000.0,-226283000.0,-358006000.0,140714000.0,-24549000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,21382000.0,-9378000.0,59342000.0,90670000.0,-7793000.0,19357000.0,-7823000.0,-1901000.0,-34373000.0,7948000.0,2781000.0,38111000.0,-32180000.0,13686000.0,31712000.0,3664000.0,0.0,5885000.0,-5407000.0,0.0
,cashAtEndOfPeriod,0.0,203016000.0,212394000.0,153052000.0,62382000.0,70175000.0,50818000.0,58641000.0,60542000.0,94915000.0,86967000.0,84186000.0,46075000.0,78255000.0,64569000.0,32857000.0,29193000.0,26519000.0,20634000.0,0.0
,cashAtBeginningOfPeriod,0.0,212394000.0,153052000.0,62382000.0,70175000.0,50818000.0,58641000.0,60542000.0,94915000.0,86967000.0,84186000.0,46075000.0,78255000.0,64569000.0,32857000.0,29193000.0,0.0,20634000.0,26041000.0,0.0
,operatingCashFlow,0.0,249707000.0,200975000.0,177796000.0,230073000.0,258401000.0,132401000.0,140124000.0,86570000.0,163661000.0,153771000.0,125522000.0,211386000.0,202416000.0,193497000.0,280834000.0,178528000.0,415523000.0,115658000.0,307167000.0
,capitalExpenditure,-55016000.0,-39326000.0,-1137703000.0,-81664000.0,-188142000.0,-496661000.0,-395197000.0,-109337000.0,-167548000.0,-307785000.0,-191311000.0,-71468000.0,-82595000.0,-586942000.0,-342356000.0,-309572000.0,-8370000.0,0.0,-249291000.0,0.0
,freeCashFlow,0.0,210381000.0,-936728000.0,96132000.0,41931000.0,-238260000.0,-262796000.0,30787000.0,-80978000.0,-144124000.0,-37540000.0,54054000.0,128791000.0,-384526000.0,-148859000.0,-28738000.0,170158000.0,415523000.0,-133633000.0,307167000.0
