date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,commonStockRepurchased,-1000000.0,-1000000.0,-1000000.0,-5000000.0,-6000000.0,-179000000.0,-20000000.0,-42029000.0,-9314000.0,-99101000.0,-113961000.0,0.0,-90188000.0,0.0,-176316000.0,-79853000.0,-290520000.0,-14708000.0,0.0,-91000.0,0.0,-2780000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1238000.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-258000000.0,-146000000.0,-220000000.0,-167000000.0,-137000000.0,-119000000.0,-528000000.0,-91082000.0,-249342000.0,-81949000.0,-71271000.0,-39947000.0,-112006000.0,-187388000.0,7421000.0,-5057000.0,-16305000.0,-4162000.0,-9786000.0,-5708000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-895000000.0,-363000000.0,-396000000.0,-1517000000.0,-1713000000.0,-195000000.0,2872000000.0,-111861000.0,361030000.0,-235437000.0,-189792000.0,-85361000.0,-304029000.0,6903428000.0,226460000.0,-62167000.0,58896000.0,260553000.0,130099000.0,105370000.0,230914000.0,164850000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1460000000.0,20000000.0,-367000000.0,325000000.0,54000000.0,-325000000.0,136000000.0,-14410000.0,257948000.0,-169304000.0,-45372000.0,123886000.0,87781000.0,92308000.0,-63542000.0,21610000.0,66167000.0,-116513000.0,124458000.0,-5354000.0,9458000.0,-2437000.0
,cashAtEndOfPeriod,1676000000.0,216000000.0,196000000.0,563000000.0,238000000.0,184000000.0,509000000.0,373403000.0,387813000.0,129865000.0,299169000.0,344541000.0,220655000.0,132874000.0,40566000.0,104108000.0,82498000.0,16331000.0,132844000.0,8386000.0,13740000.0,4282000.0
,cashAtBeginningOfPeriod,216000000.0,196000000.0,563000000.0,238000000.0,184000000.0,509000000.0,373000000.0,387813000.0,129865000.0,299169000.0,344541000.0,220655000.0,132874000.0,40566000.0,104108000.0,82498000.0,16331000.0,132844000.0,8386000.0,13740000.0,4282000.0,6719000.0
,operatingCashFlow,2178000000.0,385000000.0,274000000.0,773000000.0,1137000000.0,921000000.0,1615000000.0,1088719000.0,1280120000.0,1261908000.0,1188730000.0,1076429000.0,1057281000.0,687738000.0,350255000.0,411049000.0,325750000.0,243704000.0,285499000.0,154387000.0,22985000.0,-11746000.0
,capitalExpenditure,-441000000.0,-451000000.0,-553000000.0,-570000000.0,-867000000.0,-1010000000.0,-3944000000.0,-657735000.0,-1091105000.0,-1192073000.0,-667378000.0,-576888000.0,-692233000.0,-522785000.0,-609137000.0,-188365000.0,-297319000.0,-596951000.0,-103975000.0,-83232000.0,-63005000.0,-80255000.0
,freeCashFlow,1737000000.0,-66000000.0,-279000000.0,203000000.0,270000000.0,-89000000.0,-2329000000.0,430984000.0,189015000.0,69835000.0,521352000.0,499541000.0,365048000.0,164953000.0,-258882000.0,222684000.0,28431000.0,-353247000.0,181524000.0,71155000.0,-40020000.0,-92001000.0
