date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-03-25_FY,2016-03-26_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-03-26_FY,2010-03-27_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-03-25_FY,2005-03-26_FY,2004-03-27_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-03-25_FY,1999-03-27_FY,1998-03-28_FY,1997-03-29_FY,1996-03-30_FY,1995-04-01_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY,1990-03-31_FY
,otherInvestingActivites,284900000.0,235814000.0,0.0,-12577000.0,152838000.0,162546000.0,-132751000.0,54161000.0,1773000.0,0.0,0.0,0.0,0.0,1062000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,2900000.0,-16100000.0,-2100000.0,-1100000.0
,netCashUsedForInvestingActivites,-100221000.0,-54662000.0,-184716000.0,-69865000.0,20243000.0,-324437000.0,-220300000.0,-84800000.0,18437000.0,-74200000.0,-42600000.0,36500000.0,2900000.0,-71524000.0,-28600000.0,-65100000.0,-25000000.0,-12400000.0,-24700000.0,114444000.0,184500000.0,-31700000.0,16000000.0,-221000000.0,-104900000.0,-161600000.0,-39000000.0,-29600000.0,-6600000.0,-39600000.0,-13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,-60000000.0,-699000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-605000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,4417000.0,0.0,0.0,0.0,0.0,12008000.0,4108000.0,0.0,0.0,0.0,0.0,7184000.0,0.0,0.0,0.0,0.0,0.0,27853000.0,0.0,0.0,0.0,0.0,0.0,0.0,146400000.0,10200000.0,5100000.0,1600000.0,25000000.0
,commonStockRepurchased,-119647000.0,-171464000.0,-193582000.0,-13010000.0,-60747000.0,-9831000.0,-50700000.0,-75700000.0,-76782000.0,8200000.0,2000000.0,-84700000.0,-65600000.0,0.0,6300000.0,3500000.0,2300000.0,1600000.0,-54000000.0,0.0,16600000.0,-88700000.0,15200000.0,19700000.0,28300000.0,8900000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4400000.0,0.0,0.0
,otherFinancingActivites,355000.0,-11467000.0,-392000.0,-101375000.0,-16394000.0,216009000.0,9897000.0,-1568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,100000.0,0.0
,netCashUsedProvidedByFinancingActivities,-119647000.0,-171464000.0,-249557000.0,-117513000.0,-76897000.0,205475000.0,-42200000.0,-75600000.0,-72674000.0,8200000.0,2000000.0,-84700000.0,-65600000.0,7184000.0,6300000.0,3500000.0,2300000.0,1000000.0,-58900000.0,-6423000.0,-5600000.0,-115500000.0,-12300000.0,214000000.0,186400000.0,9600000.0,143000000.0,10600000.0,-4800000.0,9100000.0,26000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,75947000.0,-19432000.0,-115562000.0,182373000.0,92392000.0,44551000.0,-34600000.0,400000.0,28958000.0,20900000.0,-15400000.0,-25100000.0,-31300000.0,-28715000.0,37400000.0,-78700000.0,46900000.0,-29600000.0,-112600000.0,109102000.0,-400000.0,-162700000.0,195900000.0,-4400000.0,89300000.0,-86900000.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,292119000.0,216172000.0,235604000.0,351166000.0,168793000.0,76451000.0,31800000.0,66400000.0,65997000.0,37000000.0,16100000.0,31500000.0,56700000.0,87960000.0,116600000.0,79200000.0,157900000.0,110900000.0,140500000.0,253136000.0,144100000.0,144500000.0,347400000.0,151600000.0,196200000.0,101000000.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,216172000.0,235604000.0,351166000.0,168793000.0,76401000.0,31900000.0,66400000.0,66000000.0,37039000.0,16100000.0,31500000.0,56600000.0,88000000.0,116675000.0,79200000.0,157900000.0,111000000.0,140500000.0,253100000.0,144034000.0,144500000.0,307200000.0,151500000.0,156000000.0,106900000.0,187900000.0,34600000.0,25200000.0,26000000.0,33000000.0,5400000.0
,operatingCashFlow,295815000.0,206694000.0,318711000.0,369751000.0,149046000.0,163513000.0,228000000.0,160800000.0,83195000.0,86900000.0,25100000.0,23100000.0,31400000.0,35625000.0,59800000.0,-17100000.0,69600000.0,-18200000.0,-29000000.0,1081000.0,-179400000.0,-15600000.0,192200000.0,2600000.0,7700000.0,65100000.0,49200000.0,28400000.0,17500000.0,21300000.0,14600000.0
,capitalExpenditure,-15656000.0,-31615000.0,-84503000.0,-41849000.0,-41569000.0,-32311000.0,-15058000.0,-52902000.0,-42552000.0,-20060000.0,-3654000.0,-3060000.0,-3699000.0,-5263000.0,-2198000.0,-3621000.0,-2314000.0,-15407000.0,-16700000.0,-18461000.0,-8400000.0,-12700000.0,-27600000.0,-30700000.0,-127800000.0,-47300000.0,-34900000.0,-26700000.0,-5500000.0,-10900000.0,-7300000.0
,freeCashFlow,274239000.0,170936000.0,234208000.0,318455000.0,102958000.0,126815000.0,210600000.0,104900000.0,40643000.0,65300000.0,19300000.0,17900000.0,24000000.0,30362000.0,56900000.0,-23900000.0,58600000.0,-39500000.0,-45700000.0,-17380000.0,-187800000.0,-28300000.0,164600000.0,-28100000.0,-120100000.0,17800000.0,14300000.0,1700000.0,12000000.0,10400000.0,7300000.0
