date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2009-03-02_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,operatingExpenses,651415000.0,537089000.0,509331000.0,494977000.0,476945000.0,436703000.0,411329000.0,410587000.0,412290000.0,499855000.0,473998000.0,461732000.0,26232000.0,725335000.0,465979000.0,582005000.0,475388000.0,356292000.0,365735000.0,896807000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1236633000.0,1162308000.0,1134968000.0,1111482000.0,1069955000.0,1147261000.0,1135094000.0,1088846000.0,1068682000.0,1443320000.0,1434065000.0,1428260000.0,392709000.0,2159088000.0,1788987000.0,2191964000.0,1915615000.0,1447631000.0,1309050000.0,1046335000.0,2040652000.0,1424836000.0,1012400000.0,915500000.0,972900000.0,718000000.0,664900000.0,709400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,114392000.0,121016000.0,127244000.0,127625000.0,128633000.0,114860000.0,119627000.0,121448000.0,120845000.0,124849000.0,125373000.0,122205000.0,-19183000.0,132955000.0,120683000.0,146578000.0,99413000.0,54003000.0,66775000.0,61412000.0,64840000.0,65442000.0,0.0,63200000.0,0.0,54700000.0,57900000.0,70800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,275612000.0,267808000.0,241188000.0,231942000.0,209110000.0,185919000.0,172634000.0,166881000.0,164173000.0,157047000.0,151704000.0,147949000.0,4249000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,561991000.0,563103000.0,542833000.0,565463000.0,502106000.0,477740000.0,473393000.0,465958000.0,437894000.0,414346000.0,391156000.0,367433000.0,-56323000.0,31392000.0,254294000.0,419229000.0,328251000.0,245731000.0,284966000.0,246976000.0,425618000.0,256353000.0,218900000.0,252400000.0,244100000.0,255300000.0,216600000.0,286200000.0,873900000.0,852000000.0,857200000.0,855100000.0,915300000.0,841900000.0,689700000.0,698000000.0,749000000.0
,EBITDARatio,0.36899971897792,0.386321241106117,0.377856110170241,0.391323062997101,0.36839622260815,0.331975523284983,0.329694613585095,0.335723235366803,0.326201595199057,0.243644226014175,0.233732910989252,0.222991556940884,-0.119160504797267,0.0160202335059264,0.132857966101872,0.169613730641117,0.158055383015298,0.153202029717569,0.195756858833535,0.211271894856783,0.180952494326342,0.159099569657302,0.189098134070491,0.231029748283753,0.215009248656743,0.28902977470848,0.267903525046382,0.316347960649939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,286379000.0,295295000.0,301645000.0,333521000.0,292996000.0,291821000.0,300759000.0,299077000.0,273721000.0,257299000.0,239452000.0,219484000.0,-60572000.0,-199566000.0,125042000.0,279705000.0,161195000.0,156336000.0,146664000.0,122661000.0,311446000.0,186438000.0,145200000.0,177000000.0,162400000.0,165300000.0,143600000.0,195300000.0,873900000.0,852000000.0,857200000.0,855100000.0,915300000.0,841900000.0,689700000.0,698000000.0,749000000.0
,operatingIncomeRatio,0.188034631375196,0.202589456799965,0.209969560347846,0.230809901432731,0.214971778149031,0.202782746222939,0.209463642865948,0.215485297095012,0.203903745745503,0.151297262937789,0.143083099843025,0.133202730521246,-0.12814995821565,-0.101844225275348,0.0653292087005996,0.113164424524481,0.0776166332018817,0.0974683394359111,0.100750559519246,0.104928502749368,0.132411999840143,0.115708439408816,0.12543192812716,0.162013729977117,0.143045890953933,0.187139137325937,0.177612863327149,0.215872664971814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,totalOtherIncomeExpensesNet,21742000.0,-121452000.0,-80884000.0,3947000.0,8518000.0,-137306000.0,11032000.0,-12603000.0,9087000.0,164504000.0,-196354000.0,-30917000.0,11954000.0,-80484000.0,15071000.0,12747000.0,-6465000.0,42230000.0,6552000.0,-8900000.0,-7404000.0,33914000.0,30200000.0,22700000.0,13200000.0,1300000.0,20100000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,207952000.0,66849000.0,109057000.0,225759000.0,195174000.0,46153000.0,200647000.0,175069000.0,175035000.0,312469000.0,-63379000.0,94751000.0,-60572000.0,-396088000.0,62584000.0,185556000.0,98146000.0,144563000.0,86441000.0,97303000.0,239202000.0,154910000.0,104600000.0,136400000.0,119300000.0,112000000.0,105800000.0,124500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.136539961602404,0.0458622821165983,0.075912580493146,0.156234277714302,0.14319957210494,0.0320711397960644,0.139740628044793,0.126137400994147,0.130389309320673,0.183738391726777,-0.0378717395759947,0.057503471413035,-0.12814995821565,-0.202135010477045,0.0326975192120914,0.0750731590678202,0.0472580544199999,0.0901284128663495,0.0593804827047071,0.0832363840423748,0.101697293225027,0.0961413142643647,0.0903593642017968,0.124851258581236,0.105082357086233,0.126797237631609,0.130859616573902,0.137614678899083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,20636000.0,-25282000.0,7775000.0,130340000.0,63278000.0,15075000.0,69738000.0,59513000.0,54910000.0,121535000.0,-32255000.0,28818000.0,0.0,-90816000.0,3226000.0,63970000.0,32861000.0,52697000.0,27889000.0,33031000.0,88769000.0,53964000.0,25000000.0,41300000.0,38300000.0,39400000.0,30200000.0,44200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,173303000.0,77890000.0,86170000.0,80402000.0,117377000.0,16168000.0,116782000.0,101035000.0,106075000.0,176887000.0,-44687000.0,124844000.0,-60572000.0,-270644000.0,74874000.0,121586000.0,64359000.0,91866000.0,95173000.0,64272000.0,150433000.0,100946000.0,83100000.0,82700000.0,81000000.0,72600000.0,75600000.0,80300000.0,-61500000.0,-104300000.0,23000000.0,400000.0,82600000.0,-183500000.0,95400000.0,151000000.0,146300000.0
,netIncomeRatio,0.113789648407235,0.053437046987417,0.0599813589324334,0.0556414069728575,0.0861197504532445,0.011234940052061,0.0813328383894452,0.0727958251286275,0.0790187447435681,0.104013303391295,-0.026702447599875,0.0757666239415832,-0.12814995821565,-0.138117357192213,0.0391185295520601,0.0491918618552889,0.0309893538648215,0.057274245667149,0.0653789137151941,0.0549805131925173,0.063956943970872,0.0626498038198345,0.0717864547339323,0.0756979405034325,0.0713467805866291,0.0821917808219178,0.0935064935064935,0.0887587045429424,-0.0703741846893237,-0.122417840375587,0.0268315445636958,0.00046778154601801,0.0902436359663498,-0.21795937759829,0.138321009134406,0.216332378223496,0.195327102803738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.17295197085652,0.976620306688367,1.07,1.00661041139795,1.47,0.202710665880966,1.46,1.26,1.32,1.98,-0.49,1.36,-0.725691282886855,-3.24,0.98,1.75,1.02,1.45,1.593333,1.086667,2.553333,1.693333,1.34,1.313333,1.28,1.146667,1.146667,1.18,-1.09388,-1.78089,0.21344,-0.15341,1.15391,-3.10822,1.334,2.19443,2.2011
,EPSDiluted,2.17295197085652,0.973740656046422,1.07,1.00325116415729,1.46,0.201749460312707,1.45,1.25,1.31,1.96,-0.49,1.36,-0.725691282886855,-3.24,0.96,1.73,1.0,1.43,1.58,1.073333,2.513333,1.686667,1.34,1.3,1.273333,1.146667,1.146667,1.18,-1.09388,-1.78089,0.21344,-0.15341,1.15391,-3.10822,1.334,2.19443,2.2011
,weightedAverageShsOut,80110526.0,79754639.0,80039252.0,79874000.0,79758000.0,79759000.0,79626027.0,79845000.0,79799000.0,89201000.0,91557000.0,91408824.0,83468000.0,83468000.0,76402041.0,69477714.0,63097059.0,63355862.0,59732008.0,58606748.0,58686815.0,59267717.0,61567164.0,62661000.0,62661000.0,62661000.0,62661000.0,62661000.0,62438293.0,62552993.0,63249625.0,62577407.0,62483209.0,62608181.0,62593703.0,60516854.0,55608559.0
,weightedAverageShsOutDil,80110526.0,79990498.0,80039252.0,80141447.0,80132000.0,80139000.0,80279445.0,80431000.0,80417000.0,89757000.0,91557000.0,91408824.0,83468000.0,83468000.0,77993750.0,70280925.0,64359000.0,64241958.0,60236076.0,59334783.0,59620822.0,59501976.0,61567164.0,63153846.0,63141361.0,62820702.0,62781109.0,62676995.0,62438293.0,62552993.0,63249625.0,62577407.0,62483209.0,62608181.0,62593703.0,60516854.0,55608559.0
