date,,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,costAndExpenses,5814193000.0,9716795000.0,4475191000.0,4090454000.0,2527643000.0,4183858000.0,5552127000.0,4708207000.0,100000.0,90000.0,85000.0,79000.0,91000.0,875692000.0,864879000.0,875692000.0,812358000.0
,interestExpense,73783000.0,71865000.0,68851000.0,14319000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,574016000.0,672674000.0,666406000.0,633849000.0,654601000.0,648239000.0,682509000.0,554546000.0,508812000.0,409366000.0,302161000.0,397142000.0,109389000.0,130575000.0,109389000.0,130575000.0,69102000.0
,EBITDA,-71042000.0,-4075820000.0,809348000.0,1223775000.0,1220969000.0,1448580000.0,1455033000.0,941238000.0,508813000.0,409376000.0,302176000.0,397163000.0,109398000.0,-27695000.0,197577000.0,-27695000.0,366922000.0
,EBITDARatio,-0.0137434986704739,-0.82036494970816,0.175254372275549,0.261469154213974,0.244851667460132,0.290634463030068,0.230057437161355,0.14569537243927,5088.13,4093.76,3021.76,9929.075,1093.98,-0.0386034997532833,0.207306516750659,-0.0386034997532833,0.330507360080996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-645058000.0,-4748494000.0,142942000.0,589926000.0,566368000.0,800341000.0,772524000.0,386692000.0,1000.0,10000.0,15000.0,21000.0,9000.0,-158270000.0,88188000.0,-158270000.0,297820000.0
,operatingIncomeRatio,-0.12479031791586,-0.955758115299375,0.0309523350670065,0.12604232989629,0.113578763421561,0.160575651172836,0.122144921514246,0.0598565240239834,0.01,0.1,0.15,0.525,0.09,-0.220609348472726,0.0925307454774953,-0.220609348472726,0.26826328750885
,totalOtherIncomeExpensesNet,-53916000.0,-75782000.0,10369439000.0,43357000.0,4647839000.0,27175000.0,297869000.0,187528000.0,1000.0,2000.0,2000.0,27000.0,7000.0,72782000.0,91588000.0,77138000.0,0.0
,incomeBeforeTax,1692399000.0,-9794704000.0,29320032000.0,1123706000.0,5214207000.0,827516000.0,1070393000.0,574220000.0,1000.0,12000.0,17000.0,48000.0,16000.0,-81825000.0,178225000.0,-81825000.0,258821000.0
,incomeBeforeTaxRatio,0.327404681827811,-1.97143933107112,6.34889294006907,0.240088625282563,1.04565085471645,0.166027881310517,0.16924143324272,0.0888842107544292,0.01,0.12,0.17,1.2,0.16,-0.114054210771345,0.187001543438184,-0.114054210771345,0.233134686509731
,incomeTaxExpense,-126228000.0,-89598000.0,4038102000.0,153392000.0,1940043000.0,241767000.0,221523000.0,-219321000.0,-3000.0,-5000.0,-7000.0,-14000.0,-7000.0,10963000.0,71290000.0,10963000.0,188045000.0
,netIncome,-214321000.0,-4359082000.0,7521731000.0,1366281000.0,3945479000.0,1048827000.0,1231663000.0,605289000.0,6000.0,9000.0,12000.0,62000.0,4000.0,-92788000.0,42815000.0,-92788000.0,70776000.0
,netIncomeRatio,-0.0414616758896798,-0.877378806155263,1.62873849670419,0.291916681978814,0.791221654340883,0.210430402156896,0.194740073404841,0.0936934189741522,0.06,0.09,0.12,1.55,0.04,-0.129335314501089,0.0449233894364195,-0.129335314501089,0.06375193887827
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.22564,-4.64156,7.61448301763785,1.29787642311949,3.30781496929429,0.823100043947765,0.909568442336635,0.433075615389238,4.40082089979184e-06,1e-05,1e-05,4e-05,2.972689161501e-06,-0.16286,0.0721,-0.16286,0.12853
,EPSDiluted,-0.22564,-4.64156,7.49095814394467,1.27593104665529,3.27995620605434,0.817937863902012,0.902573771885342,0.427567251412417,4.40082089979184e-06,1e-05,1e-05,4e-05,2.972689161501e-06,-0.16286,0.0721,-0.16286,0.12853
,weightedAverageShsOut,949843000.0,939141000.0,987819000.0,1052705000.0,1192775000.0,1274240000.0,1354118000.0,1397652000.0,1363382000.0,1342387000.0,1399800000.0,1395188000.0,1345583000.0,569724000.0,593838000.0,569724000.0,550657000.0
,weightedAverageShsOutDil,949843000.0,939141000.0,1004108000.0,1070811000.0,1202906000.0,1282282000.0,1364612000.0,1415658000.0,1363382000.0,1342387000.0,1399800000.0,1395188000.0,1345583000.0,569724000.0,593838000.0,569724000.0,550657000.0
