date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,278031000000.0,85156000000.0,149312000000.0,223017000000.0,170640000000.0,335463000000.0,380037000000.0,5002497000000.0,320649000000.0,1813270000000.0,3392461000000.0,1648089000000.0,0.0,0.0,0.0
,EBITDA,16596000000000.0,22257164000000.0,23123562000000.0,14587507000000.0,10237251000000.0,9956915000000.0,16665676000000.0,22135472000000.0,27450897000000.0,26011612000000.0,14692112000000.0,11265800000000.0,14303390000000.0,10891998000000.0,5063958000000.0,6240652000000.0
,EBITDARatio,0.331740859935635,0.311339030248664,0.33705913858623,0.260704284938039,0.211140199037813,0.190208864947325,0.241793170459316,0.314296126435022,0.398694245666234,0.395600224770954,0.350076323061941,0.370532018567056,0.42197037118898,0.487723532530431,0.275365287535893,0.402287824529039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,7633000000000.0,21979133000000.0,23038406000000.0,14438195000000.0,10014234000000.0,9786275000000.0,16330213000000.0,21755435000000.0,22448400000000.0,25690963000000.0,12878842000000.0,7873339000000.0,12655301000000.0,8931837000000.0,4635832000000.0,4498385000000.0
,operatingIncomeRatio,0.152577608091631,0.307449859915954,0.335817867539605,0.25803581813335,0.206540541007662,0.186949096162052,0.236926121421414,0.308900074478145,0.326038449833311,0.390723602112098,0.306870629127772,0.258954019468899,0.373349399022069,0.399951147037119,0.252084873462239,0.289976995279349
,totalOtherIncomeExpensesNet,435000000000.0,-427172000000.0,-41933000000.0,1845948000000.0,163925000000.0,-13048480000000.0,-512446000000.0,334094000000.0,81103000000.0,-1117289000000.0,0.0,-963388000000.0,2692737000000.0,-1960161000000.0,-428126000000.0,-1742267000000.0
,incomeBeforeTax,5240000000000.0,19723568000000.0,20613875000000.0,13769662000000.0,7790526000000.0,-5578626000000.0,15420747000000.0,21882207000000.0,22331701000000.0,23641432000000.0,11492617000000.0,7250844000000.0,16011204000000.0,7065304000000.0,4891142000000.0,4288330000000.0
,incomeBeforeTaxRatio,0.104743438543187,0.275898426868921,0.300476844805494,0.24608796318305,0.160677237497572,-0.106569566921645,0.223731177060024,0.310700078947913,0.324343524535423,0.359553103172046,0.273840350639796,0.238480166844327,0.472353315896615,0.316371250277625,0.265967988519826,0.276436331742679
,incomeTaxExpense,1868000000000.0,4718413000000.0,8258485000000.0,5800268000000.0,4543046000000.0,710353000000.0,7135068000000.0,8088838000000.0,7133395000000.0,7955721000000.0,3238650000000.0,2114029000000.0,4381982000000.0,1885512000000.0,1499769000000.0,1034574000000.0
,netIncome,2218000000000.0,13744011000000.0,11381386000000.0,7178539000000.0,2447881000000.0,-7193859000000.0,7510270000000.0,13106503000000.0,14778947000000.0,15452334000000.0,8146471000000.0,5132054000000.0,11629677000000.0,5179792000000.0,3391373000000.0,3253756000000.0
,netIncomeRatio,0.0443360585283947,0.192254819907288,0.165900052988263,0.128293057675642,0.0504868036898655,-0.137425674014601,0.10896239638317,0.18609601475898,0.214648035942368,0.235008380243249,0.19411005127178,0.168793190720156,0.343092030665314,0.23194150898787,0.184414325965275,0.209745139256012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1078.88049721024,7067.202319,5744.62519,3220.103197,761.247961,-1939.711366,3653.148373,6375.270144,7188.780987,7516.330146,4025.680879,2536.068889,5747.0,3380.0,3994.55,3832.4
,EPSDiluted,1078.88049721024,7067.202319,5744.62519,3220.103197,761.247961,-1939.711366,3653.148373,6375.270144,7188.780987,7516.330146,4025.680879,2536.068889,5747.0,3380.0,3994.55,3832.4
,weightedAverageShsOut,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834922.0,2055834922.0,2055834922.0,2055834922.0,2023625629.0,2023625629.0,2023625629.0,1535108244.0,848996500.0,848996500.0
,weightedAverageShsOutDil,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834734.0,2055834922.0,2055834922.0,2055834922.0,2055834922.0,2023625629.0,2023625629.0,2023625629.0,1535108244.0,848996500.0,848996500.0
