date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,288000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-519619.0,240000.0,60000.0,-300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,20669000.0,7972188.0,489829.0,654786.0,-1186512.0,189185.0,5031498.0,-359923.0,4691448.0,-710720.0,7824083.0,2063777.0,4002126.0,99677.0,5534504.0,3278333.0,-343435.0,5006154.0,493003.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4130000.0,-1351737.0,-1996643.0,-1683115.0,4431482.0,-903419.0,366644.0,589868.0,1169484.0,-3368895.0,3637679.0,361075.0,-654648.0,-5060147.0,1849133.0,1295617.0,-2457857.0,4659499.0,0.0,0.0,0.0,0.0,0.0,-1094.0
,cashAtEndOfPeriod,5226000.0,1096248.0,2447985.0,4188623.0,5871738.0,1440256.0,2343675.0,2477031.0,1887163.0,717679.0,4086574.0,448895.0,87820.0,742468.0,5802615.0,3953482.0,2657865.0,5115722.0,456223.0,0.0,0.0,0.0,0.0,56.0
,cashAtBeginningOfPeriod,1096000.0,2447985.0,4444628.0,5871738.0,1440256.0,2343675.0,1977031.0,1887163.0,717679.0,4086574.0,448895.0,87820.0,742468.0,5802615.0,3953482.0,2657865.0,5115722.0,456223.0,0.0,0.0,0.0,0.0,56.0,1150.0
,operatingCashFlow,-5683000.0,-5342874.0,-1382921.0,-1367530.0,5466525.0,-976630.0,-2390238.0,-3149239.0,-3163283.0,-2124505.0,-1759253.0,-1595101.0,-2390771.0,-3219322.0,-1411677.0,-1689721.0,-1424196.0,-326710.0,51430.0,0.0,0.0,0.0,-56.0,-1094.0
,capitalExpenditure,-325000.0,-1358611.0,-1103551.0,-970371.0,-3386531.0,-162257.0,-1524616.0,-2972082.0,-358681.0,-595665.0,-427151.0,-238605.0,-1683466.0,-1843157.0,-972024.0,-107083.0,-328602.0,-19945.0,-13412.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,-6008000.0,-6701485.0,-2486472.0,-2337901.0,2079994.0,-1138887.0,-3914854.0,-6121321.0,-3521964.0,-2720170.0,-2186404.0,-1833706.0,-4074237.0,-5062479.0,-2383701.0,-1796804.0,-1752798.0,-346655.0,38018.0,0.0,0.0,0.0,-56.0,-1094.0
