date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-9371882000.0,-4800375000.0,-5903730000.0,1015344000.0,-6496352000.0,-12233931000.0,-2840296000.0,-2890399000.0,-4038851000.0,-5052707000.0,-1901559000.0,-1596183000.0,-515506000.0,-299569000.0,-567893000.0,-1014162000.0,41130000.0,-74786000.0,168227000.0,-454263000.0,-322700000.0,-847600000.0,-702700000.0,-423900000.0,-192900000.0,-49900000.0,-81000000.0,-60600000.0,-228700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-358395000.0,0.0,-97781000.0,0.0,0.0,0.0,0.0,-142651000.0,-637867000.0,-1961000.0,-125943000.0,-228878000.0,-100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,24818000.0,18387000.0,27003000.0,26147000.0,22410000.0,457012000.0,46569000.0,29282000.0,36873000.0,24019000.0,297980000.0,32805000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-352511000.0,-147123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-235000000.0,-45617000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,-400000.0
,otherFinancingActivites,-50978000.0,-28494000.0,-23535000.0,-11835000.0,-6916000.0,-79584000.0,14940000.0,64638000.0,102520000.0,83030000.0,63239000.0,105754000.0,52675000.0,53381000.0,0.0,16851000.0,-24725000.0,22650000.0,5153000.0,31128000.0,0.0,38500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,11417997000.0,4515277000.0,5700956000.0,-410828000.0,5848782000.0,12250649000.0,3197006000.0,2584295000.0,1911080000.0,4453058000.0,2846631000.0,3184019000.0,392104000.0,342451000.0,289209000.0,573538000.0,234142000.0,-21825000.0,-1562617000.0,899556000.0,898600000.0,881500000.0,662900000.0,486700000.0,220300000.0,162400000.0,29300000.0,89700000.0,185500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-421000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,3210244000.0,648464000.0,377325000.0,1042493000.0,-307757000.0,272235000.0,529796000.0,-105965000.0,-1961484000.0,-436421000.0,1076128000.0,1754747000.0,51478000.0,170487000.0,-165120000.0,-349048000.0,352407000.0,2057000.0,-1281834000.0,546264000.0,653900000.0,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,-100000.0
,cashAtEndOfPeriod,6781783000.0,3571539000.0,2923075000.0,2545750000.0,1503257000.0,1811014000.0,1538779000.0,1008983000.0,1114948000.0,3076432000.0,3512853000.0,2438810000.0,684063000.0,632585000.0,462098000.0,445948000.0,794996000.0,442589000.0,440532000.0,1722366000.0,1176100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3571539000.0,2923075000.0,2545750000.0,1503257000.0,1811014000.0,1538779000.0,1008983000.0,1114948000.0,3076432000.0,3512853000.0,2436725000.0,684063000.0,632585000.0,462098000.0,627218000.0,794996000.0,442589000.0,440532000.0,1722366000.0,1176102000.0,522200000.0,426800000.0,433200000.0,342300000.0,289800000.0,155000000.0,183500000.0,126000000.0,157700000.0
,operatingCashFlow,1164129000.0,933562000.0,580099000.0,437977000.0,339813000.0,255517000.0,173086000.0,200139000.0,166287000.0,163228000.0,131056000.0,166911000.0,174880000.0,127605000.0,113564000.0,91997000.0,77135000.0,98668000.0,112556000.0,100971000.0,78000000.0,61400000.0,33400000.0,28100000.0,25100000.0,22300000.0,23200000.0,28400000.0,11600000.0
,capitalExpenditure,-65479000.0,-45865000.0,-50884000.0,-53311000.0,-53918000.0,-42431000.0,-31312000.0,-38291000.0,-30751000.0,196000.0,-15963000.0,-8544000.0,-13247000.0,-20697000.0,-18255000.0,-8421000.0,-4723000.0,-4017000.0,-8753000.0,-11767000.0,-2700000.0,-8900000.0,-1700000.0,-600000.0,-5600000.0,-2600000.0,-2500000.0,-400000.0,-500000.0
,freeCashFlow,1098650000.0,887697000.0,529215000.0,384666000.0,285895000.0,213086000.0,141774000.0,161848000.0,135536000.0,135812000.0,115093000.0,158367000.0,161633000.0,106908000.0,95309000.0,83576000.0,72412000.0,94651000.0,103803000.0,89204000.0,75300000.0,52500000.0,31700000.0,27500000.0,19500000.0,19700000.0,20700000.0,28000000.0,11100000.0
