date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,127964.0,73286.0,74218.0,36886.0,25596.0,15076.0,15074.0,5161.0,7022.0,12246.0,12167.0,9945.0
,EBITDA,-27035888.0,-20633078.0,-26789978.0,-32887224.0,-24735322.0,-16638895.0,-8887046.0,-4910234.0,-3037689.0,-7234738.0,-8494836.0,-6043308.0
,EBITDARatio,-113.01164146787,-72.8399384324275,-62.3317007796704,-99.8619123242249,-110.373806920863,-79.1838147813259,-46.9533374895654,-2453.89005497251,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-27220752.0,-21007876.0,-26864196.0,-32924110.0,-24760918.0,-16653971.0,-8902120.0,-4915395.0,-3044711.0,-7246984.0,-8507003.0,-6055383.0
,operatingIncomeRatio,-113.784384130819,-74.1630693411846,-62.5043823014121,-99.9739165024429,-110.488021240044,-79.2555608432875,-47.0329786447161,-2456.46926536732,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-23674.0,485976.0,-34566.0,85804.0,-117291.0,1533558.0,11551307.0,4217703.0,380971.0,-41856.0,2679153.0,2066072.0
,incomeBeforeTax,-27197078.0,-21493852.0,-26829630.0,-33009914.0,-24643627.0,-18187529.0,-20453427.0,-9133098.0,-3425682.0,-7205128.0,-11186156.0,-8121455.0
,incomeBeforeTaxRatio,-113.685425383834,-75.8786864643127,-62.4239582872845,-100.234459974433,-109.964646036456,-86.5537000904202,-108.062528397984,-4564.26686656672,0.0,0.0,0.0,0.0
,incomeTaxExpense,-5169395.0,-5060778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-493855.0,-280920.0,0.0
,netIncome,-22027683.0,-16433074.0,-26829630.0,-33009914.0,-24643627.0,-18187529.0,-20453427.0,-9133098.0,-3425682.0,-6711273.0,-10905236.0,-8121455.0
,netIncomeRatio,-92.0770426909556,-58.0128712941193,-62.4239582872845,-100.234459974433,-109.964646036456,-86.5537000904202,-108.062528397984,-4564.26686656672,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.912040524198156,-1.8,-1.5,-3.0,-3.25,-2.9,-4.8,-3.45,-1.5,-2.95,-5.75,-47.4
,EPSDiluted,-0.912040524198156,-1.8,-1.5,-3.0,-3.25,-2.9,-4.8,-3.45,-1.5,-2.95,-5.75,-47.4
,weightedAverageShsOut,28561963.0,24152088.0,17816623.0,11028226.0,7593474.0,6268709.0,4288381.0,2764626.0,2281654.0,2281654.0,1894651.0,171329.0
,weightedAverageShsOutDil,28561963.0,24152088.0,17816623.0,11028226.0,7593474.0,6268709.0,4288381.0,2764626.0,2281654.0,2281654.0,1894651.0,171329.0
