date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,incomeBeforeTaxRatio,-26.7157038363935,-63.9448275862069,-7.61395636701222,0.0,0.0,0.0,0.0,0.0,-10107.4999980551,0.0,-6.14776056927484,-7.76688741721775,-0.309137141888456,-1.42068253661053,-0.0850819054384394,-2.28634922922941,-1.18340740971758,-0.534601959853693
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23000.0,39202.677844,0.0,3999.360102,127972.495464,-114215.283484,0.0,5274751.201098,0.0,56707.205484,99664.551154
,netIncome,-358067000.0,-212846000.0,-98418000.0,-70484000.0,-83143000.0,-64507000.0,-43684000.0,-52872000.0,-20359257.360554,-9526934.378061,-14688649.816029,-22528889.313342,-7377978.63599,-22237705.745734,-6444553.019904,-13165424.487687,-9147197.497796,-4221949.150582
,netIncomeRatio,-26.7254067771309,-63.8218890554723,-7.61395636701222,0.0,0.0,0.0,0.0,0.0,-10126.9999980511,-3.14586028460547,-6.14943491000302,-7.81125827814502,-0.304424478725207,-1.42068253661053,-0.468724566689542,-2.28634922922941,-1.19078959978613,-0.547527041344248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-7.96,-5.69,-3.19,-2.78,-4.2,-3.82,-3.24,-4.78,-2.044566,-1.958864,-17.99712,-30.083087,-9.860312,-31.303645,-11.153054,-30.136043,-24.123646,-12.723922
,EPSDiluted,-7.96,-5.69,-3.19,-2.78,-4.2,-3.82,-3.24,-4.78,-2.044566,-1.958864,-17.99712,-30.083087,-9.860312,-31.303645,-11.153054,-30.136043,-24.123646,-12.723922
,weightedAverageShsOut,48588000.0,37468000.0,30898000.0,25290000.0,19787000.0,16902000.0,13483000.0,11057040.0,9957739.0,4944183.0,808371.0,749842.0,733647.0,714817.0,567147.0,434699.0,379898.0,330452.0
,weightedAverageShsOutDil,48588000.0,37468000.0,30898000.0,25290000.0,19787000.0,16902000.0,13483000.0,11057040.0,9957739.0,4944183.0,808371.0,749842.0,733647.0,714817.0,567147.0,434699.0,379898.0,330452.0
