date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-12-13_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,incomeBeforeTax,421882000.0,625515000.0,591602000.0,517516000.0,554110000.0,581030000.0,497349000.0,397579000.0,344245000.0,344245000.0,250216000.0,115168000.0,66763000.0,419276000.0,490404000.0,466202000.0,392174000.0,234665000.0,11715000.0,3497000.0,196284000.0,301627000.0,234700000.0,221200000.0,158800000.0,103600000.0,69100000.0,45200000.0
,incomeBeforeTaxRatio,0.0825762380113525,0.102975060054998,0.101995579172077,0.0982602492714252,0.105536741112437,0.114040753823456,0.10593131351685,0.0936384437203464,0.0837331950448688,0.0837331950448688,0.0662477071604373,0.0362723233618669,0.0219864866244455,0.0911359805797302,0.10556161377077,0.116157133866162,0.117472267727522,0.0877024146240829,0.00593167260002704,0.00183574275663783,0.0800228305848299,0.111741887490882,0.112766059674242,0.123368655883993,0.121881955637424,0.115290451813933,0.10994431185362,0.101277167824333
,incomeTaxExpense,115606000.0,171082000.0,157314000.0,226932000.0,210721000.0,223234000.0,191421000.0,145384000.0,134303000.0,134303000.0,100294000.0,49099000.0,29500000.0,169095000.0,194192000.0,183024000.0,154304000.0,94061000.0,5325000.0,1329000.0,75177000.0,115524000.0,93300000.0,89600000.0,65100000.0,42500000.0,28800000.0,19100000.0
,netIncome,306276000.0,454433000.0,434288000.0,290584000.0,343389000.0,357796000.0,305928000.0,252195000.0,209942000.0,209942000.0,149922000.0,66069000.0,37263000.0,250181000.0,296212000.0,283178000.0,237870000.0,140604000.0,6390000.0,2168000.0,121107000.0,186103000.0,141400000.0,131600000.0,93700000.0,61100000.0,40300000.0,26100000.0
,netIncomeRatio,0.0599483264826776,0.0748107806622907,0.0748737429682165,0.05517289566755,0.0654024579846217,0.0702258498786932,0.0651601890856982,0.0593973708723367,0.0510657073715227,0.0510657073715227,0.0396936596896565,0.0208085243487356,0.0122715044423814,0.0543806245943423,0.0637609333085934,0.0705555635839231,0.0712518635206454,0.0525485705401511,0.00323545778183293,0.00113808701641145,0.0493739935177447,0.0689444263534617,0.0679383077884015,0.0733965421081986,0.0719164939749789,0.0679946583574449,0.06412092283214,0.058480842482635
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.72,3.929178,3.603661,2.34055,2.682915,2.71574,2.276962,1.852269,1.51,1.51000000093502,1.051915,0.46256117283821,0.24033,1.650194,1.85,1.71,1.42,0.83,0.04,0.01,0.69,1.05,0.785,0.72,0.515,0.333333,0.226667,0.153333
,EPSDiluted,2.7,3.9,3.57,2.33,2.67,2.69,2.26,1.83,1.5,1.50000000357242,1.04,0.458723303802039,0.24,1.63,1.81,1.65,1.36,0.79,0.04,0.01,0.67,1.0,0.765,0.695,0.5,0.333333,0.226667,0.153333
,weightedAverageShsOut,112729000.0,115656000.0,120513000.0,124152000.0,127991000.0,131749000.0,134358000.0,136153000.0,138201000.0,139034437.0,140479000.0,142833000.0,145912000.0,151607000.0,159767000.0,166003000.0,167664000.0,169742000.0,159750000.0,216800000.0,175517391.0,177240952.0,180127389.0,182777778.0,181941748.0,183300000.0,177794118.0,170217391.0
,weightedAverageShsOutDil,113318000.0,116411000.0,121602000.0,124892000.0,128766000.0,132930000.0,135541000.0,137589000.0,139409000.0,139961333.0,141790000.0,144028000.0,146611000.0,153289000.0,163479000.0,171712000.0,174382000.0,176866000.0,159750000.0,216800000.0,180756716.0,186103000.0,184836601.0,189352518.0,187400000.0,183300000.0,177794118.0,170217391.0
