date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY,1993-09-30_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-166100000.0,-394000000.0,2600000.0,-171000000.0,-112600000.0,-95400000.0,-282100000.0,180900000.0,-138300000.0,-19300000.0,-318000000.0,-59400000.0,-6600000.0,-39800000.0,-83300000.0,-68200000.0,-55200000.0,-48668000.0,-193093000.0,-97253000.0,-56380000.0,-22800000.0,-45600000.0,-61000000.0,-4000000.0,-7000000.0,-6100000.0,-1500000.0,-1400000.0,2600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1439200000.0,-2434900000.0,-1964000000.0,-1245300000.0,-549700000.0,-1456200000.0,-796900000.0,-345100000.0,-17500000.0,-519300000.0,-1019900000.0,-956200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,100700000.0,0.0,0.0,0.0,0.0,0.0,0.0,50900000.0,0.0,7600000.0,4400000.0,9500000.0,12700000.0,12400000.0,24800000.0,15400000.0,11561000.0,12368000.0,12403000.0,4066000.0,3500000.0,4900000.0,41600000.0,44000000.0,800000.0,900000.0,1100000.0,40400000.0,0.0
,commonStockRepurchased,-360400000.0,-479800000.0,-127500000.0,-60600000.0,0.0,0.0,0.0,0.0,0.0,-38600000.0,0.0,0.0,0.0,0.0,-36800000.0,0.0,0.0,-58859000.0,0.0,0.0,-14543000.0,-22400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-256000000.0,-223400000.0,-188400000.0,-149600000.0,-118700000.0,-91600000.0,-48600000.0,-60200000.0,-47800000.0,-47800000.0,-47700000.0,-47500000.0,-142000000.0,-188400000.0,-137600000.0,-96500000.0,-66900000.0,-40097000.0,-26107000.0,-13728000.0,-9288000.0,-7100000.0,-4700000.0,-2100000.0,0.0,0.0,0.0,0.0,-12200000.0,-5000000.0
,otherFinancingActivites,-43300000.0,-23600000.0,-13500000.0,14300000.0,10000000.0,12300000.0,600000.0,6700000.0,50900000.0,0.0,7600000.0,0.0,0.0,258200000.0,-238900000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,-100000.0,0.0,0.0,0.0,-100000.0,0.0,200000.0
,netCashUsedProvidedByFinancingActivities,270600000.0,-490100000.0,-82500000.0,-559500000.0,-586000000.0,117000000.0,627900000.0,939000000.0,751500000.0,-572300000.0,-1039400000.0,-511800000.0,-755600000.0,-1633700000.0,711900000.0,1320700000.0,412800000.0,103910000.0,148754000.0,319292000.0,107885000.0,245600000.0,169400000.0,155600000.0,43700000.0,44900000.0,41400000.0,31700000.0,27700000.0,-4800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1526100000.0,8000000.0,465300000.0,-295400000.0,-80600000.0,722000000.0,-315600000.0,-111200000.0,315100000.0,-576700000.0,-648000000.0,570000000.0,1117700000.0,-318000000.0,-562200000.0,631800000.0,-64900000.0,478561000.0,-134936000.0,166755000.0,-56043000.0,51800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,3040100000.0,1514000000.0,1473100000.0,1007800000.0,1303200000.0,1383800000.0,661800000.0,936500000.0,1047700000.0,732600000.0,1309300000.0,1957300000.0,1387300000.0,269600000.0,587600000.0,1149800000.0,518000000.0,582905000.0,104344000.0,239280000.0,72525000.0,128600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1514000000.0,1506000000.0,1007800000.0,1303200000.0,1383800000.0,661800000.0,977400000.0,1047700000.0,732600000.0,1309300000.0,1957300000.0,1387300000.0,269600000.0,587600000.0,1149800000.0,518000000.0,582900000.0,104344000.0,239280000.0,72525000.0,128568000.0,76800000.0,78200000.0,32500000.0,16700000.0,11200000.0,19900000.0,8500000.0,14400000.0,6600000.0
,operatingCashFlow,1421600000.0,892100000.0,545200000.0,435100000.0,618000000.0,700400000.0,-661400000.0,-1231100000.0,-298100000.0,14900000.0,709400000.0,1141200000.0,1879900000.0,1355500000.0,-1190800000.0,-620700000.0,-422500000.0,423319000.0,-90597000.0,-55284000.0,-107548000.0,-170900000.0,-125300000.0,-83100000.0,-23900000.0,-32300000.0,-44000000.0,-18800000.0,-32100000.0,10000000.0
,capitalExpenditure,-190300000.0,46900000.0,222700000.0,-157300000.0,-86100000.0,56000000.0,-100200000.0,-58000000.0,-33600000.0,-16300000.0,-19200000.0,-6200000.0,-6600000.0,-39800000.0,-83300000.0,-68200000.0,-55200000.0,-48668000.0,-39818000.0,-33368000.0,-15789000.0,-17300000.0,-11600000.0,-5300000.0,-2700000.0,-2400000.0,-2600000.0,-1500000.0,-1400000.0,-600000.0
,freeCashFlow,1325100000.0,764900000.0,477100000.0,277800000.0,531900000.0,644300000.0,-761600000.0,-1289100000.0,-331700000.0,-1400000.0,690200000.0,1135000000.0,1873300000.0,1315700000.0,-1274100000.0,-688900000.0,-477700000.0,374651000.0,-130415000.0,-88652000.0,-123337000.0,-188200000.0,-136900000.0,-88400000.0,-26600000.0,-34700000.0,-46600000.0,-20300000.0,-33500000.0,9400000.0
