date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2017-03-24_FY,2016-12-31_FY,2016-04-01_FY,2015-12-31_FY,2015-04-02_FY,2014-12-31_FY,2014-04-01_FY,2013-12-31_FY,2013-04-01_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,operatingExpenses,38971000000000.0,6596000000.0,30972000000000.0,6216000000.0,6216000000.0,5727000000.0,5727000000.0,7005000000.0,7005000000.0,22769000000000.0,44890000000.0,5697000000.0,5697000000.0,5703000000.0,33262000000000.0,5121000000.0,4456000000.0,3521000000.0,3509000000.0,22167367485511.2,18670431375162.9,15635514014470.0,11806722696750.0,9462159452958.22,6479166668740.0,4326923079000.0,3726375885705.02,3009360373458.0,3421166310144.0,3524883637440.0
,costAndExpenses,93342000000000.0,92369000000000.0,0.0,0.0,0.0,76366000000000.0,0.0,69045000000000.0,0.0,59726000000000.0,44890000000.0,53402000000000.0,0.0,50261000000000.0,36093000000.0,46138061000000.0,41993494000000.0,38382309000000.0,32961397595646.0,3300000000.0,2506000000.0,2155080000000.0,1793837000000.0,11904432033771.8,8625000002760.0,5336538464100.0,4487475176317.72,3429017159596.0,3780777541608.0,4397422126464.0
,interestExpense,4602000000000.0,5452000000000.0,0.0,0.0,0.0,2810000000000.0,0.0,2481000000000.0,0.0,1814000000000.0,0.0,1504000000000.0,0.0,2055000000000.0,1561000000.0,1928035000000.0,2000023000000.0,1581818000000.0,1435906829036.29,143000000.0,120000000.0,136721000000.0,163915000000.0,1540937242684.84,1333333333760.0,817307692700.0,0.0,840873634678.0,0.0,679197994944.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,28925000000000.0,27204000000000.0,0.0,0.0,0.0,18556000000000.0,0.0,18572000000000.0,0.0,17178000000000.0,0.0,15805000000000.0,0.0,14474000000000.0,0.0,14611458000000.0,12565928000000.0,11069575000000.0,9543298587221.75,0.0,0.0,0.0,0.0,3518741273755.32,2833333334240.0,2086538462540.0,2188375886043.38,1853354133576.0,1896328295648.0,1813820264832.0
,EBITDA,72030000000000.0,70392000000000.0,2510000000.0,3144000000.0,2833000000.0,58523000000000.0,2270000000.0,51997000000000.0,2308000000.0,47148000000000.0,0.0,45370000000000.0,2521000000.0,41340000000000.0,26590000000.0,37102578000000.0,35169069000000.0,33377050000000.0,36011280193427.9,2399000000.0,1747000000.0,1499149000000.0,1418950000000.0,13102862205967.2,10343750003310.0,6125000002940.0,4913659573387.08,4081903274833.0,4720302380568.0,5042606515968.0
,EBITDARatio,0.527897278796896,0.519279712593226,0.275975810885102,0.332592827673754,0.328083381586566,0.503064478694781,0.305394860756088,0.507436322826193,0.31869649268158,0.525642169104531,0.0,0.546843925898249,0.315006872422841,0.535999066474775,0.424197948407064,0.540623936631271,0.544441192641072,0.549961588263356,0.605950805427656,0.0,0.0,0.410250424918635,0.44165704106746,0.609760100026698,0.641058747579083,0.653333333333333,0.681245507616035,0.721494553977664,0.714682799215173,0.661220657276995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,43105000000000.0,43188000000000.0,2510000000.0,3144000000.0,2833000000.0,39967000000000.0,2270000000.0,33425000000000.0,2308000000.0,29970000000000.0,0.0,29565000000000.0,2521000000.0,26866000000000.0,26590000000.0,22491120000000.0,22603141000000.0,22307475000000.0,26467981606206.1,2399000000.0,1747000000.0,1499149000000.0,1418950000000.0,9584120932211.91,7510416669070.0,4038461540400.0,2725283687343.7,2228549141257.0,2823974084920.0,3228786251136.0
,operatingIncomeRatio,0.315910206893519,0.318596605118142,0.275975810885102,0.332592827673754,0.328083381586566,0.343556858329107,0.305394860756088,0.326193032106958,0.31869649268158,0.334128612201213,0.0,0.356346499210529,0.315006872422841,0.348334565068005,0.424197948407064,0.327719487137694,0.349912050372283,0.36756556919036,0.445368636887616,0.0,0.0,0.410250424918635,0.44165704106746,0.446010531625071,0.465461588121369,0.430769230769231,0.37784206277489,0.393905969943472,0.427567037279267,0.423380281690141
,totalOtherIncomeExpensesNet,-156000000000.0,-532000000000.0,344000000.0,-171000000.0,-156000000.0,-707000000000.0,36000000.0,-1058000000000.0,65000000.0,-815000000000.0,0.0,-1867000000000.0,0.0,-1115000000000.0,0.0,431912000000.0,1284001000000.0,-1084683000000.0,40443317389.54,45000000.0,-95000000.0,-197900000000.0,-62102000000.0,3863253141438.03,-62500000020.0,-394230769420.0,757921985648.86,-677067082468.0,-587473002752.0,562477622592.0
,incomeBeforeTax,39147000000000.0,38299000000000.0,2510000000.0,3144000000.0,2833000000.0,38166000000000.0,2270000000.0,31293000000000.0,2308000000.0,28579000000000.0,0.0,27030000000000.0,2521000000.0,24292000000000.0,25869000000.0,21416351000000.0,22349288000000.0,20312808000000.0,17664675505554.2,2444000000.0,1652000000.0,1301249000000.0,1356848000000.0,12393808398643.9,6322916668690.0,3442307693960.0,2730751772448.88,1220748829565.0,1813174947832.0,3112065878784.0
,incomeBeforeTaxRatio,0.286902606872998,0.282530595985453,0.275975810885102,0.332592827673754,0.328083381586566,0.328075438611572,0.305394860756088,0.305386942519762,0.31869649268158,0.31862067427756,0.0,0.32579218243398,0.315006872422841,0.3149610382875,0.412695627203548,0.312058962207344,0.345982232665835,0.334698966798102,0.297238095749849,0.0,0.0,0.356093994109291,0.422327406080764,0.576763285004034,0.391865719819238,0.367179487179487,0.378600175614725,0.21577278367572,0.274525833878352,0.408075117370892
,incomeTaxExpense,9257000000000.0,10439000000000.0,-652000000.0,-734000000.0,-669000000.0,9017000000000.0,-582000000.0,8023000000000.0,-593000000.0,7341000000000.0,0.0,6900000000000.0,-613000000.0,5908000000000.0,-8015000000.0,5546039000000.0,6373076000000.0,5639695000000.0,7926411200178.25,0.0,0.0,0.0,0.0,2757258439832.78,2072916667330.0,903846154280.0,719446808352.36,219188767481.0,525377970292.0,853562477568.0
,netIncome,21052000000000.0,19068000000000.0,3162000000.0,3878000000.0,3502000000.0,19333000000000.0,2852000000.0,15451000000000.0,2901000000.0,14437000000000.0,0.0,14046000000000.0,3134000000.0,12864000000000.0,13043000000.0,11536999000000.0,11332140000000.0,10619470000000.0,12854729039008.9,1223000000.0,813000000.0,659767000000.0,721237000000.0,8379918018098.35,4250000001360.0,2538461539680.0,2011304964096.52,1001560062084.0,1287796977540.0,2258503401216.0
,netIncomeRatio,0.154287012539667,0.140664074891005,0.347663551401869,0.410240135406749,0.405558772437753,0.166186722598059,0.383694336068882,0.150785595784132,0.400579950289975,0.160954780592223,0.0,0.169296226210421,0.391603148819193,0.166789840133805,0.208078745433371,0.16810631908896,0.175429261911244,0.174979531975266,0.216302596655902,0.0,0.0,0.180548892803379,0.224489516422969,0.38997125731843,0.263395739186572,0.270769230769231,0.278853764851293,0.177030194402316,0.194980379332897,0.296150234741784
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,21251.2910800342,18840.0,0.01,0.02,0.0180608561113976,19619.0,0.00983109272664598,15777.0,0.01,14983.0,0.0,14742.0,0.07,13383.8,0.6534,11730.8,11522.6,10754.4381994025,12881.375039211,0.06,0.04,0.03,0.07,16558.0138167354,8361.87500593693,2518.653847,2092.198581,1092.043681,1376.88985,2416.756176
,EPSDiluted,21251.2910800342,18840.0,0.01,0.02,0.0180608561113976,19619.0,0.00983109272664598,15777.0,0.01,14983.0,0.0,14742.0,0.07,13383.8,0.6534,11730.8,11522.6,10718.923971103,12872.6841420493,0.06,0.04,0.03,0.07,8319.98494002301,4219.60404983022,2518.653847,2092.198581,1092.043681,1376.88985,2416.756176
,weightedAverageShsOut,990622166.0,990622166.0,316200000000.0,193900000000.0,193900000000.0,986385015.0,290100000000.0,981765276.0,290100000000.0,976957851.0,19202000000.0,963586608.0,19202000000.0,960113155.0,19962000000.0,983471239.0,983470744.0,987450000.0,997931432.0,20383333333.0,20325000000.0,21992233333333.0,10303385714285.0,506094397.0,508259212.0,1007999964.0,1007999966.0,917142857.0,935294118.0,934518519.0
,weightedAverageShsOutDil,990622166.0,990622166.0,316200000000.0,193900000000.0,193900000000.0,986385015.0,290100000000.0,981765276.0,290100000000.0,976957851.0,19202000000.0,963586608.0,19202000000.0,960113155.0,19962000000.0,983471239.0,983470744.0,990721646.0,998605178.0,20383333333.0,20325000000.0,21992233333333.0,10303385714285.0,1007203508.0,1007203508.0,1007999964.0,1007999966.0,917142857.0,935294118.0,934518519.0
