date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1374548000.0,-2882024000.0,-964322000.0,-1119485000.0,-3066112000.0,-2294163000.0,-1735609000.0,-4645657000.0,-1621778000.0,-973578000.0,-2590304000.0,-728887000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216467000.0,0.0,0.0,0.0,0.0,472000.0,15561000.0,19510000.0,21999000.0,22979000.0,7522000.0,14181000.0,694000.0,34000.0,1200000.0,1300000.0,0.0,35200000.0,2100000.0,1700000.0,72400000.0
,commonStockRepurchased,-11121000.0,-28045000.0,-59570000.0,-31927000.0,0.0,0.0,-2361000.0,0.0,0.0,0.0,0.0,-7950000.0,0.0,0.0,0.0,0.0,0.0,-13389000.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7808000.0,-28949000.0,-24730000.0,-11286000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26330000.0,-51195000.0,-46662000.0,-40735000.0,-24717000.0,-9679000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-500000.0
,otherFinancingActivites,-19563000.0,-41850000.0,-14393000.0,-2927000.0,-58015000.0,-38250000.0,-258000.0,-46847000.0,-65710000.0,-16641000.0,-144227000.0,-456000.0,17000.0,10332000.0,12256000.0,-1837000.0,-8983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,146700000.0,-320315000.0,746241000.0,-215336000.0,-99247000.0,-199724000.0,-175376000.0,-366210000.0,1306786000.0,142410000.0,-168908000.0,-80853000.0,385248000.0,92858000.0,-438170000.0,216218000.0,1178193000.0,-144253000.0,75106000.0,121813000.0,35439000.0,208200000.0,-66600000.0,90800000.0,174500000.0,-32300000.0,78700000.0,241500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,264551000.0,-2754000.0,45923000.0,9242000.0,35041000.0,13480000.0,-32497000.0,-14707000.0,14072000.0,33133000.0,52421000.0,-4950000.0,-67549000.0,-3696000.0,-19009000.0,27683000.0,72510000.0,-103167000.0,114265000.0,508000.0,1867000.0,10300000.0,0.0,23100000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,534999000.0,270448000.0,273202000.0,203104000.0,193862000.0,158821000.0,145341000.0,177838000.0,192828000.0,178756000.0,145623000.0,93202000.0,98152000.0,165701000.0,169397000.0,188406000.0,160723000.0,88213000.0,191380000.0,77115000.0,88059000.0,86200000.0,0.0,78300000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,270448000.0,273202000.0,227279000.0,193862000.0,158821000.0,145341000.0,177838000.0,192545000.0,178756000.0,145623000.0,93202000.0,98152000.0,165701000.0,169397000.0,188406000.0,160723000.0,88213000.0,191380000.0,77115000.0,76607000.0,86192000.0,75900000.0,78300000.0,55200000.0,49000000.0,83200000.0,67000000.0,60100000.0
,operatingCashFlow,289032000.0,548992000.0,434527000.0,414350000.0,275085000.0,339846000.0,322859000.0,274891000.0,142445000.0,253510000.0,285070000.0,241031000.0,220479000.0,283682000.0,419513000.0,419908000.0,269594000.0,172687000.0,178170000.0,158063000.0,213127000.0,157700000.0,121700000.0,57500000.0,82000000.0,103900000.0,83100000.0,75800000.0
,capitalExpenditure,-175030000.0,-207637000.0,-161544000.0,-190464000.0,-160358000.0,-131170000.0,-149374000.0,-144520000.0,-125974000.0,-87224000.0,-87477000.0,-157557000.0,-667400000.0,-296894000.0,-436464000.0,-618444000.0,-268848000.0,0.0,-7500000.0,-91064000.0,-139845000.0,-261200000.0,-68000000.0,-22200000.0,-99600000.0,-107700000.0,-181200000.0,-307500000.0
,freeCashFlow,114002000.0,341355000.0,272983000.0,223886000.0,114727000.0,208676000.0,173485000.0,130371000.0,16471000.0,166286000.0,197593000.0,83474000.0,-446921000.0,-13212000.0,-16951000.0,-198536000.0,746000.0,172687000.0,170670000.0,66999000.0,73282000.0,-103500000.0,53700000.0,35300000.0,-17600000.0,-3800000.0,-98100000.0,-231700000.0
