date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,operatingIncome,-302188000.0,-367306000.0,-333814000.0,-237631000.0,-291852000.0,-299775000.0,-145537000.0,-83112000.0,-69532000.0,-47586000.0,-26625000.0
,operatingIncomeRatio,-1.83676347236236,-2.56846565878355,-3.4995387260452,-4.28079119453802,-3741.69230769231,0.0,-10.6816146788991,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-37063000.0,-11915000.0,-20404000.0,-101916000.0,-80828000.0,-73790000.0,-9582000.0,-1368000.0,-4478000.0,-7957000.0,-11205000.0
,incomeBeforeTax,-369759000.0,-398626000.0,-367401000.0,-349975000.0,-381171000.0,-381937000.0,-157723000.0,-84480000.0,-74010000.0,-55543000.0,0.0
,incomeBeforeTaxRatio,-2.24747450189032,-2.78747744849866,-3.8516480060385,-6.30460629424799,-4886.80769230769,0.0,-11.576,0.0,0.0,0.0,0.0
,incomeTaxExpense,-547000.0,1798000.0,608000.0,-3578000.0,-32034000.0,-29076000.0,2308000.0,52000.0,-27000.0,27000.0,0.0
,netIncome,-369212000.0,-400424000.0,-368009000.0,-346397000.0,-349137000.0,-352861000.0,-160031000.0,-84532000.0,-73983000.0,-55570000.0,-37830000.0
,netIncomeRatio,-2.24414971857867,-2.80005034753787,-3.85802197341385,-6.24015060078183,-4476.11538461538,0.0,-11.7453944954128,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-6.85337738755963,-7.43,-7.07,-7.36,-9.07,-9.79,-4.72,-2.95,-2.97,-14.42,-4.41
,EPSDiluted,-6.85337738755963,-7.43,-7.07,-7.36,-9.07,-9.79,-4.72,-2.95,-2.97,-14.42,-4.41
,weightedAverageShsOut,53873000.0,53873000.0,52066000.0,47047000.0,38478000.0,36026000.0,33889000.0,28672000.0,24915000.0,3854000.0,8570000.0
,weightedAverageShsOutDil,53873000.0,53873000.0,52066000.0,47047000.0,38478000.0,36026000.0,33889000.0,28672000.0,24915000.0,3854000.0,8570000.0
