date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,otherInvestingActivites,167000000.0,4000000.0,10000000.0,2000000.0,9000000.0,17000000.0,58000000.0,103000000.0,134000000.0,76000000.0,127000000.0,307000000.0,-10000000.0,55000000.0,26000000.0,29000000.0,89000000.0,63000000.0,5000000.0,52000000.0,-2000000.0,-17000000.0,-52000000.0,-19000000.0,37000000.0,5000000.0,12000000.0,-9000000.0,-68000000.0,-50000000.0,-36000000.0
,netCashUsedForInvestingActivites,-563000000.0,-1958000000.0,-963000000.0,-389000000.0,-318000000.0,-510000000.0,-366000000.0,-393000000.0,-602000000.0,-813000000.0,-583000000.0,-374000000.0,-1032000000.0,-4675000000.0,-590000000.0,-708000000.0,-484000000.0,-1130000000.0,-309000000.0,-239000000.0,-270000000.0,-294000000.0,-341000000.0,140000000.0,-139000000.0,-252000000.0,-217000000.0,84000000.0,-327000000.0,-456000000.0,-427000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1634000000.0,-255000000.0,-1299000000.0,-1104000000.0,-1070000000.0,-379000000.0,-325000000.0,-542000000.0,-1352000000.0,-4786000000.0,-417000000.0,-800000000.0,-424000000.0,-873000000.0,-607000000.0,-52000000.0,-704000000.0,-45000000.0,-72000000.0,-444000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,410000000.0,0.0,0.0,0.0,482000000.0,0.0,0.0,0.0,0.0,3000000.0,5000000.0,667000000.0,5000000.0,18000000.0,33000000.0,28000000.0,361000000.0,23000000.0,227000000.0,0.0,0.0,0.0,55000000.0,48000000.0,51000000.0,218000000.0,294000000.0,702000000.0,212000000.0,3000000.0,0.0
,commonStockRepurchased,0.0,-88000000.0,-75000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-227000000.0,-117000000.0,-442000000.0,-254000000.0,0.0,0.0,0.0,0.0,-12000000.0,-2000000.0,-8000000.0,0.0,0.0,-25000000.0,0.0,0.0,0.0,0.0,-80000000.0
,dividendsPaid,-8000000.0,-35000000.0,-36000000.0,-35000000.0,-31000000.0,-29000000.0,-29000000.0,-29000000.0,-29000000.0,-29000000.0,-29000000.0,-56000000.0,-129000000.0,-95000000.0,-77000000.0,-60000000.0,-39000000.0,-35000000.0,-19000000.0,-57000000.0,-97000000.0,-97000000.0,-96000000.0,-96000000.0,-104000000.0,-93000000.0,-98000000.0,-85000000.0,-56000000.0,-49000000.0,-45000000.0
,otherFinancingActivites,-1000000.0,-7000000.0,-8000000.0,-10000000.0,-15000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,161000000.0,111000000.0,-5000000.0,-13000000.0,-33000000.0,-27000000.0,0.0,-54000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57000000.0,0.0,218000000.0,-37000000.0,-89000000.0
,netCashUsedProvidedByFinancingActivities,1581000000.0,1177000000.0,-515000000.0,-392000000.0,359000000.0,-407000000.0,-341000000.0,4000000.0,-373000000.0,477000000.0,335000000.0,938000000.0,-305000000.0,1891000000.0,-1155000000.0,-61000000.0,-203000000.0,627000000.0,122000000.0,-501000000.0,1093000000.0,387000000.0,-40000000.0,-615000000.0,24000000.0,-303000000.0,114000000.0,-113000000.0,359000000.0,456000000.0,-218000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000000.0,-2000000.0,-17000000.0,17000000.0,-8000000.0,-41000000.0,-35000000.0,9000000.0,2000000.0,-2000000.0,-13000000.0,-9000000.0,2000000.0,18000000.0,2000000.0,-7000000.0,8000000.0,-1000000.0,4000000.0,-1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1179000000.0,-101000000.0,-557000000.0,38000000.0,760000000.0,-599000000.0,750000000.0,34000000.0,162000000.0,-170000000.0,-640000000.0,494000000.0,323000000.0,-1021000000.0,-57000000.0,442000000.0,721000000.0,73000000.0,96000000.0,-72000000.0,197000000.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,2118000000.0,939000000.0,1040000000.0,1553000000.0,1515000000.0,755000000.0,1354000000.0,604000000.0,570000000.0,408000000.0,578000000.0,1218000000.0,724000000.0,401000000.0,1422000000.0,1479000000.0,1037000000.0,316000000.0,243000000.0,147000000.0,219000000.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,939000000.0,1040000000.0,1597000000.0,1515000000.0,755000000.0,1354000000.0,604000000.0,570000000.0,408000000.0,578000000.0,1218000000.0,724000000.0,401000000.0,1422000000.0,1479000000.0,1037000000.0,316000000.0,243000000.0,147000000.0,219000000.0,22000000.0,9000000.0,18000000.0,23000000.0,52000000.0,20000000.0,79000000.0,22000000.0,79000000.0,70000000.0,296000000.0
,operatingCashFlow,138000000.0,682000000.0,938000000.0,802000000.0,727000000.0,359000000.0,1492000000.0,414000000.0,1135000000.0,168000000.0,-379000000.0,-61000000.0,1658000000.0,1745000000.0,1686000000.0,1218000000.0,1400000000.0,577000000.0,279000000.0,669000000.0,-627000000.0,-80000000.0,372000000.0,470000000.0,86000000.0,587000000.0,44000000.0,86000000.0,-89000000.0,9000000.0,419000000.0
,capitalExpenditure,-725000000.0,-1252000000.0,-1001000000.0,-505000000.0,-306000000.0,-500000000.0,-419000000.0,-489000000.0,-723000000.0,-848000000.0,-676000000.0,-619000000.0,-896000000.0,-692000000.0,-612000000.0,-741000000.0,-579000000.0,-316000000.0,-258000000.0,-287000000.0,-244000000.0,-287000000.0,-310000000.0,-261000000.0,-337000000.0,-324000000.0,-248000000.0,-198000000.0,-298000000.0,-432000000.0,-391000000.0
,freeCashFlow,-587000000.0,-570000000.0,-63000000.0,297000000.0,421000000.0,-141000000.0,1073000000.0,-75000000.0,412000000.0,-680000000.0,-1055000000.0,-680000000.0,762000000.0,1053000000.0,1074000000.0,477000000.0,821000000.0,261000000.0,21000000.0,382000000.0,-871000000.0,-367000000.0,62000000.0,209000000.0,-251000000.0,263000000.0,-204000000.0,-112000000.0,-387000000.0,-423000000.0,28000000.0
