date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY
,netCashUsedForInvestingActivites,33865.0,-35647000.0,-55873000.0,-58279000.0,-31828000.0,491000.0,-130451000.0,17884000.0,-248400000.0,-300000.0,-220600000.0,-212000000.0,-86164000.0,-235100000.0,-63400000.0,-308300000.0,-241300000.0,-153344000.0,-115400000.0,-63600000.0,-40600000.0,-29200000.0,-4000000.0,-1400000.0,-4500000.0,-1000000.0,-11500000.0,-4300000.0,-1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-4279.0,-614000.0,22697000.0,49758000.0,25863000.0,47342000.0,0.0,66459000.0,95545000.0,-414000.0,41317000.0,29530000.0,0.0,74563000.0,105646000.0,106091000.0,-1278000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,412.0,1143000.0,1548000.0,2127000.0,4359000.0,10613000.0,6268000.0,12395000.0,16531000.0,4549000.0,3648000.0,4857000.0,306000.0,3533000.0,6402000.0,28467000.0,22684000.0,15231000.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,100000.0,0.0,0.0
,commonStockRepurchased,0.0,1143000.0,-79504000.0,-25271000.0,-92004000.0,-279382000.0,-18124000.0,-239251000.0,-95000000.0,-178700000.0,-15600000.0,3900000.0,-311000.0,2800000.0,-193700000.0,28500000.0,17700000.0,0.0,7200000.0,7700000.0,1500000.0,2900000.0,3700000.0,0.0,500000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-10701.0,-41179000.0,-43208000.0,-42516000.0,-42254000.0,-43729000.0,-45773000.0,-38255000.0,-34900000.0,-34200000.0,-28500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6200000.0,-3700000.0
,otherFinancingActivites,0.0,-17550000.0,-14965000.0,-22990000.0,-6896000.0,95584000.0,1981000.0,2483000.0,7952000.0,2643000.0,28489000.0,0.0,-529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,0.0,0.0,0.0,-100000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,90792.0,-57586000.0,-137677000.0,-90777000.0,-147273000.0,-243465000.0,-55648000.0,-275023000.0,-122000000.0,-210700000.0,-41400000.0,7100000.0,-534000.0,3000000.0,-191400000.0,28500000.0,16400000.0,14887000.0,2000000.0,7600000.0,1400000.0,2700000.0,3300000.0,-100000.0,1100000.0,-700000.0,5100000.0,-1000000.0,-4500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-267000.0,-467000.0,119000.0,-29000.0,-501000.0,523000.0,42000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,26819.0,-60156000.0,-35943000.0,17936000.0,52184000.0,-43400000.0,96907000.0,-20415000.0,-2100000.0,44200000.0,-22300000.0,10500000.0,12748000.0,-23400000.0,34200000.0,-11400000.0,-1300000.0,6923000.0,-4600000.0,9500000.0,-100000.0,-10500000.0,11500000.0,0.0,-300000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,90791.0,63972000.0,124128000.0,160071000.0,142135000.0,89951000.0,133351000.0,36485000.0,56800000.0,58900000.0,14700000.0,37000000.0,26549000.0,13800000.0,37200000.0,3000000.0,14400000.0,15676000.0,8800000.0,13400000.0,3900000.0,4000000.0,14400000.0,0.0,800000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,63972.0,124128000.0,160071000.0,142135000.0,89951000.0,133351000.0,36444000.0,56900000.0,58900000.0,14700000.0,37000000.0,26500000.0,13801000.0,37200000.0,3000000.0,14400000.0,15700000.0,8753000.0,13400000.0,3900000.0,4000000.0,14500000.0,2900000.0,800000.0,1100000.0,800000.0,1300000.0,1800000.0,1000000.0
,operatingCashFlow,-97832.0,33344000.0,158074000.0,166873000.0,231314000.0,200075000.0,282483000.0,236682000.0,368300000.0,255200000.0,239600000.0,215400000.0,99446000.0,208600000.0,289000000.0,268400000.0,223600000.0,145380000.0,108800000.0,65500000.0,39200000.0,16000000.0,12300000.0,3600000.0,3200000.0,2100000.0,5800000.0,4800000.0,6400000.0
,capitalExpenditure,-11360.0,-33939000.0,-54187000.0,-48530000.0,-47836000.0,-84841000.0,-119817000.0,-138510000.0,-164690000.0,-131757000.0,-73045000.0,-67920000.0,-104615000.0,-202223000.0,-218311000.0,-147635000.0,-93065000.0,-52300000.0,-64700000.0,-37400000.0,-40500000.0,-15200000.0,-5000000.0,-2000000.0,-2900000.0,-1000000.0,-11500000.0,-4300000.0,-1000000.0
,freeCashFlow,-109192.0,-595000.0,103887000.0,118343000.0,183478000.0,115234000.0,162666000.0,98172000.0,203600000.0,123400000.0,166600000.0,147500000.0,-5169000.0,6400000.0,63200000.0,120800000.0,130500000.0,93080000.0,44100000.0,28100000.0,-1300000.0,800000.0,7300000.0,1600000.0,300000.0,1100000.0,-5700000.0,500000.0,5400000.0
