date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2008-05-07_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,dividendsPaid,-14255000.0,-9936000.0,-54226000.0,-125650000.0,-123071000.0,-54069000.0,-41756000.0,-63497000.0,-54273000.0,-79728000.0,-95431000.0,-165886000.0,-107349000.0,-107349000.0,-122590000.0,-64279487.0,-47195842.0,-29605410.0,-13103993.0,-37564658.0,-24848957.0,-13103918.0,-15712421.0,-4725540.0
,otherFinancingActivites,-6921000.0,0.0,-13125000.0,-130000.0,-4640000.0,0.0,0.0,-6139000.0,0.0,1000.0,0.0,-2317000.0,0.0,-14000.0,-591000.0,-1074606.0,94544497.0,0.0,0.0,0.0,0.0,-17686.0,0.0,4725540.0
,netCashUsedProvidedByFinancingActivities,-38251000.0,-78034000.0,-18962000.0,111288000.0,-47711000.0,59364000.0,130855000.0,25946000.0,100731000.0,131783000.0,126253000.0,-99812000.0,-55612000.0,-55612000.0,208676000.0,226613441.0,33486608.0,-29605410.0,-13103993.0,-37564658.0,-24848957.0,-13121604.0,-12768354.0,119430862.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,23000.0,51000.0,-64000.0,15000.0,-104000.0,-97000.0,-171000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,12311000.0,-9032000.0,-23811000.0,52281000.0,-70847000.0,35061000.0,10164000.0,31505000.0,6785000.0,-13275000.0,-882000.0,18036000.0,1613000.0,1613000.0,-2511000.0,-16492034.0,30166592.0,288141.0,-353085.0,-1292057.0,-584092.0,-1130741.0,-26691.0,-63776.0
,cashAtEndOfPeriod,61638000.0,49327000.0,58359000.0,82170000.0,29889000.0,100736000.0,65675000.0,55511000.0,24006000.0,17221000.0,30496000.0,31378000.0,13342000.0,13342000.0,11729000.0,14240482.0,30732516.0,565924.0,277783.0,630868.0,1922925.0,2507017.0,3637758.0,19499.0
,cashAtBeginningOfPeriod,49327000.0,58359000.0,82170000.0,29889000.0,100736000.0,65675000.0,55511000.0,24006000.0,17221000.0,30496000.0,31378000.0,13342000.0,11729000.0,11729000.0,14240000.0,30732516.0,565924.0,277783.0,630868.0,1922925.0,2507017.0,3637758.0,3664449.0,83275.0
,operatingCashFlow,52858000.0,-16103000.0,31741000.0,127786000.0,174391000.0,57479000.0,-47265000.0,-567000.0,-12163000.0,57752000.0,63195000.0,127900000.0,83649000.0,83649000.0,106613000.0,51055588.0,62817261.0,29893551.0,12750908.0,36272601.0,24264865.0,11990863.0,12778339.0,56572.0
,capitalExpenditure,-2531000.0,-4870000.0,-37567000.0,-138364000.0,-123476000.0,-74053000.0,-8847000.0,-2745000.0,-91536000.0,-194426000.0,-190330000.0,-10053000.0,0.0,-8424000.0,-317800000.0,-294161063.0,-66137277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,50327000.0,-20973000.0,-5826000.0,-10578000.0,50915000.0,-16574000.0,-56112000.0,-3312000.0,-103699000.0,-136674000.0,-127135000.0,117847000.0,83649000.0,75225000.0,-211187000.0,-243105475.0,-3320016.0,29893551.0,12750908.0,36272601.0,24264865.0,11990863.0,12778339.0,56572.0
